,pv_per_unit
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.02538
7,0.15430000000000002
8,0.3504
9,0.47088
10,0.54837
11,0.5776399999999999
12,0.583
13,0.5787
14,0.46276999999999996
15,0.25864
16,0.16376
17,0.0069500000000000004
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.02398
31,0.13290000000000002
32,0.23643
33,0.30632
34,0.38821
35,0.47181
36,0.5271399999999999
37,0.42766000000000004
38,0.29785
39,0.20521999999999999
40,0.12422
41,0.00901
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.02364
55,0.1778
56,0.33881
57,0.47107
58,0.55389
59,0.5810299999999999
60,0.47169
61,0.5591499999999999
62,0.46107
63,0.28313
64,0.11467000000000001
65,0.0057
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.02696
79,0.19505
80,0.37649
81,0.5296900000000001
82,0.58068
83,0.65403
84,0.60035
85,0.53986
86,0.42965
87,0.31951
88,0.14614
89,0.01248
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.02875
103,0.20762
104,0.39863
105,0.49655
106,0.50902
107,0.64035
108,0.58531
109,0.48772000000000004
110,0.40013
111,0.3034
112,0.12961
113,0.00562
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.02079
127,0.15688
128,0.28138
129,0.48427
130,0.49501
131,0.55268
132,0.56586
133,0.2812
134,0.44155
135,0.27926
136,0.18111000000000002
137,0.018269999999999998
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.02255
151,0.11109000000000001
152,0.24394
153,0.3831
154,0.49519
155,0.50349
156,0.45563
157,0.36356
158,0.31980000000000003
159,0.23217
160,0.09952
161,0.011890000000000001
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.01511
175,0.12568000000000001
176,0.24800999999999998
177,0.46722
178,0.4834
179,0.5067
180,0.5515399999999999
181,0.53499
182,0.40543
183,0.21331
184,0.08018
185,0.00887
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.01309
199,0.13455
200,0.29218
201,0.37457
202,0.38479
203,0.46997000000000005
204,0.44259
205,0.50534
206,0.29718
207,0.20145
208,0.12107
209,0.01739
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.015880000000000002
223,0.12997
224,0.23612
225,0.40770999999999996
226,0.5422100000000001
227,0.46127999999999997
228,0.5446
229,0.49812
230,0.41008999999999995
231,0.27217
232,0.10615000000000001
233,0.019739999999999997
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.0155
247,0.13385
248,0.26594
249,0.37094
250,0.4593
251,0.48957999999999996
252,0.55235
253,0.57826
254,0.37383
255,0.22158
256,0.12531
257,0.01433
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.01382
271,0.1465
272,0.28441000000000005
273,0.42189
274,0.5248700000000001
275,0.5726
276,0.62039
277,0.49071
278,0.46542
279,0.26886
280,0.11799
281,0.021079999999999998
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.01111
295,0.10147
296,0.21419
297,0.34204
298,0.40982
299,0.40401
300,0.5286900000000001
301,0.5541799999999999
302,0.3998
303,0.26113
304,0.14859999999999998
305,0.02841
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.02423
319,0.19891999999999999
320,0.35006
321,0.53298
322,0.65215
323,0.6516799999999999
324,0.68223
325,0.5873400000000001
326,0.47454
327,0.33552
328,0.16497
329,0.03086
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.02325
343,0.20344
344,0.40203
345,0.56887
346,0.6722
347,0.72402
348,0.69437
349,0.65123
350,0.5574199999999999
351,0.41231
352,0.22374000000000002
353,0.03897
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.024489999999999998
367,0.21493
368,0.42201
369,0.5610499999999999
370,0.65146
371,0.71014
372,0.70592
373,0.66704
374,0.57577
375,0.42662
376,0.23875
377,0.04234
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.02357
391,0.22302000000000002
392,0.40906
393,0.5688200000000001
394,0.6714199999999999
395,0.72099
396,0.72333
397,0.6637000000000001
398,0.5719299999999999
399,0.42852999999999997
400,0.23751
401,0.04311
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.02492
415,0.22147999999999998
416,0.41983
417,0.5764199999999999
418,0.6811799999999999
419,0.72111
420,0.72581
421,0.6752999999999999
422,0.58485
423,0.43876
424,0.24084999999999998
425,0.04377
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.02463
439,0.22333
440,0.42264999999999997
441,0.57582
442,0.6818200000000001
443,0.73323
444,0.7248600000000001
445,0.66974
446,0.5755399999999999
447,0.42493000000000003
448,0.23041999999999999
449,0.04421
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.017070000000000002
463,0.15252000000000002
464,0.34038
465,0.53815
466,0.65308
467,0.71268
468,0.70654
469,0.64551
470,0.52883
471,0.39864
472,0.21691
473,0.040409999999999995
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.01849
487,0.18331999999999998
