,pv_per_unit
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.00497
7,0.13119
8,0.27826999999999996
9,0.40142
10,0.61058
11,0.62987
12,0.5671799999999999
13,0.47925999999999996
14,0.4116
15,0.34458
16,0.1714
17,0.013359999999999999
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0056
31,0.08999
32,0.24553
33,0.3055
34,0.37205
35,0.21568
36,0.28764
37,0.19793
38,0.21187
39,0.11359999999999999
40,0.05822
41,0.008060000000000001
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.00057
55,0.02897
56,0.05211
57,0.14265
58,0.2161
59,0.27185000000000004
60,0.36157999999999996
61,0.33467
62,0.23905
63,0.14203
64,0.057460000000000004
65,0.004690000000000001
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.00592
79,0.08776
80,0.29019
81,0.37059
82,0.46994
83,0.51797
84,0.44739999999999996
85,0.32504
86,0.26817
87,0.20135
88,0.1005
89,0.01377
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0034
103,0.11320999999999999
104,0.24172
105,0.39472
106,0.46520999999999996
107,0.55938
108,0.50313
109,0.39016
110,0.29629
111,0.21891999999999998
112,0.09566
113,0.01271
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.00107
127,0.038869999999999995
128,0.12693000000000002
129,0.33191000000000004
130,0.44266
131,0.48062
132,0.43478
133,0.44238
134,0.3137
135,0.27947000000000005
136,0.14037
137,0.02017
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.00561
151,0.10535
152,0.25467
153,0.36023
154,0.46454
155,0.51279
156,0.57351
157,0.5081
158,0.37804000000000004
159,0.25392
160,0.10804000000000001
161,0.01911
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.00525
175,0.10547
176,0.28662
177,0.41897
178,0.5955
179,0.56747
180,0.54448
181,0.5458999999999999
182,0.37272000000000005
183,0.23655
184,0.12586
185,0.01838
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.00588
199,0.11481
200,0.34161
201,0.51291
202,0.55883
203,0.6037100000000001
204,0.63932
205,0.59358
206,0.49452999999999997
207,0.28132
208,0.1466
209,0.02036
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0044
223,0.10438
224,0.29194
225,0.44322
226,0.46144999999999997
227,0.5736100000000001
228,0.52932
229,0.43394
230,0.36974
231,0.22757
232,0.12415000000000001
233,0.019190000000000002
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.00198
247,0.08435
248,0.21825999999999998
249,0.42214999999999997
250,0.57113
251,0.50422
252,0.63119
253,0.49687
254,0.38126
255,0.30601999999999996
256,0.14709
257,0.02249
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.00811
271,0.11081
272,0.25956999999999997
273,0.45600999999999997
274,0.46938
275,0.57721
276,0.56068
277,0.53852
278,0.40198
279,0.33421
280,0.15869999999999998
281,0.02846
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.00562
295,0.11673
296,0.35564
297,0.49343
298,0.6365299999999999
299,0.68762
300,0.6972999999999999
301,0.50689
302,0.50804
303,0.28767000000000004
304,0.18988
305,0.02469
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.00556
319,0.12047
320,0.34076999999999996
321,0.51678
322,0.6255499999999999
323,0.67587
324,0.67889
325,0.51687
326,0.41016
327,0.27525
328,0.14839
329,0.024399999999999998
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.00545
343,0.09628
344,0.21338
345,0.49123
346,0.54898
347,0.60238
348,0.55951
349,0.49607999999999997
350,0.43592000000000003
351,0.26621
352,0.12840000000000001
353,0.02321
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.00564
367,0.10884
368,0.24977000000000002
369,0.5140399999999999
370,0.59465
371,0.5258999999999999
372,0.6134700000000001
373,0.42275
374,0.42184
375,0.32222
376,0.17053000000000001
377,0.02409
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0033799999999999998
391,0.11001999999999999
392,0.26436000000000004
393,0.41225
394,0.51323
395,0.5023299999999999
396,0.5026
397,0.39000999999999997
398,0.24099
399,0.13534000000000002
400,0.01852
401,0.01116
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0001
415,0.040530000000000004
416,0.15041
417,0.14328
418,0.28336
419,0.31927
420,0.38966
421,0.4295
422,0.43119999999999997
423,0.2868
424,0.09823
425,0.024300000000000002
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.00093
439,0.06575
440,0.17879
441,0.31589
442,0.41012
443,0.44968
444,0.3961
445,0.40072
446,0.38515
447,0.27788999999999997
448,0.10432999999999999
449,0.015189999999999999
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.004070000000000001
463,0.13824
464,0.31733
465,0.47489
466,0.56723
467,0.5472400000000001
468,0.49863
469,0.46958
470,0.29231999999999997
471,0.32250999999999996
472,0.12317
473,0.019600000000000003
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.00135
487,0.07359
