,pv_per_unit
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.01461
7,0.14024
8,0.36169999999999997
9,0.48958999999999997
10,0.5144299999999999
11,0.4697
12,0.5215
13,0.6005900000000001
14,0.48629
15,0.29434
16,0.13958
17,0.01245
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.02307
31,0.16738999999999998
32,0.29633
33,0.27823000000000003
34,0.42529
35,0.49889999999999995
36,0.5418099999999999
37,0.48160000000000003
38,0.45508
39,0.26641000000000004
40,0.12168000000000001
41,0.012960000000000001
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.028390000000000002
55,0.22219
56,0.38092000000000004
57,0.5372100000000001
58,0.6213500000000001
59,0.66769
60,0.6272000000000001
61,0.64202
62,0.47595
63,0.37465
64,0.17836000000000002
65,0.007980000000000001
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.02727
79,0.19275
80,0.39642
81,0.5535
82,0.6695599999999999
83,0.65078
84,0.6855399999999999
85,0.59373
86,0.48438
87,0.29574
88,0.16977
89,0.00764
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.02207
103,0.18681
104,0.37439
105,0.5153099999999999
106,0.59257
107,0.6455700000000001
108,0.5965199999999999
109,0.6269199999999999
110,0.51734
111,0.35342
112,0.17653
113,0.008289999999999999
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.020370000000000003
127,0.15672
128,0.30751
129,0.47248
130,0.5468500000000001
131,0.55196
132,0.5879500000000001
133,0.48020999999999997
134,0.45630000000000004
135,0.32233
136,0.15844
137,0.022690000000000002
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.009380000000000001
151,0.09437999999999999
152,0.22046000000000002
153,0.33585000000000004
154,0.41997
155,0.42616000000000004
156,0.43288
157,0.48437
158,0.5039399999999999
159,0.31351999999999997
160,0.18064
161,0.03208
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.01341
175,0.109
176,0.12185
177,0.28986
178,0.44099
179,0.43024
180,0.5776399999999999
181,0.6079600000000001
182,0.50596
183,0.33601
184,0.16977
185,0.024149999999999998
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.00878
199,0.09003
200,0.11014
201,0.15731
202,0.21025
203,0.37045
204,0.53999
205,0.49354000000000003
206,0.38862
207,0.244
208,0.09881999999999999
209,0.01878
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.00831
223,0.06583
224,0.20151
225,0.29369
226,0.25739
227,0.37349
228,0.36415
229,0.50382
230,0.41925
231,0.28961000000000003
232,0.17446
233,0.03707
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.00471
247,0.05892
248,0.14564
249,0.20519
250,0.19041
251,0.24381
252,0.33879000000000004
253,0.59762
254,0.46169
255,0.35507
256,0.16324
257,0.03251
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.01282
271,0.11865
272,0.26433999999999996
273,0.40211
274,0.45327999999999996
275,0.55287
276,0.48162
277,0.49019999999999997
278,0.5283300000000001
279,0.351
280,0.16534000000000001
281,0.023739999999999997
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.019600000000000003
295,0.12562
296,0.28535000000000005
297,0.44114
298,0.59058
299,0.57013
300,0.60675
301,0.53662
302,0.45998
303,0.28158999999999995
304,0.15581
305,0.019190000000000002
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.01772
319,0.13059
320,0.27119
321,0.42852999999999997
322,0.5429700000000001
323,0.60076
324,0.6212000000000001
325,0.43178
326,0.32488
327,0.17237
328,0.15112
329,0.0272
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.019260000000000003
343,0.15106
344,0.34549
345,0.48738
346,0.48562
347,0.5621799999999999
348,0.62702
349,0.55545
350,0.47708
351,0.31725
352,0.18593
353,0.02972
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.015189999999999999
367,0.15214
368,0.24858000000000002
369,0.32402
370,0.46985000000000005
371,0.47681999999999997
372,0.46575
373,0.57756
374,0.44481
375,0.3431
376,0.13852
377,0.02282
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.02078
391,0.20029
392,0.40606
393,0.54155
394,0.5161100000000001
395,0.5649299999999999
396,0.59421
397,0.39563
398,0.50399
399,0.38732
400,0.15687
401,0.024300000000000002
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.01303
415,0.14051
416,0.22313
417,0.2881
418,0.33155
419,0.40291000000000005
420,0.58687
421,0.66162
422,0.5569400000000001
423,0.36617
424,0.17027
425,0.03401
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.01659
439,0.16511
440,0.27171
441,0.35101
442,0.46117
443,0.49767
444,0.5928300000000001
445,0.59782
446,0.43485
447,0.35625999999999997
448,0.21878
449,0.04036
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.018
463,0.12875
464,0.28948
465,0.42979
466,0.44174
467,0.60791
468,0.63513
469,0.51842
470,0.48825999999999997
471,0.33329000000000003
472,0.16487000000000002
473,0.036
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
