,pv_per_unit
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.010960000000000001
7,0.12887
8,0.31433
9,0.47402999999999995
10,0.5526
11,0.65466
12,0.62924
13,0.62988
14,0.5076700000000001
15,0.34405
16,0.21249
17,0.03405
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.006719999999999999
31,0.08841
32,0.19488999999999998
33,0.37516000000000005
34,0.46009
35,0.56852
36,0.56445
37,0.5965499999999999
38,0.48704000000000003
39,0.37357999999999997
40,0.16666
41,0.036950000000000004
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.01041
55,0.14426
56,0.29595
57,0.40508
58,0.5660499999999999
59,0.63742
60,0.5998600000000001
61,0.62354
62,0.50531
63,0.37676
64,0.20859
65,0.04186
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.00899
79,0.12866999999999998
80,0.27896
81,0.44622
82,0.55756
83,0.54462
84,0.60391
85,0.43783999999999995
86,0.35042
87,0.23929
88,0.09112
89,0.020980000000000002
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.008539999999999999
103,0.14465
104,0.28055
105,0.47366
106,0.5422899999999999
107,0.57839
108,0.56471
109,0.53371
110,0.50528
111,0.3494
112,0.18059
113,0.03404
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.01149
127,0.17587
128,0.34997
129,0.5020899999999999
130,0.59523
131,0.55426
132,0.6372899999999999
133,0.60849
134,0.5267000000000001
135,0.43965
136,0.22788
137,0.042409999999999996
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.01022
151,0.14119
152,0.28434
153,0.4625
154,0.57541
155,0.56989
156,0.57788
157,0.49238
158,0.41835
159,0.29599000000000003
160,0.09878
161,0.01245
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,0.00515
175,0.10115
176,0.23718
177,0.37976
178,0.45813
179,0.41017000000000003
180,0.44966
181,0.29655000000000004
182,0.26131
183,0.26722
184,0.14561000000000002
185,0.0339
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.00159
199,0.04514
200,0.13158
201,0.15425
202,0.27723000000000003
203,0.33954
204,0.42064
205,0.34820999999999996
206,0.31347
207,0.19293000000000002
208,0.129
209,0.03209
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.00116
223,0.07623
224,0.26099
225,0.46844
226,0.5997
227,0.62593
228,0.6105499999999999
229,0.54361
230,0.49128
231,0.36576
232,0.16308
233,0.03358
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,0.0
246,0.00032
247,0.07449
248,0.17955000000000002
249,0.2547
250,0.271
251,0.46676999999999996
252,0.5271399999999999
253,0.38969
254,0.29512
255,0.29235
256,0.1616
257,0.03086
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0044800000000000005
271,0.07784999999999999
272,0.17992
273,0.26266
274,0.26881
275,0.38683999999999996
276,0.60829
277,0.50185
278,0.52167
279,0.29086
280,0.20701
281,0.04149
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.005030000000000001
295,0.11501
296,0.26665
297,0.34917000000000004
298,0.58912
299,0.66232
300,0.56525
301,0.54328
302,0.50119
303,0.34668
304,0.18996000000000002
305,0.03603
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.00367
319,0.09315000000000001
320,0.23246
321,0.37218
322,0.51258
323,0.52109
324,0.46479000000000004
325,0.48135
326,0.46386
327,0.28434
328,0.16557
329,0.032
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.00644
343,0.11369
344,0.21608000000000002
345,0.3723
346,0.48458999999999997
347,0.51238
348,0.5004
349,0.49460000000000004
350,0.32419
351,0.27116
352,0.12549
353,0.02869
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.00528
367,0.11187000000000001
368,0.30463
369,0.48405000000000004
370,0.50451
371,0.50912
372,0.49074
373,0.47166
374,0.36624
375,0.30454000000000003
376,0.19024000000000002
377,0.040170000000000004
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.00552
391,0.09756999999999999
392,0.19372999999999999
393,0.33456
394,0.45154
395,0.56156
396,0.59803
397,0.48372000000000004
398,0.37515
399,0.28081
400,0.13784
401,0.03507
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.00575
415,0.12966999999999998
416,0.28611000000000003
417,0.42898000000000003
418,0.5320900000000001
419,0.6002799999999999
420,0.48471
421,0.38025
422,0.31366000000000005
423,0.24603
424,0.15363
425,0.04378
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.006719999999999999
439,0.11586
440,0.26473
441,0.38117
442,0.48181999999999997
443,0.48413999999999996
444,0.48743000000000003
445,0.47007
446,0.42263
447,0.29696
448,0.13761
449,0.034159999999999996
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0027
463,0.052829999999999995
464,0.14084
465,0.25073
466,0.29470999999999997
467,0.36457
468,0.50673
469,0.41214999999999996
470,0.39855
471,0.28969
472,0.20077
473,0.03711
474,0.0
475,0.0
476,0.0
477,0.0
478,0.0
479,0.0
480,0.0
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,0.00423
487,0.11669
