,cop_per_kwh
174,155.80872
175,170.82872
176,170.82872
177,170.82872
178,183.82872
179,183.82872
180,183.82872
181,183.82872
182,183.82872
183,183.82872
184,183.82872
185,183.82872
186,183.82872
187,183.82872
188,183.82872
189,183.82872
190,170.82872
191,170.82872
192,115.61665
193,115.61665
194,115.61665
195,115.61665
196,115.61665
197,115.61665
198,115.61665
199,171.61665
200,171.61665
201,171.61665
202,171.61665
203,173.61665
204,173.61665
205,173.61665
206,171.61665
207,171.61665
208,171.61665
209,171.61665
210,173.61665
211,173.61665
212,173.61665
213,171.61665
214,171.61665
215,171.61665
216,166.16094
217,166.16094
218,149.07294
219,112.16094
220,112.16094
221,112.16094
222,112.16094
223,112.16094
224,134.04094
225,166.16094
226,166.16094
227,166.16094
228,166.16094
229,166.16094
230,166.16094
231,166.16094
232,166.16094
233,166.16094
234,171.16094
235,171.16094
236,171.16094
237,171.16094
238,166.16094
239,166.16094
240,156.53914
241,156.53914
242,156.53914
243,156.53914
244,156.53914
245,156.53914
246,156.53914
247,156.53914
248,156.53914
249,156.53914
250,156.53914
251,156.53914
252,156.53914
253,156.53914
254,156.53914
255,156.53914
256,156.53914
257,165.53914
258,165.53914
259,165.53914
260,165.53914
261,165.53914
262,165.53914
263,156.53914
264,115.84176
265,115.84176
266,115.84176
267,115.84176
268,115.84176
269,115.84176
270,115.84176
271,118.84176
272,118.84176
273,123.84176
274,144.84176
275,153.84176
276,153.84176
277,153.84176
278,166.84176
279,148.75376
280,153.84176
281,133.72176
282,166.84176
283,166.84176
284,166.84176
285,144.84176
286,123.84176
287,118.84176
288,115.93372
289,115.93372
290,115.93372
291,115.93372
292,115.93372
293,115.93372
294,117.43372
295,118.43372
296,118.43372
297,118.43372
298,144.43372
299,149.43372
300,149.43372
301,149.43372
302,149.43372
303,149.43372
304,149.43372
305,144.43372
306,149.43372
307,166.43372
308,149.43372
309,144.43372
310,118.43372
311,118.43372
312,118.49157
313,118.49157
314,118.49157
315,118.49157
316,118.49157
317,118.49157
318,118.49157
319,118.49157
320,124.49157
321,131.42257
322,146.49157
323,154.49157
324,160.49157
325,154.49157
326,160.49157
327,160.49157
328,154.49157
329,145.49157
330,154.49157
331,154.49157
332,154.49157
333,145.49157
334,124.49157
335,118.49157
336,135.79443
337,135.79443
338,135.79443
339,123.89443
340,123.89443
341,135.79443
342,138.79443
343,144.19443
344,144.19443
345,144.19443
346,155.79443
347,155.79443
348,178.79443
349,155.79443
350,178.79443
351,178.79443
352,155.79443
353,144.19443
354,155.79443
355,178.79443
356,155.79443
357,155.79443
358,144.19443
359,143.79443
360,144.45114
361,144.45114
362,144.45114
363,144.45114
364,136.45114
365,136.45114
366,136.45114
367,136.45114
368,144.45114
369,144.45114
370,146.15114
371,147.45114
372,147.45114
373,147.45114
374,147.45114
375,146.15114
376,144.45114
377,144.45114
378,147.45114
379,158.55114
380,147.45114
381,146.15114
382,144.45114
383,143.65114
384,157.8266
385,157.8266
386,148.3266
387,148.3266
388,148.3266
389,148.3266
390,145.6266
391,145.6266
392,148.3266
393,157.8266
394,158.6266
395,161.7266
396,161.7266
397,161.7266
398,161.7266
399,161.7266
400,158.6266
401,158.6266
402,161.7266
403,188.6266
404,168.6266
405,168.6266
406,161.7266
407,158.6266
408,153.09852
409,153.09852
410,130.32952
411,123.69852
412,130.32952
413,153.09852
414,160.39852
415,171.39852
416,177.39852
417,177.39852
418,186.39852
419,188.39852
420,188.39852
421,208.39852
422,208.39852
423,208.39852
424,186.39852
425,177.39852
426,186.39852
427,188.39852
428,188.39852
429,186.39852
430,177.39852
431,177.39852
432,176.42969
433,176.42969
434,176.42969
435,168.42969
436,168.42969
437,176.42969
438,176.42969
439,176.42969
440,176.42969
441,176.42969
442,177.52969
443,181.42969
444,181.42969
445,181.42969
446,195.42969
447,195.42969
448,181.42969
449,177.52969
450,181.42969
451,195.42969
452,181.42969
453,181.42969
454,176.42969
455,176.42969
456,179.36708
457,179.36708
458,168.86808
459,168.86808
460,168.86808
461,179.36708
462,180.36608
463,184.36708
464,188.36708
465,188.36708
466,198.36708
467,198.36708
468,207.36708
469,207.36708
470,207.36708
471,207.36708
472,198.36708
473,198.36708
474,207.36708
475,208.36708
476,207.36708
477,198.36708
478,198.36708
479,184.36708
480,178.28866
481,178.28866
482,178.28866
483,178.28866
484,178.28866
485,183.18866
486,191.28866
487,191.28866
488,191.28866
489,207.28866
490,208.28866
491,213.28866
492,213.28866
493,213.28866
494,213.28866
495,213.28866
496,213.28866
497,207.28866
498,213.28866
499,213.28866
500,213.28866
501,213.28866
502,191.28866
503,191.28866
504,204.01743
505,204.01743
506,204.01743
507,199.43443
508,204.01743
509,204.01743
510,204.01743
511,213.01743
512,213.01743
513,213.01743
514,213.01743
515,214.01743
516,214.01743
517,214.01743
518,214.01743
519,214.01743
520,213.01743
521,213.01743
522,214.01743
523,214.01743
524,214.01743
525,213.01743
526,213.01743
527,213.01743
528,209.40796
529,209.40796
530,207.30796
531,207.30796
532,209.40796
533,209.40796
534,209.40796
535,209.40796
536,209.40796
537,212.20796
538,260.30796
539,275.30796
540,275.30796
541,275.30796
542,260.30796
543,212.20796
544,212.20796
545,212.20796
546,275.30796
547,290.30796
548,290.30796
549,212.20796
550,209.40796
551,209.40796
552,195.07273
553,195.07273
554,195.07273
555,195.07273
556,195.07273
557,195.07273
558,195.07273
559,195.07273
560,209.57273
561,209.57273
562,209.57273
563,209.57273
564,209.57273
565,209.57273
566,209.57273
567,209.57273
568,209.57273
569,209.57273
570,259.07273
571,288.07273
572,288.07273
573,288.07273
574,209.57273
575,209.57273
576,233.07146
577,233.07146
578,233.07146
579,233.07146
580,233.07146
581,233.07146
582,233.07146
583,252.57146
584,252.57146
585,252.57146
586,252.57146
587,252.57146
588,252.57146
589,252.57146
590,252.57146
591,252.57146
592,252.57146
593,252.57146
594,252.57146
595,252.57146
596,252.57146
597,252.57146
598,252.57146
599,247.07146
600,228.60157
601,228.60157
602,228.60157
603,228.60157
604,228.60157
605,228.60157
606,228.60157
607,228.60157
608,233.10157
609,233.10157
610,246.10057
611,248.10157
612,253.10157
613,253.10157
614,253.10157
615,253.10157
616,248.10157
617,246.10057
618,253.10157
619,253.10157
620,253.10157
621,248.10157
622,233.10157
623,228.60157
624,229.13294
625,229.13294
626,229.13294
627,229.13294
628,229.13294
629,229.13294
630,229.13294
631,229.13294
632,235.13294
633,236.13294
634,236.13294
635,236.13294
636,236.13294
637,236.13294
638,236.13294
639,236.13294
640,236.13294
641,236.13294
642,236.13294
643,245.13294
644,245.13294
645,236.13294
646,236.13294
647,235.13294
648,207.65531
649,207.65531
650,207.65531
651,207.65531
652,208.65431
653,208.65431
654,208.65431
655,223.65531
656,227.65531
657,235.65531
658,236.65531
659,236.65531
660,236.65531
661,243.65531
662,258.65531
663,258.65531
664,243.65531
665,236.65531
666,258.65531
667,258.65531
668,258.65531
669,236.65531
670,235.65531
671,223.65531
672,206.15491
673,206.15491
674,206.15491
675,206.15491
676,206.15491
677,206.15491
678,206.65491
679,218.15491
680,218.15491
681,220.15491
682,223.15491
683,235.15491
684,223.15491
685,235.15491
686,235.15491
687,235.15491
688,223.15491
689,223.15491
690,235.15491
691,235.15491
692,235.15491
693,223.15491
694,218.15491
695,217.15491
696,218.18281
697,198.18281
698,198.18281
699,198.18281
700,198.18281
701,202.56681
702,218.18281
703,224.18281
704,225.18281
705,227.18281
706,228.18281
707,228.18281
708,232.68281
709,228.18281
710,228.18281
711,228.18281
712,228.18281
713,228.18281
714,232.68281
715,232.68281
716,232.68281
717,228.18281
718,225.18281
719,218.18281
720,208.1273
721,208.1273
722,208.1273
723,206.6273
724,206.6273
725,206.6273
726,206.6273
727,206.6273
728,208.1273
729,208.1273
730,208.1273
731,208.1273
732,224.1273
733,224.1273
734,224.1273
735,224.1273
736,224.1273
737,224.1273
738,226.1273
739,226.6273
740,226.6273
741,226.6273
742,225.1273
743,208.1273
744,222.22929
745,222.22929
746,222.22929
747,222.22929
748,222.22929
749,222.22929
750,222.22929
751,227.12929
752,227.12929
753,234.22929
754,234.22929
755,242.22929
756,242.22929
757,242.22929
758,242.22929
759,277.22929
760,242.22929
761,236.22929
762,242.22929
763,277.22929
764,277.22929
765,242.22929
766,234.22929
767,227.12929
768,228.31142
769,228.81142
770,228.31142
771,228.31142
772,228.31142
773,240.31142
774,240.31142
775,257.31142
776,347.31142
777,276.31142
778,276.31142
779,277.31142
780,347.31142
781,277.31142
782,347.31142
783,347.31142
784,277.31142
785,276.31142
786,277.31142
787,347.31142
788,347.31142
789,277.31142
790,276.31142
791,257.31142
792,236.647
793,236.647
794,236.647
795,236.647
796,236.647
797,238.147
798,238.147
799,238.147
800,248.647
801,267.647
802,357.647
803,357.647
804,357.647
805,357.647
806,358.647
807,357.647
808,357.647
809,248.647
810,267.647
811,357.647
812,357.647
813,248.647
814,238.647
815,238.147
816,237.58425
817,237.58425
818,237.58425
819,237.58425
820,237.58425
821,237.58425
822,237.58425
823,245.58425
824,254.48525
825,257.68425
826,257.68425
827,266.68425
828,266.68425
829,273.68425
830,273.68425
831,273.68425
832,273.68425
833,257.68425
834,266.68425
835,273.68425
836,273.68425
837,266.68425
838,257.68425
839,245.58425
840,243.69422
841,243.69422
842,242.69422
843,242.69422
844,242.69422
845,243.69422
846,243.69422
847,243.69422
848,245.69422
849,245.69422
850,251.19422
851,251.19422
852,266.69422
853,251.19422
854,259.69422
855,259.69422
856,251.19422
857,245.69422
858,251.19422
859,259.69422
860,266.69422
861,266.69422
862,245.69422
863,243.69422
864,246.22143
865,246.22143
866,244.22143
867,244.22143
868,244.22143
869,244.22143
870,244.22143
871,257.22143
872,259.72143
873,262.22143
874,272.72143
875,272.72143
876,272.72143
877,272.72143
878,272.72143
879,272.72143
880,272.72143
881,272.72143
882,272.72143
883,272.72143
884,272.72143
885,272.72143
886,257.22143
887,257.22143
888,253.71298
889,253.71298
890,240.71298
891,240.71298
892,240.71298
893,240.71298
894,240.71298
895,240.71298
896,240.71298
897,253.71298
898,253.71298
899,256.21298
900,276.71298
901,276.71298
902,261.71298
903,261.71298
904,256.21298
905,253.71298
906,276.71298
907,279.71298
908,279.71298
909,277.71298
910,276.71298
911,261.71298
912,262.75692
913,249.75692
914,249.75692
915,249.75692
916,262.75692
917,262.75692
918,262.75692
919,266.25692
920,279.75692
921,284.75692
922,285.75692
923,289.75692
924,289.75692
925,289.75692
926,289.75692
927,297.75692
928,289.75692
929,285.75692
930,285.75692
931,289.75692
932,289.75692
933,285.75692
934,284.75692
935,262.75692
936,271.66511
937,271.66511
938,271.66511
939,271.66511
940,271.66511
941,271.66511
942,271.66511
943,276.66511
944,287.16511
945,287.16511
946,289.66511
947,307.66511
948,307.66511
949,307.66511
950,307.66511
951,307.66511
952,307.66511
953,287.16511
954,307.66511
955,307.66511
956,307.66511
957,289.66511
958,277.66511
959,274.56511
960,279.65818
961,279.65818
962,279.65818
963,279.65818
964,279.65818
965,279.65818
966,279.65818
967,279.65818
968,285.15818
969,285.15818
970,285.15818
971,288.65818
972,319.65818
973,319.65818
974,319.65818
975,319.65818
976,319.65818
977,285.15818
978,319.65818
979,321.65818
980,319.65818
981,288.65818
982,285.15818
983,279.65818
984,283.64949
985,283.64949
986,283.64949
987,284.64949
988,283.64949
989,283.64949
990,284.64949
991,284.64949
992,284.64949
993,290.64949
994,297.64949
995,297.64949
996,297.64949
997,297.64949
998,305.14949
999,305.14949
1000,297.64949
1001,297.64949
1002,297.64949
1003,305.14949
1004,297.64949
1005,297.64949
1006,290.64949
1007,284.64949
1008,266.6724
1009,266.6724
1010,266.6724
1011,266.6724
1012,266.6724
1013,266.6724
1014,266.6724
1015,284.6724
1016,287.6714
1017,287.6714
1018,287.6724
1019,308.6724
1020,308.6724
1021,308.6724
1022,328.6724
1023,327.6724
1024,304.6724
1025,286.6714
1026,308.6724
1027,327.6724
1028,308.6724
1029,287.6724
1030,284.6724
1031,284.6724
1032,286.63959
1033,286.63959
1034,283.64059
1035,273.63959
1036,273.63959
1037,251.64059
1038,251.64059
1039,273.63959
1040,283.64059
1041,286.63959
1042,287.64059
1043,286.63959
1044,286.63959
1045,287.64059
1046,286.63959
1047,286.63959
1048,286.63959
1049,283.64059
1050,286.63959
1051,287.64059
1052,286.63959
1053,286.63959
1054,283.64059
1055,251.64059
1056,246.96657
1057,246.96657
1058,236.96557
1059,236.96557
1060,236.96557
1061,236.96557
1062,236.96557
1063,236.96557
1064,246.96657
1065,246.96657
1066,246.96657
1067,246.96657
1068,246.96657
1069,246.96657
1070,246.96657
1071,246.96657
1072,246.96657
1073,246.96657
1074,289.96657
1075,297.96657
1076,297.96657
1077,297.96657
1078,266.96557
1079,246.96657
1080,236.82262
1081,236.82262
1082,236.82262
1083,236.82262
1084,236.82262
1085,236.82262
1086,249.53962
1087,261.82262
1088,261.82262
1089,261.82262
1090,266.82162
1091,322.82262
1092,322.82262
1093,322.82262
1094,346.82262
1095,346.82262
1096,322.82262
1097,295.82262
1098,322.82262
1099,346.82262
1100,322.82262
1101,322.82262
1102,266.82162
1103,261.82262
1104,236.86432
1105,236.86432
1106,236.86432
1107,236.86432
1108,236.86432
1109,249.58132
1110,257.86432
1111,280.86432
1112,296.76432
1113,296.76432
1114,296.76432
1115,296.76432
1116,296.76432
1117,296.76432
1118,376.86432
1119,376.86432
1120,296.76432
1121,296.76432
1122,296.76432
1123,376.86432
1124,376.86432
1125,296.76432
1126,296.76432
1127,280.86432
1128,256.99191
1129,256.99191
1130,255.99091
1131,255.99091
1132,255.99091
1133,257.99191
1134,257.99191
1135,261.89191
1136,261.89191
1137,261.89191
1138,296.89191
1139,296.89191
1140,296.99191
1141,296.99191
1142,378.99191
1143,378.99191
1144,378.99191
1145,296.89191
1146,378.99191
1147,378.99191
1148,378.99191
1149,378.99191
1150,261.89191
1151,261.89191
1152,254.41712
1153,254.41712
1154,254.41712
1155,254.41712
1156,254.41712
1157,254.41712
1158,257.41712
1159,260.41612
1160,262.21712
1161,262.21712
1162,262.41712
1163,307.31712
1164,307.31712
1165,262.41712
1166,307.31712
1167,307.31712
1168,262.41712
1169,262.21712
1170,307.31712
1171,307.31712
1172,262.21712
1173,262.21712
1174,262.21712
1175,262.21712
1176,255.7491
1177,255.7491
1178,255.7491
1179,255.7491
1180,255.7491
1181,255.7491
1182,255.7491
1183,255.7491
1184,257.7491
1185,257.7491
1186,265.7491
1187,265.7491
1188,290.7491
1189,290.7491
1190,290.7491
1191,290.7491
1192,290.7491
1193,261.7491
1194,290.7491
1195,308.7491
1196,308.7491
1197,265.7491
1198,257.7491
1199,255.7491
1200,253.92019
1201,253.92019
1202,253.92019
1203,253.92019
1204,254.91919
1205,253.92019
1206,253.92019
1207,258.91919
1208,264.92019
1209,264.92019
1210,264.92019
1211,264.92019
1212,264.92019
1213,264.92019
1214,264.92019
1215,264.92019
1216,264.92019
1217,264.92019
1218,290.92019
1219,336.45019
1220,290.92019
1221,264.92019
1222,264.92019
1223,258.91919
1224,257.51075
1225,252.51275
1226,252.51275
1227,252.51275
1228,252.51275
1229,252.51275
1230,257.51075
1231,252.51275
1232,252.51275
1233,257.51075
1234,258.51175
1235,266.51275
1236,266.51275
1237,266.51275
1238,266.51275
1239,266.51275
1240,258.51175
1241,258.51175
1242,266.51275
1243,266.51275
1244,266.51275
1245,266.51275
1246,266.51275
1247,266.51275
1248,237.65832
1249,237.65832
1250,237.65832
1251,237.65832
1252,237.65832
1253,237.88032
1254,246.65832
1255,256.65832
1256,258.65832
1257,287.65832
1258,292.65832
1259,309.65832
1260,292.65832
1261,292.65832
1262,309.65832
1263,309.65832
1264,309.65832
1265,287.65832
1266,292.65832
1267,309.65832
1268,309.65832
1269,287.65832
1270,258.65832
1271,256.65832
1272,228.18045
1273,228.18045
1274,228.18045
1275,228.18045
1276,228.18045
1277,228.18045
1278,228.18045
1279,229.18045
1280,246.17945
1281,246.17945
1282,278.22045
1283,298.18045
1284,298.18045
1285,298.18045
1286,298.18045
1287,298.18045
1288,298.18045
1289,298.18045
1290,298.68045
1291,313.22045
1292,298.18045
1293,298.18045
1294,243.18045
1295,229.18045
1296,232.46206
1297,232.46206
1298,232.46206
1299,232.46206
1300,232.46206
1301,233.88306
1302,240.46206
1303,248.46206
1304,248.46206
1305,248.46206
1306,252.46206
1307,252.46206
1308,254.46206
1309,254.46206
1310,254.46206
1311,256.46106
1312,254.46206
1313,252.46206
1314,254.46206
1315,256.46106
1316,254.46206
1317,252.46206
1318,248.46206
1319,248.46206
1320,236.49335
1321,236.49335
1322,236.49335
1323,236.49335
1324,236.49335
1325,236.49335
1326,236.49335
1327,247.49335
1328,257.49335
1329,257.49335
1330,257.49335
1331,257.49335
1332,257.49335
1333,257.49335
1334,257.49335
1335,257.49335
1336,257.49335
1337,257.49335
1338,257.49335
1339,277.49335
1340,257.49335
1341,257.49335
1342,257.49335
1343,242.49335
1344,251.37271
1345,251.37271
1346,251.37271
1347,251.37271
1348,251.37271
1349,251.37271
1350,251.37271
1351,257.37271
1352,257.37271
1353,257.37271
1354,287.37271
1355,317.37271
1356,308.37271
1357,308.37271
1358,317.37271
1359,317.37271
1360,308.37271
1361,287.37271
1362,317.37271
1363,317.37271
1364,308.37271
1365,287.37271
1366,257.37271
1367,257.37271
1368,255.80861
1369,252.30861
1370,252.30861
1371,252.30861
1372,252.30861
1373,252.30861
1374,252.30861
1375,255.80861
1376,255.80861
1377,255.80861
1378,267.30861
1379,259.80861
1380,259.80861
1381,259.80861
1382,255.80861
1383,255.80861
1384,255.80861
1385,255.80861
1386,259.80861
1387,259.80861
1388,259.80861
1389,255.80861
1390,255.80861
1391,252.30861
1392,229.79121
1393,229.79121
1394,229.79121
1395,229.79121
1396,229.79121
1397,229.79121
1398,186.79121
1399,227.77721
1400,229.79121
1401,229.79121
1402,229.79121
1403,229.79121
1404,241.79121
1405,229.79121
1406,229.79121
1407,229.79121
1408,229.79121
1409,229.79121
1410,246.79121
1411,253.79121
1412,246.79121
1413,246.79121
1414,229.79121
1415,229.79121
1416,111.18309
1417,111.18309
1418,111.18309
1419,111.18309
1420,111.18309
1421,161.18309
1422,204.86509
1423,243.18309
1424,243.18309
1425,251.18309
1426,251.18309
1427,251.18309
1428,251.18309
1429,251.18309
1430,261.18309
1431,261.18309
1432,251.18309
1433,251.18309
1434,261.18309
1435,261.18309
1436,261.18309
1437,251.18309
1438,251.18309
1439,243.18309
1440,210.57349
1441,210.57349
1442,200.57349
1443,200.57349
1444,200.57349
1445,200.57349
1446,210.57349
1447,210.57349
1448,210.57349
1449,217.57349
1450,230.57349
1451,231.57349
1452,231.57349
1453,230.57349
1454,230.57349
1455,230.57349
1456,230.57349
1457,217.57349
1458,230.57349
1459,235.57349
1460,230.57349
1461,217.57349
1462,210.57349
1463,210.57349
1464,153.95995
1465,181.97995
1466,181.97995
1467,181.97995
1468,181.97995
1469,181.97995
1470,181.97995
1471,201.47995
1472,213.97995
1473,213.97995
1474,213.97995
1475,213.97995
1476,213.97995
1477,213.97995
1478,213.97995
1479,213.97995
1480,213.97995
1481,213.97995
1482,213.97995
1483,213.97995
1484,213.97995
1485,213.97995
1486,207.47995
1487,191.97995
1488,115.74587
1489,152.74587
1490,115.74587
1491,152.74587
1492,152.74587
1493,152.74587
1494,152.74587
1495,154.72587
1496,192.24587
1497,192.24587
1498,192.74587
1499,202.74587
1500,197.20087
1501,197.20087
1502,202.74587
1503,202.74587
1504,202.74587
1505,192.24587
1506,202.74587
1507,202.74587
1508,192.74587
1509,192.24587
1510,192.24587
1511,192.24587
1512,179.12755
1513,179.12755
1514,162.75655
1515,149.62755
1516,143.09055
1517,179.12755
1518,179.12755
1519,179.12755
1520,179.12755
1521,179.12755
1522,179.62755
1523,194.58255
1524,255.12755
1525,255.12755
1526,260.12755
1527,255.12755
1528,198.51955
1529,179.12755
1530,255.12755
1531,260.62755
1532,255.12755
1533,179.12755
1534,179.12755
1535,179.12755
1536,157.96543
1537,157.96543
1538,154.96543
1539,154.96543
1540,157.96543
1541,157.96543
1542,157.96543
1543,157.96543
1544,157.96543
1545,199.46543
1546,199.46543
1547,199.96543
1548,199.96543
1549,199.46543
1550,199.46543
1551,199.46543
1552,176.96543
1553,176.96543
1554,199.96543
1555,249.96543
1556,199.96543
1557,199.46543
1558,157.96543
1559,157.96543
1560,155.35004
1561,155.35004
1562,155.35004
1563,155.35004
1564,155.35004
1565,155.35004
1566,155.35004
1567,155.35004
1568,157.85004
1569,171.33004
1570,183.35004
1571,183.35004
1572,183.35004
1573,183.35004
1574,183.35004
1575,183.35004
1576,183.35004
1577,183.35004
1578,183.35004
1579,195.35004
1580,195.35004
1581,183.35004
1582,183.35004
1583,183.35004
1584,140.14657
1585,140.14657
1586,140.14657
1587,140.14657
1588,140.14657
1589,148.14657
1590,148.14657
1591,148.14657
1592,153.14657
1593,240.14657
1594,240.14657
1595,240.14657
1596,240.14657
1597,240.14657
1598,250.14657
1599,250.14657
1600,250.14657
1601,200.14657
1602,250.14657
1603,250.14657
1604,250.14657
1605,240.14657
1606,148.14657
1607,148.14657
1608,141.159
1609,139.659
1610,139.659
1611,139.659
1612,139.659
1613,141.159
1614,141.159
1615,156.659
1616,156.659
1617,156.659
1618,156.659
1619,220.659
1620,220.659
1621,220.659
1622,220.659
1623,220.659
1624,220.659
1625,171.639
1626,260.659
1627,240.659
1628,260.659
1629,173.639
1630,156.659
1631,156.659
1632,139.78127
1633,139.78127
1634,139.78127
1635,139.78127
1636,139.78127
1637,141.28127
1638,152.28127
1639,152.28127
1640,152.28127
1641,152.28127
1642,171.26127
1643,215.28127
1644,215.28127
1645,215.28127
1646,215.28127
1647,215.28127
1648,215.28127
1649,171.26127
1650,215.28127
1651,215.28127
1652,215.28127
1653,152.28127
1654,152.28127
1655,152.28127
1656,130.08929
1657,130.08929
1658,130.08929
1659,130.08929
1660,130.08929
1661,130.08929
1662,131.08929
1663,131.08929
1664,150.08829
1665,150.08829
1666,157.08929
1667,214.08929
1668,214.08929
1669,214.08929
1670,214.08929
1671,214.08929
1672,214.08929
1673,150.08829
1674,215.08929
1675,215.08929
1676,215.08929
1677,157.08929
1678,150.08829
1679,131.08929
1680,135.09712
1681,135.09712
1682,128.09712
1683,128.09712
1684,135.09712
1685,148.09712
1686,157.09712
1687,157.09712
1688,157.09712
1689,157.09712
1690,171.07712
1691,214.09712
1692,214.09712
1693,214.09712
1694,214.09712
1695,235.09712
1696,173.07712
1697,157.09712
1698,235.09712
1699,214.09712
1700,235.09712
1701,157.09712
1702,157.09712
1703,157.09712
1704,139.21718
1705,139.21718
1706,139.21718
1707,139.21718
1708,139.21718
1709,145.08418
1710,139.21718
1711,163.21718
1712,163.21718
1713,171.19718
1714,214.21718
1715,214.21718
1716,214.21718
1717,214.21718
1718,214.21718
1719,173.19718
1720,163.21718
1721,163.21718
1722,234.21718
1723,234.21718
1724,234.21718
1725,171.19718
1726,163.21718
1727,163.21718
1728,134.02848
1729,139.12848
1730,134.02848
1731,134.02848
1732,134.02848
1733,134.02848
1734,134.02848
1735,134.02848
1736,134.02848
1737,152.02848
1738,152.02848
1739,152.02848
1740,152.02848
1741,152.02848
1742,152.02848
1743,152.02848
1744,152.02848
1745,152.02848
1746,208.02848
1747,208.02848
1748,208.02848
1749,169.02848
1750,152.02848
1751,152.02848
1752,140.44298
1753,109.34298
1754,140.44298
1755,140.44298
1756,152.34298
1757,152.34298
1758,152.34298
1759,155.34298
1760,158.34298
1761,209.34298
1762,209.34298
1763,209.34298
1764,209.34298
1765,231.34298
1766,209.34298
1767,209.34298
1768,209.34298
1769,209.34298
1770,209.34298
1771,232.34298
1772,231.34298
1773,209.34298
1774,155.34298
1775,152.34298
1776,155.89084
1777,155.89084
1778,152.39084
1779,145.75784
1780,152.39084
1781,155.89084
1782,171.89084
1783,171.89084
1784,171.89084
1785,171.89084
1786,208.89084
1787,208.89084
1788,208.89084
1789,208.89084
1790,208.89084
1791,208.89084
1792,208.89084
1793,208.89084
1794,208.89084
1795,208.89084
1796,208.89084
1797,208.89084
1798,171.89084
1799,155.89084
1800,129.95919
1801,129.95919
1802,129.95919
1803,129.95919
1804,129.95919
1805,129.95919
1806,129.95919
1807,130.95919
1808,130.95919
1809,179.95919
1810,179.95919
1811,179.95919
1812,179.95919
1813,179.95919
1814,240.95919
1815,179.95919
1816,179.95919
1817,221.95919
1818,221.95919
1819,240.95919
1820,221.95919
1821,221.95919
1822,145.82619
1823,130.95919
1824,129.6861
1825,129.6861
1826,129.6861
1827,129.6861
1828,129.6861
1829,129.6861
1830,129.6861
1831,130.1861
1832,133.6861
1833,133.6861
1834,133.6861
1835,217.6861
1836,222.1861
1837,217.6861
1838,217.6861
1839,217.6861
1840,217.6861
1841,171.6661
1842,240.6861
1843,240.6861
1844,217.6861
1845,217.6861
1846,133.6861
1847,129.6861
1848,127.15282
1849,128.15282
1850,127.15282
1851,127.15282
1852,127.15282
1853,127.15282
1854,128.15282
1855,131.25282
1856,133.15282
1857,163.05282
1858,163.05282
1859,217.15282
1860,163.05282
1861,163.05282
1862,163.05282
1863,163.05282
1864,163.05282
1865,163.05282
1866,163.05282
1867,217.15282
1868,163.05282
1869,163.05282
1870,133.15282
1871,133.15282
1872,128.14344
1873,127.14344
1874,127.14344
1875,127.14344
1876,127.14344
1877,127.14344
