,cop_per_kwh
894,383.66624
895,392.66624
896,394.16624
897,394.16624
898,394.16624
899,394.16624
900,394.16624
901,394.16624
902,402.16624
903,402.16624
904,397.26624
905,394.16624
906,397.26624
907,402.16624
908,397.26624
909,394.16624
910,394.16624
911,392.66624
912,375.23243
913,375.23243
914,373.23243
915,373.23243
916,373.23243
917,375.23243
918,375.23243
919,375.23243
920,392.23243
921,395.23243
922,395.23243
923,396.83243
924,396.83243
925,396.83243
926,395.23243
927,395.23243
928,395.23243
929,392.23243
930,395.23243
931,404.23243
932,396.83243
933,395.23243
934,396.83243
935,383.23243
936,358.00753
937,358.00753
938,358.00753
939,358.00753
940,348.00753
941,348.00753
942,348.00753
943,348.00753
944,358.00753
945,362.00753
946,362.00753
947,373.00753
948,373.00753
949,373.00753
950,373.00753
951,373.00753
952,362.00753
953,362.00753
954,383.00753
955,392.00753
956,392.00753
957,392.00753
958,392.00753
959,362.00753
960,313.14634
961,313.14634
962,313.14634
963,313.14634
964,313.14634
965,333.14634
966,333.14634
967,359.14634
968,362.14534
969,383.14634
970,392.14634
971,392.14634
972,383.14634
973,383.60634
974,392.14634
975,392.14634
976,383.60634
977,383.14634
978,383.60634
979,392.14634
980,383.60634
981,383.14634
982,383.14634
983,343.14634
984,352.61191
985,343.61191
986,335.61191
987,335.61191
988,343.61191
989,353.61191
990,353.61191
991,363.61191
992,372.61191
993,391.65191
994,458.61191
995,438.61191
996,438.61191
997,438.61191
998,438.61191
999,438.61191
1000,438.61191
1001,438.61191
1002,438.61191
1003,438.61191
1004,438.61191
1005,503.61191
1006,372.61191
1007,363.61191
1008,350.96354
1009,347.96354
1010,347.96354
1011,347.96354
1012,347.96354
1013,383.96354
1014,383.96354
1015,395.46354
1016,395.46354
1017,395.46354
1018,402.96354
1019,402.96354
1020,395.46354
1021,395.46354
1022,395.46354
1023,395.46354
1024,395.46354
1025,395.46354
1026,395.46354
1027,395.46354
1028,395.46354
1029,395.46354
1030,383.10354
1031,382.96354
1032,368.02864
1033,368.02864
1034,368.02864
1035,368.02864
1036,368.02864
1037,381.17864
1038,381.17864
1039,381.17864
1040,393.02864
1041,398.02864
1042,398.02864
1043,418.02864
1044,418.02864
1045,418.02864
1046,418.02864
1047,418.02864
1048,418.02864
1049,418.02864
1050,418.02864
1051,418.02864
1052,418.02864
1053,418.02864
1054,398.02864
1055,381.17864
1056,432.93572
1057,406.93572
1058,406.93572
1059,406.93572
1060,406.93572
1061,432.93572
1062,432.93572
1063,406.93572
1064,452.93572
1065,452.93572
1066,452.93572
1067,452.93572
1068,452.93572
1069,452.93572
1070,452.93572
1071,452.93572
1072,452.93572
1073,452.93572
1074,452.93572
1075,452.93572
1076,452.93572
1077,452.93572
1078,452.93572
1079,432.93572
1080,473.69345
1081,463.69345
1082,463.69345
1083,458.69345
1084,458.69345
1085,463.69345
1086,463.69345
1087,463.69345
1088,473.69345
1089,474.69345
1090,483.69345
1091,483.69345
1092,483.69345
1093,483.69345
1094,483.69345
1095,483.69345
1096,474.69345
1097,473.69345
1098,483.69345
1099,483.69345
1100,483.69345
1101,474.69345
1102,473.69345
1103,473.69345
1104,461.35276
1105,461.35276
1106,461.35276
1107,461.35276
1108,461.35276
1109,461.35276
1110,461.35276
1111,461.35276
1112,461.35276
1113,461.35276
1114,461.35276
1115,474.26976
1116,474.26976
1117,474.26976
1118,474.26976
1119,553.35276
1120,461.35276
1121,461.35276
1122,474.26976
1123,513.35276
1124,513.35276
1125,513.35276
1126,474.26976
1127,461.35276
1128,492.93551
1129,442.93551
1130,442.93551
1131,442.93551
1132,442.93551
1133,492.93551
1134,492.93551
1135,499.93551
1136,499.93551
1137,499.93551
1138,499.93551
1139,499.93551
1140,499.93551
1141,499.93551
1142,522.93551
1143,522.93551
1144,522.93551
1145,522.93551
1146,552.93551
1147,559.93551
1148,559.93551
1149,559.93551
1150,499.93551
1151,499.93551
1152,491.93551
1153,491.93551
1154,447.93551
1155,447.93551
1156,491.93551
1157,491.93551
1158,491.93551
1159,491.93551
1160,491.93551
1161,491.93551
1162,492.93551
1163,492.93551
1164,492.93551
1165,492.93551
1166,492.93551
1167,492.93551
1168,492.93551
1169,492.93551
1170,602.93551
1171,602.93551
1172,602.93551
1173,492.93551
1174,492.93551
1175,491.93551
1176,437.93551
1177,437.93551
1178,437.93551
1179,437.93551
1180,437.93551
1181,452.93551
1182,452.93551
1183,452.93551
1184,492.93551
1185,602.93551
1186,602.93551
1187,602.93551
1188,602.93551
1189,602.93551
1190,602.93551
1191,602.93551
1192,602.93551
1193,602.93551
1194,602.93551
1195,602.93551
1196,602.93551
1197,602.93551
1198,602.93551
1199,452.93551
1200,497.97066
1201,497.97066
1202,492.97066
1203,492.97066
1204,497.97066
1205,499.97066
1206,499.97066
1207,499.97066
1208,612.97066
1209,632.97066
1210,605.97066
1211,605.97066
1212,605.97066
1213,605.97066
1214,605.97066
1215,607.97066
1216,605.97066
1217,605.97066
1218,605.97066
1219,607.97066
1220,605.97066
1221,605.97066
1222,605.97066
1223,497.97066
1224,582.93551
1225,582.93551
1226,535.93551
1227,535.93551
1228,542.93551
1229,582.93551
1230,582.93551
1231,582.93551
1232,607.93551
1233,612.93551
1234,637.93551
1235,640.93551
1236,632.93551
1237,640.93551
1238,637.93551
1239,637.93551
1240,632.93551
1241,607.93551
1242,632.93551
1243,637.93551
1244,632.93551
1245,607.93551
1246,582.93551
1247,582.93551
1248,613.94195
1249,542.94195
1250,467.94195
1251,391.84195
1252,467.94195
1253,467.94195
1254,529.94195
1255,613.94195
1256,613.94195
1257,632.94195
1258,613.94195
1259,613.94195
1260,613.94195
1261,613.94195
1262,613.94195
1263,613.94195
1264,613.94195
1265,604.94195
1266,613.94195
1267,613.94195
1268,613.94195
1269,613.94195
1270,604.94195
1271,529.94195
1272,383.6214
1273,383.6214
1274,334.0214
1275,323.0214
1276,323.0214
1277,323.0214
1278,323.0214
1279,323.0214
1280,360.4614
1281,383.6214
1282,406.4914
1283,599.0214
1284,599.0214
1285,599.0214
1286,599.0214
1287,599.0214
1288,599.0214
1289,404.0204
1290,599.0214
1291,599.0214
1292,599.0214
1293,599.0214
1294,646.0224
1295,383.6214
1296,359.90556
1297,333.46556
1298,333.46556
1299,322.46556
1300,358.67556
1301,496.46556
1302,496.46556
1303,501.46556
1304,501.46556
1305,501.46556
1306,501.46556
1307,501.46556
1308,501.46556
1309,501.46556
1310,603.46556
1311,608.46556
1312,553.46556
1313,553.46556
1314,553.46556
1315,583.46556
1316,553.46556
1317,553.46556
1318,501.46556
1319,496.46556
1320,360.81599
1321,319.37599
1322,319.37599
1323,319.37599
1324,334.37599
1325,381.52599
1326,381.52599
1327,401.37599
1328,497.37599
1329,482.37599
1330,499.37599
1331,499.37599
1332,482.37599
1333,499.37599
1334,500.37599
1335,583.37599
1336,482.37599
1337,482.37599
1338,497.37599
1339,499.37599
1340,497.37599
1341,482.37599
1342,482.37599
1343,401.37599
1344,321.0417
1345,321.0417
1346,296.0417
1347,266.9357
1348,296.0417
1349,321.0417
1350,322.0417
1351,322.0417
1352,396.0407
1353,396.0407
1354,396.0407
1355,476.0417
1356,476.0417
1357,476.0417
1358,476.0417
1359,481.0417
1360,396.0407
1361,383.1617
1362,476.0417
1363,481.0417
1364,481.0417
1365,396.0407
1366,396.0407
1367,322.0417
1368,165.52639
1369,165.52639
1370,165.52639
1371,165.52639
1372,265.50139
1373,294.52639
1374,285.51139
1375,266.42039
1376,294.52639
1377,294.52639
1378,365.52639
1379,381.52639
1380,365.52639
1381,365.52639
1382,380.52639
1383,381.52639
1384,294.52639
1385,294.52639
1386,380.52639
1387,475.52639
1388,380.52639
1389,335.52639
1390,294.52639
1391,285.51139
1392,204.05501
1393,204.05501
1394,204.05501
1395,204.05501
1396,204.05501
1397,324.05501
1398,324.05501
1399,324.05501
1400,374.05501
1401,374.05501
1402,380.05501
1403,394.05501
1404,374.05501
1405,404.05501
1406,404.05501
1407,404.05501
1408,374.05501
1409,374.05501
1410,374.05501
1411,380.05501
1412,374.05501
1413,380.05501
1414,324.05501
1415,204.05501
1416,296.88183
1417,276.38183
1418,276.38183
1419,268.17583
1420,264.70483
1421,276.38183
1422,264.70483
1423,268.17583
1424,276.38183
1425,331.88183
1426,331.88183
1427,347.08183
1428,415.38183
1429,415.38183
1430,347.08183
1431,347.08183
1432,347.08183
1433,331.88183
1434,347.08183
1435,377.21183
1436,377.21183
1437,377.21183
1438,347.08183
1439,276.38183
1440,365.78144
1441,365.78144
1442,333.78144
1443,333.78144
1444,335.78144
1445,377.08144
1446,377.08144
1447,395.78144
1448,416.28144
1449,414.78144
1450,416.28144
1451,416.28144
1452,414.78144
1453,416.28144
1454,465.78144
1455,465.78144
1456,416.28144
1457,411.72144
1458,416.28144
1459,465.78144
1460,414.78144
1461,416.28144
1462,414.78144
1463,395.78144
1464,401.88215
1465,395.82215
1466,395.82215
1467,395.82215
1468,401.88215
1469,465.82215
1470,456.07415
1471,465.82215
1472,465.82215
1473,465.82215
1474,465.82215
1475,470.82215
1476,465.82215
1477,470.82215
1478,525.82215
1479,525.82215
1480,470.82215
1481,465.82215
1482,525.82215
1483,566.32215
1484,525.82215
1485,525.82215
1486,465.82215
1487,470.82215
1488,417.67702
1489,396.17702
1490,396.17702
1491,396.17702
1492,396.17702
1493,417.67702
1494,417.67702
1495,445.17702
1496,466.17702
1497,466.17702
1498,466.17702
1499,466.17702
1500,466.17702
1501,466.17702
1502,466.17702
1503,466.17702
1504,466.17702
1505,466.17702
1506,566.67702
1507,521.17702
1508,521.17702
1509,521.17702
1510,466.17702
1511,445.17702
1512,375.79159
1513,366.29159
1514,366.29159
1515,366.29159
1516,375.79159
1517,375.79159
1518,375.79159
1519,375.79159
1520,415.69159
1521,439.79159
1522,465.69159
1523,520.79159
1524,465.69159
1525,465.69159
1526,520.79159
1527,520.79159
1528,465.69159
1529,439.79159
1530,520.79159
1531,566.29159
1532,561.29159
1533,520.79159
1534,439.79159
1535,415.69159
1536,355.27381
1537,355.27381
1538,341.77381
1539,341.77381
1540,341.77381
1541,355.27381
1542,355.27381
1543,355.27381
1544,387.03381
1545,390.77381
1546,415.67381
1547,470.77381
1548,470.77381
1549,470.77381
1550,470.77381
1551,470.77381
1552,470.77381
1553,415.67381
1554,470.77381
1555,521.77381
1556,470.77381
1557,415.67381
1558,387.03381
1559,355.27381
1560,345.38528
1561,335.88528
1562,335.88528
1563,335.88528
1564,335.88528
1565,335.88528
1566,335.88528
1567,345.38528
1568,364.88528
1569,364.88528
1570,364.88528
1571,385.88528
1572,385.88528
1573,364.88528
1574,364.88528
1575,364.88528
1576,364.88528
1577,364.88528
1578,386.88528
1579,387.14528
1580,385.88528
1581,364.88528
1582,364.88528
1583,386.88528
1584,359.84085
1585,359.84085
1586,306.84085
1587,306.84085
1588,306.84085
1589,306.84085
1590,306.84085
1591,359.84085
1592,359.84085
1593,386.84085
1594,387.84085
1595,385.84085
1596,359.84085
1597,359.84085
1598,359.84085
1599,355.68085
1600,355.68085
1601,355.68085
1602,386.84085
1603,387.84085
1604,414.84085
1605,385.84085
1606,386.84085
1607,355.68085
1608,312.86976
1609,306.86976
1610,306.86976
1611,306.86976
1612,312.86976
1613,355.76976
1614,359.86976
1615,358.86976
1616,358.86976
1617,358.86976
1618,365.86976
1619,365.86976
1620,359.86976
1621,358.86976
1622,387.86976
1623,365.86976
1624,359.86976
1625,358.86976
1626,365.86976
1627,365.86976
1628,359.86976
1629,358.86976
1630,358.86976
1631,355.76976
1632,335.90637
1633,335.90637
1634,335.90637
1635,335.90637
1636,335.90637
1637,345.56537
1638,345.56537
1639,350.90637
1640,350.90637
1641,350.90637
1642,355.90637
1643,364.80637
1644,364.80637
1645,364.80637
1646,440.90637
1647,364.80637
1648,364.80637
1649,355.90637
1650,355.90637
1651,355.90637
1652,355.90637
1653,350.90637
1654,350.90637
1655,339.97337
1656,343.92378
1657,343.92378
1658,325.26478
1659,325.26478
1660,325.26478
1661,343.92378
1662,343.92378
1663,353.26478
1664,353.26478
1665,353.26478
1666,353.26478
1667,354.26478
1668,353.26478
1669,354.26478
1670,354.26478
1671,354.26478
1672,354.26478
1673,353.26478
1674,354.26478
1675,366.26478
1676,355.16478
1677,353.26478
1678,353.26478
1679,345.26478
1680,305.10668
1681,305.10668
1682,305.10668
1683,305.10668
1684,321.10668
1685,321.10668
1686,321.10668
1687,321.10668
1688,321.10668
1689,406.10668
1690,396.10668
1691,396.10668
1692,321.10668
1693,343.73168
1694,343.73168
1695,343.73168
1696,321.10668
1697,321.10668
1698,343.73168
1699,396.10668
1700,396.10668
1701,321.10668
1702,321.10668
1703,321.10668
1704,314.00957
1705,314.00957
1706,296.00957
1707,257.00957
1708,268.16457
1709,314.00957
1710,306.47557
1711,314.00957
1712,324.00957
1713,324.00957
1714,324.00957
1715,324.00957
1716,324.00957
1717,324.00957
1718,324.00957
1719,324.00957
1720,324.00957
1721,324.00957
1722,324.00957
1723,324.00957
1724,324.00957
1725,324.00957
1726,314.00957
1727,296.00957
1728,306.36415
1729,282.43915
1730,264.37415
1731,264.36415
1732,264.36415
1733,272.22415
1734,272.22415
1735,306.36415
1736,306.36415
1737,306.36415
1738,314.36415
1739,314.36415
1740,314.36415
1741,314.36415
1742,306.36415
1743,306.36415
1744,306.36415
1745,306.36415
1746,314.36415
1747,323.36315
1748,314.36415
1749,306.36415
1750,306.36415
1751,306.36415
1752,273.07707
1753,273.07707
1754,273.07707
1755,273.07707
1756,273.07707
1757,273.07707
1758,273.07707
1759,273.07707
1760,273.07707
1761,273.07707
1762,281.30507
1763,284.37707
1764,284.37707
1765,284.37707
1766,284.37707
1767,284.37707
1768,284.37707
1769,284.37707
1770,284.37707
1771,313.07607
1772,313.07607
1773,284.37707
1774,284.37707
1775,284.37707
1776,276.37887
1777,239.37887
1778,239.37887
1779,239.37887
1780,276.37887
1781,301.37787
1782,306.37887
1783,306.37887
1784,306.37887
1785,326.37887
1786,326.37887
1787,376.37887
1788,326.37887
1789,376.37887
1790,376.37887
1791,376.37887
1792,326.37887
1793,326.37887
1794,326.37887
1795,376.37887
1796,326.37887
1797,326.37887
1798,306.37887
1799,306.37887
1800,297.25034
1801,297.25034
1802,297.25034
1803,297.25034
1804,297.25034
1805,297.25034
1806,297.25034
1807,314.24934
1808,379.25034
1809,356.25034
1810,379.25034
1811,382.15034
1812,382.15034
1813,382.15034
1814,356.25034
1815,356.25034
1816,356.25034
1817,356.25034
1818,356.25034
1819,379.25034
1820,356.25034
1821,356.25034
1822,356.25034
1823,297.25034
1824,331.55397
1825,332.89097
1826,315.15297
1827,295.15397
1828,315.15297
1829,331.55397
1830,331.55397
1831,371.15397
1832,371.15397
1833,371.15397
1834,371.15397
1835,397.15397
1836,397.15397
1837,371.15397
1838,391.25397
1839,371.15397
1840,371.15397
1841,371.15397
1842,371.15397
1843,391.25397
1844,391.25397
1845,371.15397
1846,371.15397
1847,371.15397
1848,325.96693
1849,310.95793
1850,310.95793
1851,310.95793
1852,310.95793
1853,325.96693
1854,370.96793
1855,389.96793
1856,389.96793
1857,389.96793
1858,389.96793
1859,389.96793
1860,389.96793
1861,401.48593
1862,394.96793
1863,394.96793
1864,389.96793
1865,389.96793
1866,389.96793
1867,389.96793
1868,389.96793
1869,389.96793
1870,389.96793
1871,370.96793
