,cop_per_kwh
182,185.67744
183,185.67744
184,185.67744
185,185.67744
186,185.77744
187,185.77744
188,185.67744
189,185.67744
190,176.47744
191,169.67744
192,40.41535
193,40.41535
194,40.41535
195,40.41535
196,73.92435
197,125.42435
198,123.92435
199,185.92435
200,188.12435
201,198.92435
202,198.92435
203,198.92435
204,188.12435
205,188.12435
206,188.12435
207,188.12435
208,188.12435
209,188.12435
210,198.92435
211,198.92435
212,188.92435
213,188.12435
214,166.03335
215,123.92435
216,177.78888
217,173.88888
218,173.88888
219,173.88888
220,173.88888
221,177.78888
222,177.78888
223,177.78888
224,177.88888
225,177.88888
226,186.88888
227,186.88888
228,186.88888
229,186.88888
230,186.88888
231,186.88888
232,186.88888
233,184.88888
234,186.88888
235,186.88888
236,186.88888
237,186.88888
238,177.88888
239,177.78888
240,176.40319
241,176.40319
242,176.40319
243,176.40319
244,176.40319
245,176.40319
246,176.40319
247,182.40319
248,182.40319
249,183.40319
250,183.40319
251,196.40319
252,195.40319
253,195.40319
254,195.40319
255,195.40319
256,183.40319
257,190.40319
258,196.40319
259,196.40319
260,196.40319
261,190.40319
262,190.40319
263,183.40319
264,182.95946
265,182.95946
266,182.95946
267,182.95946
268,182.95946
269,182.95946
270,182.95946
271,182.95946
272,183.25946
273,183.25946
274,183.45946
275,183.45946
276,192.45946
277,183.45946
278,183.45946
279,183.45946
280,183.45946
281,183.45946
282,192.45946
283,195.45946
284,192.45946
285,183.45946
286,182.95946
287,182.95946
288,187.24797
289,187.24797
290,187.24797
291,187.24797
292,187.24797
293,187.24797
294,186.64797
295,92.14797
296,186.64797
297,192.14797
298,192.14797
299,200.44797
300,200.44797
301,200.44797
302,192.14797
303,192.14797
304,192.14797
305,192.14797
306,200.44797
307,200.44797
308,200.44797
309,200.44797
310,192.14797
311,187.24797
312,182.47863
313,182.47863
314,182.47863
315,182.47863
316,182.47863
317,182.47863
318,184.47863
319,197.27863
320,185.47863
321,188.47863
322,197.27863
323,200.47863
324,197.27863
325,197.27863
326,197.27863
327,197.27863
328,197.27863
329,197.27863
330,200.92863
331,202.47863
332,200.92863
333,200.47863
334,188.47863
335,185.47863
336,183.597
337,183.597
338,183.597
339,183.597
340,183.597
341,183.597
342,192.397
343,192.397
344,198.197
345,198.197
346,198.397
347,199.397
348,199.397
349,198.397
350,199.397
351,199.397
352,198.397
353,198.397
354,200.297
355,200.297
356,199.397
357,198.397
358,196.397
359,192.397
360,191.89424
361,183.39424
362,183.39424
363,183.39424
364,183.39424
365,191.89424
366,183.39424
367,191.89424
368,191.89424
369,191.89424
370,197.89424
371,198.39424
372,197.89424
373,197.89424
374,197.89424
375,197.89424
376,197.89424
377,194.89424
378,198.39424
379,198.39424
380,198.39424
381,194.89424
382,191.89424
383,183.39424
384,185.42107
385,185.42107
386,170.42107
387,185.42107
388,185.42107
389,192.24207
390,185.42107
391,191.92107
392,191.92107
393,191.92107
394,192.42107
395,192.42107
396,192.42107
397,192.42107
398,192.42107
399,192.42107
400,192.24207
401,191.92107
402,192.92107
403,192.92107
404,192.42107
405,191.92107
406,191.92107
407,185.42107
408,193.39383
409,175.39383
410,175.39383
411,175.39383
412,175.39383
413,190.39383
414,190.39383
415,193.39383
416,195.39383
417,195.39383
418,197.39383
419,197.39383
420,197.39383
421,197.39383
422,195.39383
423,195.39383
424,195.39383
425,193.39383
426,193.39383
427,195.39383
428,193.39383
429,193.39383
430,193.39383
431,190.39383
432,173.38008
433,173.38008
434,173.38008
435,173.38008
436,173.38008
437,173.38008
438,173.38008
439,173.38008
440,189.88008
441,197.88008
442,197.88008
443,197.88008
444,197.88008
445,197.88008
446,197.88008
447,197.88008
448,173.38008
449,197.38008
450,197.88008
451,205.38008
452,197.88008
453,197.88008
454,189.88008
455,189.88008
456,191.17349
457,191.17349
458,185.27349
459,185.27349
460,185.27349
461,185.27349
462,185.27349
463,185.27349
464,186.17349
465,191.17349
466,191.17349
467,191.17349
468,191.17349
469,191.17349
470,191.17349
471,191.17349
472,191.17349
473,191.17349
474,196.27349
475,206.27349
476,206.27349
477,196.27349
478,191.17349
479,191.17349
480,235.71949
481,178.71949
482,178.71949
483,178.71949
484,178.71949
485,178.71949
486,185.71949
487,186.81949
488,195.71949
489,197.36949
490,197.36949
491,197.36949
492,197.36949
493,197.36949
494,197.36949
495,197.36949
496,197.36949
497,195.71949
498,197.36949
499,197.36949
500,197.36949
501,195.71949
502,186.81949
503,185.71949
504,169.38333
505,169.31033
506,165.79433
507,169.38333
508,169.38333
509,177.88333
510,177.88333
511,177.88333
512,186.48333
513,186.48333
514,186.48333
515,210.38333
516,194.38333
517,186.48333
518,186.48333
519,186.48333
520,186.48333
521,186.48333
522,186.48333
523,210.38333
524,186.48333
525,186.48333
526,177.88333
527,177.88333
528,177.96082
529,177.96082
530,169.46082
531,169.46082
532,177.96082
533,177.96082
534,177.96082
535,183.46082
536,185.36082
537,185.36082
538,185.36082
539,195.36082
540,185.36082
541,185.36082
542,185.36082
543,185.36082
544,185.36082
545,185.36082
546,198.46082
547,198.46082
548,185.36082
549,185.36082
550,183.46082
551,177.96082
552,178.57724
553,178.57724
554,180.40524
555,176.47724
556,178.57724
557,180.40524
558,190.47724
559,190.47724
560,190.47724
561,195.57724
562,195.57724
563,200.57724
564,195.57724
565,195.57724
566,195.57724
567,195.57724
568,195.57724
569,190.57724
570,200.57724
571,200.57724
572,200.57724
573,190.47724
574,190.47724
575,180.40524
576,182.51214
577,178.51214
578,178.41214
579,178.51214
580,178.51214
581,182.51214
582,199.51214
583,199.51214
584,199.51214
585,199.51214
586,199.51214
587,199.51214
588,199.51214
589,199.51214
590,199.51214
591,221.51214
592,221.51214
593,199.51214
594,221.51214
595,221.51214
596,221.51214
597,221.51214
598,199.51214
599,199.51214
600,178.44525
601,178.44525
602,178.44525
603,178.44525
604,178.44525
605,178.44525
606,178.44525
607,180.44525
608,180.44525
609,180.44525
610,198.44525
611,198.44525
612,198.44525
613,198.44525
614,200.44525
615,180.44525
616,180.44525
617,180.44525
618,198.44525
619,200.44525
620,198.44525
621,180.44525
622,180.44525
623,180.44525
624,181.14167
625,176.14167
626,166.14167
627,176.12867
628,176.12867
629,176.12867
630,161.94767
631,176.12867
632,181.14167
633,181.14167
634,181.14167
635,185.64167
636,185.64167
637,185.64167
638,191.14167
639,181.14167
640,181.14167
641,181.14167
642,185.64167
643,191.14167
644,191.14167
645,185.64167
646,185.64167
647,181.14167
648,176.93056
649,176.93056
650,173.93056
651,173.93056
652,179.83056
653,176.93056
654,176.93056
655,179.83056
656,189.93056
657,189.93056
658,200.93056
659,200.93056
660,200.93056
661,200.93056
662,200.93056
663,200.93056
664,200.93056
665,189.93056
666,200.93056
667,201.43056
668,200.93056
669,200.93056
670,180.93056
671,176.93056
672,84.56793
673,84.56793
674,97.70393
675,97.70393
676,148.68393
677,166.70393
678,166.70393
679,180.70393
680,186.70393
681,190.70393
682,191.70393
683,190.70393
684,180.70393
685,180.70393
686,180.70393
687,190.70393
688,180.70393
689,180.70393
690,190.70393
691,191.70393
692,190.70393
693,180.70393
694,161.70393
695,159.50993
696,178.3996
697,160.2966
698,158.2056
699,158.2056
700,160.3996
701,178.3996
702,178.3996
703,178.3996
704,180.3996
705,189.3996
706,189.3996
707,190.3996
708,189.3996
709,189.3996
710,190.3996
711,190.3996
712,189.3996
713,189.3996
714,214.3996
715,214.3996
716,214.3996
717,189.3996
718,180.3996
719,178.3996
720,191.82781
721,191.82781
722,185.82781
723,185.82781
724,191.82781
725,191.82781
726,215.82781
727,195.82781
728,191.82781
729,215.82781
730,220.82781
731,220.82781
732,220.82781
733,220.82781
734,220.82781
735,220.82781
736,215.82781
737,191.82781
738,220.82781
739,220.82781
740,220.82781
741,215.82781
742,191.82781
743,185.82781
744,201.54542
745,198.40542
746,198.40542
747,198.40542
748,198.40542
749,201.54542
750,201.54542
751,206.04542
752,206.54542
753,207.54542
754,207.54542
755,207.54542
756,207.54542
757,207.54542
758,207.54542
759,207.54542
760,207.54542
761,207.54542
762,207.54542
763,207.54542
764,207.54542
765,207.54542
766,206.04542
767,201.54542
768,204.71256
769,204.71256
770,204.71256
771,204.71256
772,204.71256
773,204.71256
774,204.71256
775,206.21256
776,226.21256
777,226.21256
778,226.21256
779,226.21256
780,226.21256
781,226.21256
782,226.21256
783,226.21256
784,226.21256
785,226.21256
786,226.21256
787,226.21256
788,226.21256
789,226.21256
790,226.21256
791,204.71256
792,235.35164
793,255.35164
794,215.35164
795,215.35164
796,215.35164
797,215.35164
798,205.35164
799,215.35164
800,235.35164
801,235.35164
802,235.35164
803,235.35164
804,236.35164
805,236.35164
806,235.35164
807,235.35164
808,235.35164
809,235.35164
810,237.35164
811,237.35164
812,237.35164
813,237.35164
814,236.35164
815,235.35164
816,211.74665
817,211.74665
818,211.74665
819,211.74665
820,211.74665
821,231.74665
822,238.74665
823,238.74665
824,238.74665
825,253.74665
826,253.74665
827,253.74665
828,253.74665
829,253.74665
830,253.74665
831,253.74665
832,253.74665
833,253.74665
834,255.24665
835,255.24665
836,253.74665
837,253.74665
838,238.74665
839,231.74665
840,182.01681
841,159.43281
842,159.43281
843,159.43281
844,159.43281
845,208.01681
846,222.01681
847,222.01681
848,232.01681
849,232.01681
850,232.01681
851,232.01681
852,232.01681
853,232.01681
854,232.01681
855,232.01681
856,232.01681
857,232.01681
858,232.01681
859,232.01681
860,232.01681
861,232.01681
862,222.01681
863,208.01681
864,191.32966
865,191.32966
866,191.32966
867,191.32966
868,191.32966
869,195.82966
870,195.82966
871,201.82966
872,203.82966
873,203.82966
874,206.82966
875,211.82966
876,211.82966
877,211.82966
878,211.82966
879,211.82966
880,211.82966
881,203.82966
882,256.82966
883,256.82966
884,256.82966
885,206.82966
886,201.82966
887,195.82966
888,196.22615
889,196.22615
890,196.22615
891,196.22615
892,197.22615
893,197.22615
894,197.22615
895,197.22615
896,210.22615
897,210.22615
898,252.02615
899,252.02615
900,252.02615
901,252.02615
902,252.02615
903,252.02615
904,210.22615
905,210.22615
906,252.02615
907,252.02615
908,252.02615
909,210.22615
910,197.22615
911,197.22615
912,190.73498
913,190.73498
914,190.73498
915,190.73498
916,190.73498
917,194.73498
918,194.73498
919,196.73498
920,196.73498
921,196.73498
922,196.73498
923,196.73498
924,196.73498
925,196.73498
926,196.73498
927,196.73498
928,196.73498
929,196.73498
930,209.73498
931,251.73498
932,209.73498
933,196.73498
934,196.73498
935,194.73498
936,191.05598
937,190.73498
938,190.73498
939,190.73498
940,190.73498
941,191.05598
942,190.73498
943,196.73498
944,196.73498
945,196.73498
946,196.73498
947,196.73498
948,196.73498
949,196.73498
950,196.73498
951,196.73498
952,196.73498
953,196.73498
954,221.73498
955,221.73498
956,221.73498
957,196.73498
958,196.73498
959,190.73498
960,211.5464
961,192.5834
962,191.7464
963,191.7464
964,191.7464
965,191.7464
966,190.7464
967,192.2464
968,192.5834
969,211.5464
970,211.5464
971,211.5464
972,211.5464
973,211.5464
974,211.5464
975,211.5464
976,211.5464
977,211.5464
978,225.7464
979,227.7464
980,225.7464
981,216.7464
982,211.5464
983,211.5464
984,191.14051
985,160.85551
986,160.85551
987,158.70751
988,191.14051
989,191.64051
990,192.14051
991,192.14051
992,192.14051
993,197.14051
994,207.14051
995,207.14051
996,207.14051
997,207.14051
998,207.14051
999,207.14051
1000,207.14051
1001,207.14051
1002,207.14051
1003,207.14051
1004,207.14051
1005,207.14051
1006,192.14051
1007,191.14051
1008,93.3183
1009,93.3183
1010,84.7273
1011,41.5863
1012,102.7273
1013,164.7273
1014,164.7273
1015,184.7273
1016,184.7273
1017,184.7273
1018,193.7273
1019,194.7273
1020,193.7273
1021,184.7273
1022,193.7273
1023,193.7273
1024,193.7273
1025,184.7273
1026,194.7273
1027,194.7273
1028,194.7273
1029,193.7273
1030,164.7273
1031,161.2943
1032,174.70832
1033,166.70832
1034,166.70832
1035,166.70832
1036,173.69632
1037,179.70832
1038,184.70832
1039,184.70832
1040,184.70832
1041,194.00832
1042,194.00832
1043,194.00832
1044,194.00832
1045,194.00832
1046,194.00832
1047,194.00832
1048,194.00832
1049,194.00832
1050,194.00832
1051,194.00832
1052,194.00832
1053,194.00832
1054,184.70832
1055,174.70832
1056,174.04014
1057,174.04014
1058,161.55114
1059,161.55114
1060,174.04014
1061,176.04014
1062,176.04014
1063,176.04014
1064,176.04014
1065,179.04014
1066,179.04014
1067,184.04014
1068,179.04014
1069,179.04014
1070,184.04014
1071,184.04014
1072,184.04014
1073,179.04014
1074,184.04014
1075,188.94014
1076,184.04014
1077,184.04014
1078,176.04014
1079,176.04014
1080,173.86198
1081,173.86198
1082,173.86198
1083,163.86198
1084,173.86198
1085,174.28998
1086,174.28998
1087,174.86198
1088,174.86198
1089,174.86198
1090,178.86198
1091,178.86198
1092,174.86198
1093,174.86198
1094,178.86198
1095,178.86198
1096,178.86198
1097,174.86198
1098,182.86198
1099,182.86198
1100,178.86198
1101,178.86198
1102,174.86198
1103,173.86198
1104,159.44081
1105,159.44081
1106,156.92981
1107,156.92981
1108,156.92981
1109,159.44081
1110,159.44081
1111,167.89981
1112,170.92981
1113,170.92981
1114,170.92981
1115,172.42981
1116,170.92981
1117,170.92981
1118,170.92981
1119,170.92981
1120,170.92981
1121,170.92981
1122,172.42981
1123,172.42981
1124,172.42981
1125,170.92981
1126,170.92981
1127,166.92981
1128,151.93263
1129,151.93263
1130,151.93263
1131,151.93263
1132,151.93263
1133,151.93263
1134,151.93263
1135,151.93263
1136,158.65263
1137,158.65263
1138,158.65263
1139,166.93263
1140,166.93263
1141,166.93263
1142,166.93263
1143,158.65263
1144,158.65263
1145,158.65263
1146,176.93263
1147,176.93263
1148,176.93263
1149,176.93263
1150,166.93263
1151,158.65263
1152,153.98037
1153,151.98837
1154,151.98837
1155,151.98837
1156,151.98837
1157,156.98837
1158,166.98837
1159,166.98837
1160,166.98837
1161,166.98837
1162,176.48837
1163,176.48837
1164,176.48837
1165,176.48837
1166,176.48837
1167,176.48837
1168,176.48837
1169,176.48837
1170,176.48837
1171,176.98837
1172,176.48837
1173,176.48837
1174,166.98837
1175,157.91137
1176,94.32003
1177,94.32003
1178,94.32003
1179,94.32003
1180,94.32003
1181,101.32003
1182,156.94903
1183,159.32003
1184,161.24303
1185,165.32003
1186,165.32003
1187,165.32003
1188,165.32003
1189,165.32003
1190,165.32003
1191,165.32003
1192,165.32003
1193,165.32003
1194,175.32003
1195,185.32003
1196,175.32003
1197,165.32003
1198,161.24303
1199,159.32003
1200,166.01182
1201,165.91182
1202,165.91182
1203,165.91182
1204,166.01182
1205,166.01182
1206,166.01182
1207,166.01182
1208,166.51182
1209,166.51182
1210,166.51182
1211,166.51182
1212,166.51182
1213,166.51182
1214,166.51182
1215,166.51182
1216,166.51182
1217,166.51182
1218,166.51182
1219,167.17082
1220,166.51182
1221,166.51182
1222,166.51182
1223,166.01182
1224,153.91472
1225,153.91472
1226,153.91472
1227,153.91472
1228,153.91472
1229,154.41472
1230,155.41272
1231,162.41472
1232,162.41472
1233,162.41472
1234,162.91472
1235,162.91472
1236,162.41472
1237,162.41472
1238,162.41472
1239,162.41472
1240,162.41472
1241,162.41472
1242,162.91472
1243,162.91472
1244,162.91472
1245,162.91472
1246,162.41472
1247,154.41472
1248,147.24262
1249,147.24262
1250,108.24262
1251,107.24262
1252,147.24262
1253,160.24262
1254,160.24262
1255,160.24262
1256,160.24262
1257,160.24262
1258,161.09262
1259,165.34262
1260,165.34262
1261,165.34262
1262,165.34262
1263,165.34262
1264,165.34262
1265,161.09262
1266,168.24262
1267,177.32662
1268,168.24262
1269,165.34262
1270,165.34262
1271,160.24262
1272,157.66938
1273,157.63238
1274,157.66938
1275,157.66938
1276,157.66938
1277,157.66938
1278,157.66938
1279,157.66938
1280,157.66938
1281,157.66938
1282,157.66938
1283,158.12638
1284,157.66938
1285,157.66938
1286,157.66938
1287,157.66938
1288,158.12638
1289,158.12638
1290,159.66938
1291,159.66938
1292,159.66938
1293,159.66938
1294,158.12638
1295,157.66938
1296,145.5321
1297,145.5321
1298,145.5321
1299,145.5321
1300,145.5321
1301,145.5321
1302,145.5321
1303,145.5321
1304,147.0321
1305,147.0321
1306,147.0321
1307,161.0321
1308,161.0321
1309,161.0321
1310,148.1121
1311,147.0321
1312,147.0321
1313,147.0321
1314,161.0321
1315,161.2321
1316,161.2321
1317,161.0321
1318,161.0321
1319,147.0321
1320,122.40358
1321,122.40358
1322,122.40358
1323,122.40358
1324,122.40358
1325,142.40358
1326,142.40358
1327,152.00358
1328,153.48658
1329,153.98658
1330,157.30358
1331,157.30358
1332,157.30358
1333,157.30358
1334,157.30358
1335,157.30358
1336,157.30358
1337,157.30358
1338,157.30358
1339,157.30358
1340,157.30358
1341,153.98658
1342,152.00358
1343,142.40358
1344,126.03098
1345,117.03098
1346,117.03098
1347,117.03098
1348,117.03098
1349,126.03098
1350,126.03098
1351,159.03098
1352,159.03098
1353,172.03098
1354,175.03098
1355,175.03098
1356,159.61398
1357,175.03098
1358,175.03098
1359,175.03098
1360,175.03098
1361,159.03098
1362,175.03098
1363,175.03098
1364,175.03098
1365,159.61398
1366,159.03098
1367,159.03098
1368,119.04432
1369,119.04432
1370,117.04432
1371,117.04432
1372,119.04432
1373,119.04432
1374,119.04432
1375,125.54432
1376,159.89332
1377,159.49932
1378,166.54432
1379,166.54432
1380,159.89332
1381,159.49932
1382,166.54432
1383,166.54432
1384,159.89332
1385,159.49932
1386,166.54432
1387,166.54432
1388,166.54432
1389,166.54432
1390,166.54432
1391,125.54432
1392,118.01308
1393,118.01308
1394,118.01308
1395,118.01308
1396,118.01308
1397,130.91308
1398,130.91308
1399,130.91308
1400,147.89308
1401,160.91308
1402,160.91308
1403,167.91308
1404,160.91308
1405,160.91308
1406,160.91308
1407,160.91308
1408,160.91308
1409,160.91308
1410,160.91308
1411,167.91308
1412,160.91308
1413,130.91308
1414,130.91308
1415,118.01308
1416,129.84398
1417,129.84398
1418,129.84398
1419,129.84398
1420,129.84398
1421,129.84398
1422,148.92398
1423,156.84398
1424,156.84398
1425,156.84398
1426,166.84398
1427,186.84398
1428,162.05298
1429,162.05298
1430,163.98298
1431,156.84398
1432,156.84398
1433,156.84398
1434,163.98298
1435,196.84398
1436,162.05298
1437,156.84398
1438,156.34398
1439,129.84398
1440,146.97139
1441,124.89139
1442,124.89139
1443,124.89139
1444,146.97139
1445,149.49139
1446,149.49139
1447,149.49139
1448,154.89139
1449,154.89139
1450,159.89139
1451,164.89139
1452,159.89139
1453,159.89139
1454,154.89139
1455,154.89139
1456,154.89139
1457,154.89139
1458,164.89139
1459,164.89139
1460,164.89139
1461,154.89139
1462,152.89139
1463,149.49139
1464,140.03869
1465,140.03869
1466,140.03869
1467,140.03869
1468,140.03869
1469,140.03869
1470,126.23869
1471,140.03869
1472,140.03869
1473,144.31869
1474,145.23869
1475,152.23869
1476,152.23869
1477,152.23869
1478,150.23869
1479,145.23869
1480,140.03869
1481,140.03869
1482,152.23869
1483,162.23869
1484,162.23869
1485,152.23869
1486,152.23869
1487,140.03869
1488,148.92207
1489,140.42207
1490,140.42207
1491,140.42207
1492,148.92207
1493,152.92207
1494,152.92207
1495,152.92207
1496,163.92207
1497,163.92207
1498,163.92207
1499,172.81407
1500,152.92207
1501,168.92207
1502,152.92207
1503,152.92207
1504,152.92207
1505,152.92207
1506,168.92207
1507,180.98807
1508,168.92207
1509,163.92207
1510,152.92207
1511,152.92207
1512,115.54362
1513,89.77162
1514,105.54362
1515,105.54362
1516,115.54362
1517,143.16362
1518,143.16362
1519,178.37162
1520,264.54362
1521,264.54362
1522,264.54362
1523,264.54362
1524,264.54362
1525,264.54362
1526,264.54362
1527,264.54362
1528,264.54362
1529,264.54362
1530,264.54362
1531,264.54362
1532,264.54362
1533,264.54362
1534,182.60962
1535,143.16362
1536,170.89081
1537,151.60781
1538,151.60781
1539,151.60781
1540,151.60781
1541,179.10781
1542,179.10781
1543,179.10781
1544,179.10781
1545,182.10781
1546,182.10781
1547,182.10781
1548,179.10781
1549,182.10781
1550,182.10781
1551,182.10781
1552,182.10781
1553,179.10781
1554,192.60781
1555,262.60781
1556,182.10781
1557,179.10781
1558,179.10781
1559,170.89081
1560,148.21296
1561,148.21296
1562,148.21296
1563,148.21296
1564,148.21296
1565,176.21296
1566,176.21296
1567,176.21296
1568,190.31296
1569,190.31296
1570,190.31296
1571,190.31296
1572,176.60396
1573,176.60396
1574,190.31296
1575,190.31296
1576,190.31296
1577,176.60396
1578,190.31296
1579,190.31296
1580,190.31296
1581,176.21296
1582,176.21296
1583,172.12796
1584,41.30683
1585,41.30683
1586,41.30683
1587,41.30683
1588,41.30683
1589,174.50083
1590,175.00083
1591,175.00083
1592,175.00083
1593,175.00083
1594,175.00083
1595,176.50083
1596,175.00083
1597,175.00083
1598,176.50083
1599,175.00083
1600,175.00083
1601,175.00083
1602,175.00083
1603,177.50183
1604,175.00083
1605,175.00083
1606,175.00083
1607,174.50083
1608,159.2173
1609,159.2173
1610,159.2173
1611,159.2173
1612,159.2173
1613,174.2173
1614,174.2173
1615,176.7173
1616,176.7173
1617,176.7173
1618,180.2173
1619,195.2173
1620,180.2173
1621,176.7173
1622,176.7173
1623,176.7173
1624,176.7173
1625,176.7173
1626,176.7173
1627,195.2173
1628,180.2173
1629,176.7173
1630,176.7173
1631,175.0853
1632,172.21023
1633,165.59623
1634,165.59623
1635,165.59623
1636,165.59623
1637,165.59623
1638,165.59623
1639,165.59623
1640,165.59623
1641,172.59623
1642,172.59623
1643,172.59623
1644,172.59623
1645,172.59623
1646,172.59623
1647,172.59623
1648,172.59623
1649,172.59623
1650,172.59623
1651,183.46423
1652,183.46423
1653,180.59623
1654,172.59623
1655,172.21023
1656,160.6272
1657,149.6072
1658,149.6072
1659,149.6072
1660,160.6272
1661,160.6272
1662,160.6272
1663,160.6272
1664,167.2412
1665,173.6272
1666,178.6272
1667,178.6272
1668,173.6272
1669,173.6272
1670,173.6272
1671,173.6272
1672,172.6342
1673,172.6342
1674,173.6272
1675,178.6272
1676,173.6272
1677,172.6342
1678,160.6272
1679,160.6272
1680,94.15069
1681,77.53669
1682,94.15069
1683,77.53669
1684,94.15069
1685,167.53669
1686,157.53669
1687,167.53669
1688,172.33669
1689,172.33669
1690,172.33669
1691,172.33669
1692,171.54369
1693,172.33669
1694,172.33669
1695,172.33669
1696,172.33669
1697,171.54369
1698,172.33669
1699,172.33669
1700,172.33669
1701,172.33669
1702,167.53669
1703,157.53669
1704,44.47344
1705,44.47344
1706,44.47344
1707,44.47344
1708,96.66644
1709,155.66644
1710,155.66644
1711,155.66644
1712,166.46644
1713,166.46644
1714,166.46644
1715,166.46644
1716,166.46644
1717,166.46644
1718,166.46644
1719,166.46644
1720,166.46644
1721,166.46644
1722,172.84344
1723,172.84344
1724,172.84344
1725,166.46644
1726,166.46644
1727,155.66644
1728,98.33129
1729,98.33129
1730,108.33129
1731,108.33129
1732,108.33129
1733,153.33129
1734,153.33129
1735,153.33129
1736,158.03129
1737,158.03129
1738,179.13229
1739,158.03129
1740,158.03129
1741,158.03129
1742,158.03129
1743,158.03129
1744,158.03129
1745,158.03129
1746,179.50829
1747,179.50829
1748,179.50829
1749,158.03129
1750,153.33129
1751,153.33129
1752,127.13246
1753,127.13246
1754,127.13246
1755,127.13246
1756,127.13246
1757,129.13246
1758,129.13246
1759,146.63246
1760,146.63246
1761,146.63246
1762,146.63246
1763,146.63246
1764,146.63246
1765,146.63246
1766,146.63246
1767,146.63246
1768,146.63246
1769,146.63246
1770,146.63246
1771,174.30946
1772,146.63246
1773,146.63246
1774,129.13246
1775,129.13246
1776,99.33823
1777,99.33823
1778,99.33823
1779,94.33823
1780,94.33823
1781,99.33823
1782,99.33823
1783,124.33823
1784,126.83823
1785,126.83823
1786,172.20923
1787,126.83823
1788,126.83823
1789,126.83823
1790,126.83823
1791,126.83823
1792,126.83823
1793,126.83823
1794,126.83823
1795,173.51523
1796,126.83823
1797,126.83823
1798,126.83823
1799,124.33823
1800,122.4737
1801,122.4737
1802,122.4737
1803,122.4737
1804,122.4737
1805,122.4737
1806,122.4737
1807,122.4737
1808,122.4737
1809,123.4237
1810,123.4237
1811,123.4237
1812,136.4737
1813,136.4737
1814,123.4237
1815,123.4237
1816,123.4237
1817,122.4737
1818,136.4737
1819,170.6507
1820,170.6507
1821,123.4237
1822,123.4237
1823,122.4737
1824,85.27271
1825,43.07871
1826,61.27271
1827,85.27271
1828,90.27271
1829,103.27271
1830,103.27271
1831,122.22271
1832,122.22271
1833,122.22271
1834,122.22271
1835,155.30071
1836,135.27271
1837,135.27271
1838,155.30071
1839,155.30071
1840,153.23271
1841,122.22271
1842,175.15071
1843,196.27271
1844,175.15071
1845,122.22271
1846,122.22271
1847,103.27271
1848,110.09861
1849,110.09861
1850,110.09861
1851,110.09861
1852,110.09861
1853,121.09861
1854,121.09861
1855,125.04861
1856,125.09861
1857,125.09861
1858,125.09861
1859,125.09861
1860,125.09861
1861,125.09861
1862,125.09861
1863,125.09861
1864,125.09861
1865,125.09861
1866,125.09861
1867,178.57061
1868,177.92361
1869,125.09861
1870,125.04861
1871,121.09861
1872,49.36745
1873,49.36745
1874,49.36745
