,cop_per_kwh
148,152.30123
149,155.36323
150,167.95923
151,176.95923
152,177.25923
153,177.25923
154,177.25923
155,177.25923
156,177.25923
157,177.25923
158,177.25923
159,177.25923
160,177.25923
161,177.25923
162,191.45923
163,191.45923
164,178.95923
165,177.25923
166,177.25923
167,167.95923
168,123.66989
169,123.66989
170,123.66989
171,123.66989
172,145.14989
173,152.01189
174,152.01189
175,169.26989
176,169.26989
177,173.66989
178,181.66989
179,181.66989
180,181.66989
181,181.66989
182,181.66989
183,181.66989
184,181.66989
185,173.66989
186,181.66989
187,181.66989
188,181.66989
189,178.66989
190,169.26989
191,152.01189
192,152.46768
193,148.68468
194,116.12568
195,152.46768
196,152.46768
197,158.12568
198,158.12568
199,164.11268
200,164.11268
201,164.11268
202,167.82568
203,167.82568
204,167.82568
205,167.82568
206,167.82568
207,167.82568
208,167.82568
209,167.82568
210,167.82568
211,167.82568
212,167.82568
213,167.82568
214,164.11268
215,158.12568
216,153.08262
217,153.08262
218,123.74062
219,123.74062
220,123.74062
221,153.08262
222,153.08262
223,162.24062
224,162.24062
225,162.24062
226,171.86562
227,171.86562
228,171.86562
229,171.86562
230,171.86562
231,171.86562
232,171.86562
233,171.86562
234,171.86562
235,171.86562
236,171.86562
237,171.86562
238,162.24062
239,162.24062
240,107.31895
241,91.11795
242,38.94195
243,91.11795
244,91.11795
245,107.31895
246,116.31895
247,146.79895
248,155.21895
249,155.21895
250,155.21895
251,155.21895
252,155.21895
253,155.21895
254,155.21895
255,155.21895
256,155.21895
257,155.21895
258,189.91895
259,189.91895
260,155.21895
261,155.21895
262,155.21895
263,154.66095
264,91.53484
265,91.53484
266,91.53484
267,91.53484
268,91.53484
269,91.53484
270,91.53484
271,91.53484
272,91.53484
273,91.53484
274,105.73484
275,116.73484
276,145.73484
277,145.73484
278,116.73484
279,116.73484
280,107.73484
281,91.53484
282,155.07684
283,155.07684
284,155.07684
285,155.07684
286,118.73484
287,91.53484
288,144.26871
289,125.26871
290,116.26871
291,91.06771
292,116.26871
293,144.26871
294,154.34071
295,154.34071
296,156.26871
297,156.26871
298,156.26871
299,183.26871
300,183.26871
301,183.26871
302,183.26871
303,183.26871
304,156.26871
305,156.26871
306,183.26871
307,183.26871
308,183.26871
309,156.26871
310,156.26871
311,154.34071
312,144.02656
313,144.02656
314,144.02656
315,144.02656
316,144.02656
317,144.02656
318,148.40456
319,149.29156
320,149.29156
321,152.09856
322,153.02656
323,153.02656
324,153.02656
325,153.02656
326,153.02656
327,153.02656
328,153.02656
329,152.09856
330,158.02656
331,158.02656
332,153.02656
333,152.09856
334,149.29156
335,149.29156
336,147.52454
337,147.52454
338,147.52454
339,147.52454
340,147.52454
341,147.71154
342,147.71154
343,147.71154
344,150.72454
345,150.72454
346,150.72454
347,150.72454
348,150.72454
349,150.72454
350,150.72454
351,150.72454
352,150.72454
353,150.72454
354,153.72454
355,154.22454
356,150.72454
357,150.72454
358,150.72454
359,149.02754
360,134.79766
361,134.79766
362,134.79766
363,134.79766
364,134.79766
365,145.69766
366,145.69766
367,145.69766
368,161.79766
369,161.79766
370,161.79766
371,161.79766
372,149.36566
373,149.36566
374,149.36566
375,149.36566
376,149.36566
377,149.36566
378,161.79766
379,163.79766
380,149.36566
381,149.36566
382,145.69766
383,144.79766
384,148.45713
385,148.45713
386,148.45713
387,148.45713
388,148.45713
389,149.55713
390,149.55713
391,149.55713
392,149.55713
393,149.55713
394,154.45713
395,158.65713
396,154.45713
397,154.45713
398,158.65713
399,158.65713
400,158.65713
401,154.45713
402,158.65713
403,162.45713
404,158.65713
405,158.65713
406,149.55713
407,149.55713
408,157.36485
409,160.91585
410,157.36485
411,157.36485
412,157.36485
413,157.36485
414,157.36485
415,157.36485
416,159.56485
417,159.56485
418,162.66485
419,162.66485
420,162.66485
421,162.66485
422,162.66485
423,159.56485
424,159.56485
425,159.56485
426,162.66485
427,162.66485
428,162.66485
429,161.06485
430,157.36485
431,157.36485
432,156.61656
433,156.61656
434,156.61656
435,156.61656
436,156.61656
437,156.61656
438,155.91656
439,156.61656
440,156.61656
441,156.61656
442,161.51656
443,161.51656
444,161.51656
445,159.07756
446,159.07756
447,159.07756
448,156.61656
449,156.61656
450,161.51656
451,171.21656
452,169.21656
453,161.51656
454,159.07756
455,156.61656
456,154.31008
457,151.94908
458,151.94908
459,151.94908
460,151.94908
461,154.31008
462,157.84908
463,158.34908
464,166.39908
465,166.39908
466,166.39908
467,174.94908
468,174.94908
469,174.94908
470,174.94908
471,174.94908
472,174.94908
473,166.39908
474,184.64908
475,184.64908
476,184.64908
477,174.94908
478,166.39908
479,157.84908
480,152.68942
481,152.65042
482,152.65042
483,152.68942
484,152.68942
485,152.68942
486,154.28942
487,154.28942
488,154.28942
489,160.78942
490,161.73942
491,161.73942
492,161.73942
493,161.73942
494,161.73942
495,161.73942
496,161.73942
497,160.78942
498,161.73942
499,161.73942
500,161.73942
501,160.78942
502,154.28942
503,153.28942
504,152.79062
505,152.65162
506,152.65162
507,152.65162
508,152.79062
509,154.59062
510,154.59062
511,154.59062
512,154.59062
513,160.79062
514,162.09062
515,162.09062
516,162.09062
517,162.09062
518,162.09062
519,162.09062
520,160.79062
521,162.09062
522,172.79062
523,172.79062
524,172.79062
525,154.59062
526,154.59062
527,152.79062
528,153.97705
529,148.81305
530,148.81305
531,148.81305
532,148.81305
533,154.11305
534,154.31305
535,161.01305
536,161.01305
537,161.01305
538,161.01305
539,168.81305
540,168.81305
541,168.81305
542,168.81305
543,168.81305
544,168.81305
545,168.81305
546,182.81305
547,182.81305
548,168.81305
549,168.81305
550,161.01305
551,154.31305
552,152.80142
553,152.80142
554,148.33142
555,146.30142
556,152.80142
557,152.80142
558,152.80142
559,153.67942
560,163.55142
561,163.55142
562,163.55142
563,163.55142
564,163.55142
565,163.55142
566,169.30142
567,169.30142
568,163.55142
569,163.55142
570,169.30142
571,171.30142
572,163.55142
573,163.55142
574,153.67942
575,152.80142
576,148.46119
577,148.46119
578,148.46119
579,148.46119
580,148.46119
581,148.46119
582,148.46119
583,154.56119
584,157.96119
585,161.96119
586,161.96119
587,163.21119
588,163.21119
589,161.96119
590,161.96119
591,155.33919
592,155.33919
593,155.33919
594,161.96119
595,163.21119
596,161.96119
597,155.33919
598,154.56119
599,148.46119
600,173.24095
601,166.64095
602,158.69095
603,158.69095
604,158.69095
605,158.69095
606,158.69095
607,158.69095
608,158.69095
609,166.64095
610,173.24095
611,173.24095
612,173.24095
613,173.24095
614,173.24095
615,166.64095
616,158.69095
617,158.69095
618,180.64095
619,181.64095
620,181.64095
621,180.64095
622,173.24095
623,173.24095
624,146.79935
625,144.87935
626,144.87935
627,144.87935
628,153.89935
629,153.89935
630,153.89935
631,155.30835
632,161.79935
633,161.79935
634,178.69935
635,178.69935
636,178.69935
637,178.69935
638,178.69935
639,178.69935
640,178.69935
641,178.69935
642,178.69935
643,201.79935
644,178.69935
645,178.69935
646,156.79935
647,153.89935
648,163.27805
649,163.27805
650,163.27805
651,163.27805
652,163.27805
653,163.27805
654,163.67805
655,163.67805
656,169.27805
657,169.27805
658,176.17805
659,176.17805
660,176.17805
661,176.17805
662,176.17805
663,176.17805
664,176.17805
665,169.27805
666,176.17805
667,176.17805
668,176.17805
669,169.27805
670,163.67805
671,163.27805
672,143.54227
673,143.54227
674,143.54227
675,143.54227
676,143.54227
677,151.87927
678,153.54227
679,173.54227
680,193.54227
681,198.54227
682,199.54227
683,199.54227
684,199.54227
685,199.54227
686,199.54227
687,199.54227
688,199.54227
689,193.54227
690,199.54227
691,199.54227
692,199.54227
693,198.54227
694,173.54227
695,151.87927
696,172.5352
697,158.9352
698,158.9352
699,158.9352
700,158.9352
701,172.5352
702,172.5352
703,176.0352
704,176.0352
705,176.0352
706,185.5132
707,185.5132
708,176.0352
709,185.5132
710,185.5132
711,185.5132
712,185.5132
713,176.0352
714,179.5352
715,189.5352
716,176.0352
717,176.0352
718,172.5352
719,172.5352
720,181.00289
721,181.00289
722,181.00289
723,181.00289
724,181.00289
725,181.10289
726,181.10289
727,181.10289
728,196.70289
729,196.70289
730,196.70289
731,196.70289
732,196.70289
733,196.70289
734,196.70289
735,196.70289
736,196.70289
737,184.70289
738,196.70289
739,196.70289
740,196.70289
741,196.70289
742,181.10289
743,181.10289
744,177.94349
745,177.94349
746,177.94349
747,177.94349
748,177.94349
749,177.94349
750,177.94349
751,179.24349
752,179.44349
753,179.44349
754,181.04349
755,181.04349
756,181.04349
757,181.04349
758,181.04349
759,179.44349
760,179.44349
761,179.44349
762,181.04349
763,181.04349
764,181.04349
765,181.04349
766,179.44349
767,179.24349
768,192.95501
769,192.95501
770,191.85501
771,191.85501
772,182.85501
773,191.85501
774,182.85501
775,182.85501
776,192.95501
777,192.95501
778,192.95501
779,192.95501
780,192.95501
781,194.05501
782,192.95501
783,192.95501
784,192.95501
785,192.95501
786,194.05501
787,194.05501
788,194.05501
789,194.05501
790,194.05501
791,192.95501
792,184.24027
793,184.24027
794,184.24027
795,184.24027
796,184.24027
797,189.14027
798,189.14027
799,189.14027
800,189.14027
801,189.14027
802,198.04027
803,198.34027
804,198.04027
805,198.04027
806,198.34027
807,198.34027
808,198.04027
809,198.04027
810,198.34027
811,198.34027
812,198.34027
813,198.04027
814,189.14027
815,184.24027
816,177.50916
817,176.50916
818,176.50916
819,176.50916
820,176.50916
821,177.50916
822,177.50916
823,177.50916
824,207.20916
825,207.20916
826,207.20916
827,207.20916
828,207.20916
829,207.20916
830,207.20916
831,207.20916
832,207.20916
833,207.20916
834,207.20916
835,207.20916
836,207.20916
837,207.20916
838,177.50916
839,177.50916
840,173.94012
841,173.94012
842,173.94012
843,173.94012
844,173.94012
845,193.49012
846,193.49012
847,193.49012
848,194.04012
849,198.04012
850,244.04012
851,244.04012
852,244.04012
853,244.04012
854,244.04012
855,244.04012
856,244.04012
857,209.04012
858,246.84012
859,246.84012
860,246.84012
861,209.04012
862,193.49012
863,173.94012
864,184.71939
865,184.71939
866,184.71939
867,184.71939
868,184.71939
869,204.81939
870,204.81939
871,209.81939
872,216.61939
873,216.61939
874,216.61939
875,216.61939
876,216.61939
877,216.61939
878,216.61939
879,216.61939
880,216.61939
881,216.61939
882,232.14339
883,232.14339
884,232.14339
885,216.61939
886,209.81939
887,184.71939
888,189.25728
889,187.93328
890,187.93328
891,187.93328
892,189.25728
893,189.25728
894,208.93328
895,204.83328
896,204.83328
897,204.83328
898,210.93328
899,210.93328
900,210.93328
901,210.93328
902,210.93328
903,210.93328
904,210.93328
905,210.93328
906,210.93328
907,210.93328
908,210.93328
909,210.93328
910,204.83328
911,189.25728
912,205.62346
913,187.62346
914,187.62346
915,187.62346
916,187.62346
917,187.62346
918,196.53746
919,205.62346
920,205.62346
921,205.62346
922,205.94746
923,205.94746
924,205.94746
925,205.94746
926,205.94746
927,205.94746
928,205.62346
929,205.62346
930,205.94746
931,209.62346
932,205.94746
933,205.94746
934,205.62346
935,205.62346
936,187.9698
937,187.9698
938,187.9698
939,187.9698
940,187.9698
941,187.9698
942,187.9698
943,187.9698
944,187.9698
945,189.9698
946,191.4698
947,191.4698
948,191.4698
949,191.4698
950,191.4698
951,191.4698
952,191.4698
953,191.4698
954,191.4698
955,202.2938
956,202.2938
957,191.4698
958,191.4698
959,189.9698
960,183.72406
961,183.72406
962,185.82406
963,173.23906
964,183.72406
965,185.82406
966,185.82406
967,185.82406
968,187.72406
969,190.04806
970,190.04806
971,190.04806
972,190.04806
973,190.04806
974,190.04806
975,190.04806
976,190.04806
977,190.04806
978,208.72406
979,233.72406
980,208.72406
981,190.04806
982,185.82406
983,185.82406
984,173.3467
985,173.3467
986,170.0757
987,158.7857
988,173.3467
989,190.4757
990,190.4757
991,190.4757
992,190.4757
993,208.0757
994,225.0757
995,253.0757
996,225.0757
997,253.0757
998,253.0757
999,253.0757
1000,253.0757
1001,225.0757
1002,253.0757
1003,253.0757
1004,253.0757
1005,225.0757
1006,190.4757
1007,175.6897
1008,176.25255
1009,171.87855
1010,171.87855
1011,171.87855
1012,176.25255
1013,176.25255
1014,178.92855
1015,185.02855
1016,193.82855
1017,193.82855
1018,193.82855
1019,193.82855
1020,193.82855
1021,193.82855
1022,193.82855
1023,193.82855
1024,193.82855
1025,193.82855
1026,203.92855
1027,228.92855
1028,213.92855
1029,193.82855
1030,178.92855
1031,176.25255
1032,169.36922
1033,168.38522
1034,168.38522
1035,168.38522
1036,168.38522
1037,174.53922
1038,174.53922
1039,192.43922
1040,194.43822
1041,194.43822
1042,194.43822
1043,194.43822
1044,194.43822
1045,194.43822
1046,194.43822
1047,194.43822
1048,194.43822
1049,194.43822
1050,198.63922
1051,198.63922
1052,194.43822
1053,194.43822
1054,174.53922
1055,174.53922
1056,176.22023
1057,176.22023
1058,176.22023
1059,176.22023
1060,176.22023
1061,176.22023
1062,187.96923
1063,187.96923
1064,187.96923
1065,194.07023
1066,194.07023
1067,194.07023
1068,194.07023
1069,194.07023
1070,194.07023
1071,194.07023
1072,194.07023
1073,194.07023
1074,194.07023
1075,194.07023
1076,194.07023
1077,194.07023
1078,187.96923
1079,176.22023
1080,198.01294
1081,169.04594
1082,169.04594
1083,169.04594
1084,169.04594
1085,189.01294
1086,198.01294
1087,201.01094
1088,201.01094
1089,219.01294
1090,219.01294
1091,219.01294
1092,219.01294
1093,219.01294
1094,219.01294
1095,201.01094
1096,201.01094
1097,201.01094
1098,219.01294
1099,220.01294
1100,219.01294
1101,219.01294
1102,201.01094
1103,198.01294
1104,186.87154
1105,186.87154
1106,186.87154
1107,186.87154
1108,186.87154
1109,186.87154
1110,170.29054
1111,186.87154
1112,186.87154
1113,186.87154
1114,217.77154
1115,217.77154
1116,217.77154
1117,217.77154
1118,217.77154
1119,190.77154
1120,189.77154
1121,190.77154
1122,217.77154
1123,217.77154
1124,217.77154
1125,217.77154
1126,217.77154
1127,186.87154
1128,162.52369
1129,162.52369
1130,162.52369
1131,162.52369
1132,162.52369
1133,169.07569
1134,188.15669
1135,188.15669
1136,205.55669
1137,209.05669
1138,209.05669
1139,209.05669
1140,209.05669
1141,209.05669
1142,209.05669
1143,209.05669
1144,209.05669
1145,209.05669
1146,209.05669
1147,209.05669
1148,209.05669
1149,209.05669
1150,188.15669
1151,188.15669
1152,175.02731
1153,175.02731
1154,165.48031
1155,165.48031
1156,175.02731
1157,175.02731
1158,175.02731
1159,177.51431
1160,190.72731
1161,190.72731
1162,190.72731
1163,190.72731
1164,190.72731
1165,190.72731
1166,215.52731
1167,215.52731
1168,200.52731
1169,190.72731
1170,215.52731
1171,225.52731
1172,220.52731
1173,190.72731
1174,177.51431
1175,175.02731
1176,175.74943
1177,175.74943
1178,168.74943
1179,168.74943
1180,168.74943
1181,175.74943
1182,175.74943
1183,175.74943
1184,175.74943
1185,192.74943
1186,192.74943
1187,192.74943
1188,192.74943
1189,192.74943
1190,192.74943
1191,192.74943
1192,192.74943
1193,192.74943
1194,193.74943
1195,207.74943
1196,193.74943
1197,192.74943
1198,175.74943
1199,175.74943
1200,165.46523
1201,168.51223
1202,168.51223
1203,168.51223
1204,168.51223
1205,191.51223
1206,191.51223
1207,192.51223
1208,194.41223
1209,194.41223
1210,194.41223
1211,204.51223
1212,194.41223
1213,194.41223
1214,194.41223
1215,204.51223
1216,194.41223
1217,194.41223
1218,194.41223
1219,224.51223
1220,204.51223
1221,194.41223
1222,194.41223
1223,191.51223
1224,155.37772
1225,155.37772
1226,155.37772
1227,155.37772
1228,155.37772
1229,172.37772
1230,172.37772
1231,172.37772
1232,172.37772
1233,172.37772
1234,172.37772
1235,174.37772
1236,172.37772
1237,172.37772
1238,174.37772
1239,174.37772
1240,172.37772
1241,174.37772
1242,194.37772
1243,203.37772
1244,194.37772
1245,174.37772
1246,172.37772
1247,165.33072
1248,165.50135
1249,143.03735
1250,143.03735
1251,143.03735
1252,143.03735
1253,165.50135
1254,165.50135
1255,178.83735
1256,178.83735
1257,202.53735
1258,202.53735
1259,202.53735
1260,202.53735
1261,202.53735
1262,202.53735
1263,202.53735
1264,178.83735
1265,178.83735
1266,202.53735
1267,202.53735
1268,202.53735
1269,202.53735
1270,178.83735
1271,191.03735
1272,169.15171
1273,169.15171
1274,168.11571
1275,168.11571
1276,168.11571
1277,168.11571
1278,165.65171
1279,165.65171
1280,168.11571
1281,168.11571
1282,169.15171
1283,169.15171
1284,169.15171
1285,169.15171
1286,169.15171
1287,169.15171
1288,168.11571
1289,169.15171
1290,169.15171
1291,170.65171
1292,170.65171
1293,170.65171
1294,169.15171
1295,169.15171
1296,157.10394
1297,157.10394
1298,157.10394
1299,157.10394
1300,157.10394
1301,162.10394
1302,162.10394
1303,157.10394
1304,162.10394
1305,162.10394
1306,162.10394
1307,162.10394
1308,162.10394
1309,162.10394
1310,163.12894
1311,163.12894
1312,162.10394
1313,162.10394
1314,182.20394
1315,242.20394
1316,182.20394
1317,163.12894
1318,162.10394
1319,162.10394
1320,160.78307
1321,160.78307
1322,160.01307
1323,160.78307
1324,160.78307
1325,160.78307
1326,170.73307
1327,170.73307
1328,170.73307
1329,170.73307
1330,170.73307
1331,170.73307
1332,170.73307
1333,170.73307
1334,170.73307
1335,170.73307
1336,170.73307
1337,170.73307
1338,170.73307
1339,171.70807
1340,171.70807
1341,170.73307
1342,170.73307
1343,160.78307
1344,148.86192
1345,148.86192
1346,148.86192
1347,146.69092
1348,148.86192
1349,161.81192
1350,161.81192
1351,161.81192
1352,161.81192
1353,178.86192
1354,199.86192
1355,178.86192
1356,178.86192
1357,178.86192
1358,192.92492
1359,192.92492
1360,192.92492
1361,178.86192
1362,199.86192
1363,256.86192
1364,192.92492
1365,226.86192
1366,161.81192
1367,161.81192
1368,151.6792
1369,151.6792
1370,142.2942
1371,145.2942
1372,145.2942
1373,161.4942
1374,161.4942
1375,165.3942
1376,165.3942
1377,165.3942
1378,182.2942
1379,182.2942
1380,182.2942
1381,165.3942
1382,182.2942
1383,182.2942
1384,182.2942
1385,165.3942
1386,182.2942
1387,192.7942
1388,182.2942
1389,165.3942
1390,165.3942
1391,157.1092
1392,151.65808
1393,151.65808
1394,151.65808
1395,151.65808
1396,153.12008
1397,153.12008
1398,153.12008
1399,157.12008
1400,157.12008
1401,157.12008
1402,157.12008
1403,162.92008
1404,157.12008
1405,157.12008
1406,162.92008
1407,162.92008
1408,162.92008
1409,157.12008
1410,162.92008
1411,162.92008
1412,157.12008
1413,157.12008
1414,157.03508
1415,153.12008
1416,141.28437
1417,140.28437
1418,132.08437
1419,132.08437
1420,132.08437
1421,141.28437
1422,142.28437
1423,145.46437
1424,154.28437
1425,154.28437
1426,154.28437
1427,155.28437
1428,155.28437
1429,154.28437
1430,154.28437
1431,151.37537
1432,151.37537
1433,151.37537
1434,155.28437
1435,182.28437
1436,155.28437
1437,154.28437
1438,151.37537
1439,142.28437
1440,137.43828
1441,137.43828
1442,137.43828
1443,137.43828
1444,137.43828
1445,137.43828
1446,137.43828
1447,137.43828
1448,141.93828
1449,151.93828
1450,151.93828
1451,151.93828
1452,151.93828
1453,151.93828
1454,147.11828
1455,147.11828
1456,137.43828
1457,141.93828
1458,151.93828
1459,153.02928
1460,153.02928
1461,151.93828
1462,151.93828
1463,137.43828
1464,134.94108
1465,131.24108
1466,131.24108
1467,131.24108
1468,134.94108
1469,134.94108
1470,134.94108
1471,150.44108
1472,150.44108
1473,191.44108
1474,191.44108
1475,191.44108
1476,191.44108
1477,191.44108
1478,191.44108
1479,191.44108
1480,191.44108
1481,191.44108
1482,191.44108
1483,191.44108
1484,191.44108
1485,191.44108
1486,134.94108
1487,134.94108
1488,132.93244
1489,132.93244
1490,132.93244
1491,132.93244
1492,132.93244
1493,132.93244
1494,132.93244
1495,150.25944
1496,156.83244
1497,156.83244
1498,185.83244
1499,185.83244
1500,185.83244
1501,185.83244
1502,185.83244
1503,185.83244
1504,185.83244
1505,185.83244
1506,185.83244
1507,185.83244
1508,185.83244
1509,185.83244
1510,150.25944
1511,145.01244
1512,125.2854
1513,125.2854
1514,125.2854
1515,125.2854
1516,125.2854
1517,132.9354
1518,150.2624
1519,150.2624
1520,150.2624
1521,150.2624
1522,176.0854
1523,176.0854
1524,151.3354
1525,176.0854
1526,176.0854
1527,176.0854
1528,176.0854
1529,176.0854
1530,226.8354
1531,226.8354
1532,176.0854
1533,176.0854
1534,150.2624
1535,132.9354
1536,132.334
1537,120.937
1538,120.937
1539,120.937
1540,132.334
1541,149.661
1542,149.661
1543,149.661
1544,150.734
1545,153.134
1546,153.134
1547,153.134
1548,153.134
1549,153.134
1550,153.134
1551,153.134
1552,153.134
1553,153.134
1554,226.234
1555,226.234
1556,226.234
1557,153.134
1558,149.661
1559,132.334
1560,125.18543
1561,125.18543
1562,113.18543
1563,125.18543
1564,125.18543
1565,149.70843
1566,149.70843
1567,150.68543
1568,150.68543
1569,150.68543
1570,150.68543
1571,171.18543
1572,150.68543
1573,150.68543
1574,150.68543
1575,150.68543
1576,150.68543
1577,150.68543
1578,150.68543
1579,150.68543
1580,150.68543
1581,150.68543
1582,149.70843
1583,143.48543
1584,140.01766
1585,140.01766
1586,140.01766
1587,140.01766
1588,140.01766
1589,140.01766
1590,140.01766
1591,140.41766
1592,144.16766
1593,144.16766
1594,144.16766
1595,144.16766
1596,144.16766
1597,144.16766
1598,144.16766
1599,144.16766
1600,144.16766
1601,144.16766
1602,144.16766
1603,149.41766
1604,144.16766
1605,144.16766
1606,144.16766
1607,140.01766
1608,131.30547
1609,131.30547
1610,131.30547
1611,131.30547
1612,131.30547
1613,131.30547
1614,131.30547
1615,131.30547
1616,131.30547
1617,131.30547
1618,131.30547
1619,131.30547
1620,140.30547
1621,131.30547
1622,131.30547
1623,131.30547
1624,131.30547
1625,131.30547
1626,148.30547
1627,148.30547
1628,148.30547
1629,148.30547
1630,140.30547
1631,131.30547
1632,124.36235
1633,124.36235
1634,124.36235
1635,124.36235
1636,124.36235
1637,127.56035
1638,127.56035
1639,127.56035
1640,135.56235
1641,135.56235
1642,135.56235
1643,135.56235
1644,135.56235
1645,135.56235
1646,135.56235
1647,135.56235
1648,135.56235
1649,135.56235
1650,146.65235
1651,221.56235
1652,135.56235
1653,135.56235
1654,127.56035
1655,127.56035
1656,120.63933
1657,120.63933
1658,120.63933
1659,120.63933
1660,121.23933
1661,121.23933
1662,121.23933
1663,121.23933
1664,135.23933
1665,222.23933
1666,222.23933
1667,194.03733
1668,135.23933
1669,146.61333
1670,194.03733
1671,194.03733
1672,194.03733
1673,121.23933
1674,222.23933
1675,252.23933
1676,249.23933
1677,194.03733
1678,121.23933
1679,121.23933
1680,95.15734
1681,95.15734
1682,95.15734
1683,95.15734
1684,95.15734
1685,128.15734
1686,135.35734
1687,128.15734
1688,182.35734
1689,182.35734
1690,182.35734
1691,174.25134
1692,174.25134
1693,135.35734
1694,174.25134
1695,174.25134
1696,174.25134
1697,135.35734
1698,222.35734
1699,262.35734
1700,182.35734
1701,174.25134
1702,135.35734
1703,128.15734
1704,123.01916
1705,123.01916
1706,123.01916
1707,123.01916
1708,123.01916
1709,132.67216
1710,132.67216
1711,132.67216
1712,132.67216
1713,132.67216
1714,171.67216
1715,171.67216
1716,155.63216
1717,155.63216
1718,171.67216
1719,156.02116
1720,156.02116
1721,132.67216
1722,172.67216
1723,174.56616
1724,172.67216
1725,132.67216
1726,132.67216
1727,132.67216
1728,122.26842
1729,104.25642
1730,104.25642
1731,104.25642
1732,113.75642
1733,151.75642
1734,151.75642
1735,151.75642
1736,151.75642
1737,151.75642
1738,151.75642
1739,151.75642
1740,151.75642
1741,151.75642
1742,151.75642
1743,151.75642
1744,151.75642
1745,151.75642
1746,154.71642
1747,160.75642
1748,154.71642
1749,151.75642
1750,151.75642
1751,122.26842
1752,150.27537
1753,150.27537
1754,150.27537
1755,129.27537
1756,129.27537
1757,150.27537
1758,150.27537
1759,150.27537
1760,150.27537
1761,150.27537
1762,152.17537
1763,150.27537
1764,150.27537
1765,150.27537
1766,150.27537
1767,150.27537
1768,150.27537
1769,150.27537
1770,152.17537
1771,152.17537
1772,152.17537
1773,152.17537
1774,150.27537
1775,150.27537
1776,136.33789
1777,115.84989
1778,115.84989
1779,115.84989
1780,115.84989
1781,115.84989
1782,115.84989
1783,107.33789
1784,115.84989
1785,115.84989
1786,136.33789
1787,136.33789
1788,136.33789
1789,136.33789
1790,136.33789
1791,115.84989
1792,115.84989
1793,115.84989
1794,136.33789
1795,166.43789
1796,166.43789
1797,136.33789
1798,136.33789
1799,136.33789
1800,132.28852
1801,132.28852
1802,123.48852
1803,123.48852
1804,132.28852
1805,135.28852
1806,135.28852
1807,135.28852
1808,148.28852
1809,148.28852
1810,148.28852
1811,148.28852
1812,148.28852
1813,148.28852
1814,148.28852
1815,148.28852
1816,148.28852
1817,148.28852
1818,193.96452
1819,193.96452
1820,193.96452
1821,148.28852
1822,148.28852
1823,135.28852
1824,125.62169
1825,106.67169
1826,106.67169
1827,106.67169
1828,107.67169
1829,125.62169
1830,125.62169
1831,125.62169
1832,147.67169
1833,147.67169
1834,147.67169
1835,155.57169
1836,147.67169
1837,147.67169
1838,148.15169
1839,147.67169
1840,147.67169
1841,125.62169
1842,180.90269
1843,180.90269
1844,180.90269
1845,147.67169
1846,125.62169
1847,125.62169
1848,116.57608
1849,130.07608
1850,98.57608
1851,98.57608
1852,108.57608
1853,130.07608
1854,130.07608
1855,130.07608
1856,130.07608
1857,130.07608
1858,150.85608
1859,181.80708
1860,130.07608
1861,130.07608
1862,181.80708
1863,181.80708
1864,181.80708
1865,130.07608
1866,181.80708
1867,181.80708
1868,151.63508
1869,145.57608
1870,130.07608
1871,130.07608
1872,94.00941
1873,93.79541
1874,93.79541
