,cop_per_kwh
228,79.29739
229,79.29739
230,79.29739
231,74.79739
232,74.79739
233,74.79739
234,84.29739
235,84.29739
236,84.29739
237,84.29739
238,79.29739
239,74.79739
240,58.85383
241,58.85383
242,36.16483
243,36.16483
244,58.85383
245,58.85383
246,59.35383
247,63.35383
248,79.35283
249,79.35283
250,79.35283
251,84.85383
252,84.85383
253,84.85383
254,84.85383
255,84.85383
256,79.35283
257,79.35283
258,84.85383
259,84.85383
260,84.85383
261,84.85383
262,79.35283
263,63.35383
264,49.33903
265,49.33903
266,49.33903
267,49.33903
268,49.33903
269,49.33903
270,49.33903
271,53.33903
272,75.33903
273,75.33903
274,75.33903
275,75.33903
276,75.33903
277,75.33903
278,75.33903
279,79.82903
280,75.33903
281,75.33903
282,79.82903
283,79.82903
284,79.82903
285,79.82903
286,75.33903
287,53.33903
288,40.27357
289,40.27357
290,40.27357
291,40.27357
292,40.27357
293,40.27357
294,40.27357
295,40.27357
296,74.27357
297,74.27357
298,74.27357
299,74.27357
300,74.27357
301,74.27357
302,74.27357
303,74.27357
304,74.27357
305,74.27357
306,78.27357
307,89.27357
308,78.27357
309,74.27357
310,43.27357
311,43.27357
312,37.89805
313,37.89805
314,37.89805
315,37.89805
316,37.89805
317,65.89805
318,66.89805
319,71.39805
320,71.39805
321,72.89805
322,72.89805
323,72.89805
324,72.89805
325,72.89805
326,72.89805
327,72.89805
328,72.89805
329,72.89805
330,72.89805
331,72.89805
332,72.89805
333,72.89805
334,71.39805
335,66.89805
336,38.48886
337,38.48886
338,38.48886
339,36.08886
340,38.48886
341,38.48886
342,38.48886
343,65.48886
344,65.48886
345,68.48886
346,68.48886
347,68.48886
348,68.48886
349,68.48886
350,68.48886
351,65.48886
352,65.48886
353,65.48886
354,73.48886
355,73.48886
356,73.48886
357,73.48886
358,65.48886
359,65.48886
360,76.73708
361,70.73708
362,70.73708
363,70.73708
364,70.73708
365,70.73708
366,70.73708
367,70.73708
368,76.73708
369,76.73708
370,76.73708
371,76.73708
372,79.73708
373,76.73708
374,76.73708
375,76.73708
376,76.73708
377,76.73708
378,99.73708
379,99.73708
380,99.73708
381,99.73708
382,79.73708
383,76.73708
384,76.00839
385,76.00839
386,76.00839
387,76.00839
388,76.00839
389,76.00839
390,78.00839
391,81.00839
392,81.00839
393,81.00839
394,97.00839
395,97.00839
396,97.00839
397,97.00839
398,97.00839
399,97.00839
400,81.00839
401,81.00839
402,109.00839
403,147.40539
404,109.00839
405,109.00839
406,81.00839
407,78.00839
408,81.87022
409,81.87022
410,81.87022
411,81.87022
412,81.87022
413,81.87022
414,83.87022
415,107.87022
416,107.87022
417,107.87022
418,107.87022
419,115.87022
420,107.87022
421,107.87022
422,107.87022
423,107.87022
424,107.87022
425,107.87022
426,115.87022
427,115.87022
428,115.87022
429,107.87022
430,107.87022
431,81.87022
432,82.27142
433,82.27142
434,82.27142
435,82.27142
436,82.27142
437,83.27142
438,83.27142
439,84.27142
440,118.27142
441,118.27142
442,118.27142
443,119.27142
444,118.27142
445,118.27142
446,118.27142
447,118.27142
448,118.27142
449,83.96842
450,119.27142
451,119.27142
452,119.27142
453,118.27142
454,83.27142
455,83.27142
456,84.43905
457,82.43905
458,84.43905
459,84.43905
460,84.43905
461,85.43905
462,85.43905
463,87.43905
464,87.43905
465,92.43905
466,107.43905
467,117.43905
468,117.43905
469,107.43905
470,117.43905
471,117.43905
472,107.43905
473,87.43905
474,127.43905
475,127.43905
476,127.43905
477,92.43905
478,87.43905
479,84.98005
480,87.53925
481,87.03925
482,87.03925
483,87.03925
484,87.03925
485,87.53925
486,87.53925
487,87.53925
488,87.53925
489,87.53925
490,92.53925
491,92.53925
492,92.53925
493,92.53925
494,92.53925
495,92.53925
496,92.53925
497,87.53925
498,132.53925
499,132.53925
500,117.53925
501,92.53925
502,87.53925
503,87.53925
504,87.51131
505,87.51131
506,87.51131
507,87.51131
508,87.51131
509,87.51131
510,87.51131
511,87.51131
512,88.01131
513,88.01131
514,88.01131
515,88.01131
516,107.51131
517,88.01131
518,88.01131
519,88.01131
520,88.01131
521,88.01131
522,132.51131
523,147.51131
524,132.51131
525,88.01131
526,88.01131
527,87.51131
528,87.4814
529,87.4814
530,87.4814
531,87.4814
532,87.4814
533,87.4814
534,87.4814
535,87.4814
536,87.4814
537,87.4814
538,110.5004
539,110.9814
540,110.9814
541,110.9814
542,110.9814
543,110.5004
544,87.4814
545,87.4814
546,110.9814
547,131.9814
548,131.9814
549,110.9814
550,110.9814
551,87.4814
552,111.80623
553,111.30623
554,96.80623
555,96.80623
556,111.30623
557,111.80623
558,111.80623
559,112.23623
560,126.80623
561,132.80623
562,132.80623
563,132.80623
564,132.80623
565,132.80623
566,132.80623
567,132.80623
568,132.80623
569,126.80623
570,132.80623
571,141.80623
572,132.80623
573,132.80623
574,112.23623
575,111.80623
576,112.65024
577,112.65024
578,112.65024
579,112.65024
580,112.65024
581,116.65024
582,112.65024
583,116.65024
584,118.65024
585,128.65024
586,133.65024
587,133.65024
588,133.65024
589,133.65024
590,138.92824
591,133.65024
592,133.65024
593,133.65024
594,148.65024
595,148.65024
596,133.65024
597,118.65024
598,112.65024
599,116.65024
600,113.82168
601,113.82168
602,113.82168
603,113.82168
604,113.82168
605,117.82168
606,119.32168
607,124.82168
608,124.82168
609,134.82168
610,139.82168
611,139.82168
612,139.82168
613,139.82168
614,139.82168
615,124.82168
616,124.82168
617,124.82168
618,139.82168
619,149.82168
620,139.82168
621,134.82168
622,124.82168
623,119.32168
624,116.32017
625,116.32017
626,116.32017
627,116.32017
628,116.32017
629,118.32017
630,118.32017
631,118.32017
632,122.32017
633,122.32017
634,123.32017
635,123.32017
636,123.32017
637,123.32017
638,123.32017
639,122.32017
640,122.32017
641,118.32017
642,128.32017
643,158.32017
644,128.32117
645,122.32017
646,118.32017
647,116.32017
648,109.41346
649,113.91346
650,113.91346
651,113.91346
652,115.41346
653,117.41346
654,117.41346
655,117.41346
656,125.41346
657,125.41346
658,125.41346
659,125.41346
660,125.41346
661,125.41346
662,125.41346
663,125.41346
664,125.41346
665,125.41346
666,125.41346
667,157.41346
668,125.41346
669,125.41346
670,117.41346
671,117.41346
672,102.23217
673,102.23217
674,102.23217
675,102.23217
676,102.23217
677,102.23217
678,102.23217
679,107.33117
680,112.33217
681,112.33217
682,112.33217
683,112.33217
684,112.33217
685,112.33217
686,112.33217
687,112.33217
688,112.33217
689,112.33217
690,115.43217
691,115.43217
692,115.43217
693,112.33217
694,112.33217
695,107.33217
696,101.84908
697,101.84908
698,101.84908
699,101.84908
700,101.84908
701,101.84908
702,101.84908
703,101.84908
704,101.84908
705,106.84808
706,106.84808
707,106.84808
708,106.84908
709,106.84808
710,106.84808
711,106.84808
712,101.84908
713,106.84808
714,114.94908
715,115.34908
716,115.34908
717,114.94908
718,114.94908
719,101.84908
720,77.51229
721,77.51229
722,77.51229
723,77.51229
724,77.51229
725,107.51129
726,107.51129
727,107.51229
728,109.51229
729,109.51229
730,109.51229
731,115.61229
732,115.61229
733,115.61229
734,115.61229
735,115.61229
736,115.61229
737,115.61229
738,115.61229
739,133.51229
740,115.61229
741,115.61229
742,109.51229
743,107.51129
744,109.31701
745,109.31701
746,109.31701
747,109.31701
748,109.31701
749,111.81701
750,111.81701
751,111.81701
752,119.31701
753,119.31701
754,119.31701
755,119.31701
756,119.31701
757,119.31701
758,119.31701
759,119.31701
760,119.31701
761,119.31701
762,161.31701
763,222.95001
764,161.31701
765,119.31701
766,119.31701
767,111.81701
768,101.14476
769,101.14476
770,101.14476
771,101.14476
772,114.64476
773,114.64476
774,117.14476
775,117.14476
776,117.14476
777,117.14476
778,120.64376
779,120.64376
780,120.64376
781,120.64376
782,120.64376
783,120.64376
784,120.64376
785,117.14476
786,138.64476
787,162.64476
788,162.64476
789,127.64476
790,117.14476
791,114.64476
792,114.9375
793,114.9375
794,112.9375
795,112.9375
796,114.9375
797,114.9375
798,118.4375
799,118.4375
800,118.4375
801,137.9375
802,141.9275
803,142.9375
804,141.9275
805,141.9275
806,141.9275
807,141.9275
808,138.9375
809,127.9375
810,142.9375
811,162.9325
812,142.9375
813,142.9375
814,118.4375
815,114.9375
816,114.28245
817,114.28245
818,114.28245
819,114.28245
820,114.28245
821,119.28245
822,119.28245
823,119.28245
824,133.28245
825,133.28245
826,133.28245
827,133.28245
828,133.28245
829,133.28245
830,133.28245
831,133.28245
832,133.28245
833,133.28245
834,138.28245
835,163.28245
836,138.28245
837,133.28245
838,133.28245
839,119.28245
840,112.26239
841,112.26239
842,112.26239
843,112.26239
844,112.26239
845,112.26239
846,112.26239
847,114.26239
848,114.26239
849,114.76239
850,114.76239
851,114.76239
852,114.76239
853,114.76239
854,114.26239
855,114.26239
856,114.26239
857,114.26239
858,114.76239
859,138.76239
860,114.76239
861,114.76239
862,114.26239
863,112.26239
864,111.32945
865,111.32945
866,108.82945
867,108.82945
868,108.82945
869,108.82945
870,108.82945
871,108.82945
872,111.32945
873,111.32945
874,111.32945
875,111.32945
876,112.82945
877,112.82945
878,111.32945
879,111.32945
880,111.32945
881,111.32945
882,112.82945
883,145.82945
884,145.82945
885,112.82945
886,112.82945
887,111.32945
888,107.17156
889,107.17156
890,107.17156
891,107.17156
892,109.73556
893,113.23556
894,113.23556
895,113.23556
896,113.23556
897,113.23556
898,113.23556
899,113.23556
900,113.23556
901,113.23556
902,113.23556
903,113.23556
904,113.23556
905,116.23556
906,119.73556
907,119.73556
908,119.73556
909,116.23556
910,113.23556
911,113.23556
912,110.21279
913,105.53979
914,105.53979
915,105.53979
916,110.21279
917,110.31279
918,110.31279
919,110.31279
920,113.31279
921,113.31279
922,113.31279
923,113.31279
924,113.31279
925,113.31279
926,113.31279
927,113.31279
928,113.31279
929,113.31279
930,114.31279
931,114.31279
932,114.31279
933,113.31279
934,110.31279
935,110.21279
936,106.39264
937,105.16564
938,105.16564
939,105.16564
940,105.16564
941,110.16564
942,110.16564
943,110.16564
944,110.16564
945,110.16564
946,110.16564
947,110.16564
948,110.16564
949,110.16564
950,110.16564
951,110.16564
952,110.16564
953,110.16564
954,114.66564
955,114.66564
956,113.16564
957,110.96564
958,110.16564
959,106.39264
960,102.13575
961,102.13575
962,102.13575
963,102.13575
964,102.13575
965,103.34475
966,103.34475
967,103.34475
968,108.13575
969,108.13575
970,108.13575
971,112.63575
972,108.13575
973,111.13575
974,112.13575
975,112.13575
976,111.13575
977,111.13575
978,113.13575
979,113.63575
980,113.63575
981,113.13575
982,108.13575
983,103.34475
984,99.75945
985,99.75945
986,99.75945
987,99.75945
988,99.75945
989,103.75945
990,107.75945
991,107.75945
992,107.75945
993,107.75945
994,107.75945
995,107.75945
996,107.75945
997,107.75945
998,108.75945
999,107.75945
1000,107.75945
1001,107.75945
1002,110.75945
1003,112.75945
1004,108.75945
1005,107.75945
1006,103.75945
1007,103.75945
1008,98.48522
1009,97.98522
1010,97.98522
1011,97.98522
1012,97.98522
1013,100.98522
1014,100.98522
1015,106.98522
1016,110.48522
1017,110.48522
1018,112.80922
1019,112.80922
1020,112.98522
1021,112.80922
1022,110.48522
1023,110.48522
1024,110.48522
1025,110.48522
1026,112.98522
1027,112.98522
1028,112.98522
1029,112.98522
1030,110.48522
1031,106.98522
1032,102.94456
1033,102.94456
1034,102.94456
1035,102.94456
1036,102.94456
1037,102.94456
1038,102.94456
1039,102.94456
1040,102.94456
1041,102.94456
1042,102.94456
1043,107.94456
1044,111.44456
1045,107.94456
1046,102.94456
1047,102.94456
1048,102.94456
1049,107.94456
1050,113.94456
1051,113.94456
1052,113.94456
1053,113.44456
1054,111.44456
1055,102.94456
1056,96.61266
1057,96.61266
1058,96.61266
1059,96.61266
1060,97.61266
1061,101.61266
1062,106.61266
1063,106.61266
1064,106.61266
1065,106.61266
1066,108.61266
1067,108.61266
1068,108.61266
1069,108.61266
1070,108.61266
1071,108.61266
1072,108.61266
1073,108.61266
1074,110.61366
1075,110.61366
1076,110.61366
1077,108.61266
1078,106.61266
1079,97.68666
1080,97.52171
1081,97.52171
1082,97.52171
1083,97.52171
1084,97.52171
1085,97.52171
1086,98.52171
1087,98.52171
1088,100.52171
1089,100.52171
1090,102.52171
1091,102.52171
1092,102.52171
1093,102.52171
1094,103.52171
1095,102.52171
1096,102.52171
1097,102.52171
1098,108.52171
1099,168.98071
1100,108.52171
1101,102.52171
1102,98.52171
1103,97.52171
1104,90.6608
1105,90.6608
1106,90.6608
1107,90.6608
1108,90.6608
1109,91.6608
1110,91.6608
1111,91.6608
1112,93.0088
1113,93.0088
1114,94.6608
1115,94.6608
1116,94.6608
1117,94.6608
1118,94.6608
1119,94.6608
1120,94.6608
1121,94.6608
1122,99.1608
1123,99.1608
1124,99.1608
1125,94.6608
1126,91.6608
1127,91.6608
1128,85.18062
1129,85.18062
1130,85.18062
1131,85.18062
1132,85.18062
1133,91.18062
1134,92.68062
1135,92.68062
1136,92.68062
1137,92.68062
1138,93.18062
1139,93.18062
1140,92.68062
1141,92.68062
1142,93.18062
1143,93.18062
1144,93.18062
1145,92.68062
1146,93.18062
1147,103.18062
1148,93.18062
1149,92.68062
1150,91.18062
1151,88.18062
1152,84.18053
1153,83.18053
1154,83.18053
1155,83.18053
1156,84.18053
1157,90.18053
1158,97.18053
1159,97.18053
1160,97.18053
1161,97.18053
1162,111.68053
1163,124.18053
1164,102.18053
1165,102.18053
1166,124.18053
1167,124.18053
1168,102.18053
1169,102.18053
1170,124.18053
1171,124.18053
1172,124.18053
1173,124.18053
1174,97.18053
1175,90.18053
1176,89.8827
1177,87.8827
1178,86.8827
1179,86.8827
1180,87.8827
1181,89.8827
1182,89.8827
1183,90.8827
1184,90.8827
1185,90.8827
1186,95.7827
1187,95.7827
1188,95.7827
1189,90.8827
1190,90.8827
1191,90.8827
1192,90.8827
1193,90.8827
1194,95.7827
1195,95.7827
1196,95.7827
1197,95.7827
1198,90.8827
1199,89.8827
1200,95.19956
1201,89.39956
1202,85.39956
1203,85.39956
1204,85.39956
1205,85.39956
1206,85.39956
1207,89.39956
1208,95.19956
1209,95.19956
1210,95.19956
1211,95.19956
1212,95.19956
1213,95.19956
1214,95.19956
1215,95.19956
1216,95.19956
1217,95.19956
1218,95.29956
1219,95.29956
1220,95.29956
1221,95.29956
1222,95.19956
1223,95.19956
1224,92.13041
1225,92.13041
1226,92.13041
1227,92.13041
1228,92.13041
1229,94.73041
1230,94.73041
1231,94.73041
1232,94.73041
1233,94.73041
1234,96.63041
1235,96.63041
1236,96.63041
1237,96.63041
1238,96.63041
1239,96.63041
1240,96.63041
1241,94.73041
1242,96.63041
1243,142.74541
1244,97.73041
1245,96.63041
1246,94.73041
1247,92.13041
1248,94.65163
1249,88.75163
1250,88.75163
1251,88.75163
1252,94.65163
1253,94.65163
1254,94.75163
1255,96.95163
1256,96.95163
1257,96.95163
1258,96.95163
1259,97.75163
1260,96.95163
1261,96.95163
1262,100.75163
1263,100.75163
1264,97.75163
1265,96.95163
1266,97.75163
1267,169.21063
1268,100.75163
1269,96.95163
1270,94.75163
1271,94.65163
1272,93.13867
1273,93.13867
1274,93.13867
1275,93.13867
1276,93.13867
1277,93.13867
1278,93.63867
1279,93.63867
1280,93.63867
1281,93.63867
1282,97.13867
1283,97.13867
1284,97.13867
1285,97.13867
1286,97.13867
1287,97.13867
1288,97.13867
1289,93.63867
1290,100.13867
1291,107.13867
1292,100.13867
1293,93.63867
1294,93.13867
1295,93.13867
1296,92.77568
1297,92.77568
1298,92.67668
1299,92.67668
1300,92.77568
1301,94.97668
1302,94.97668
1303,94.97668
1304,102.77668
1305,102.77668
1306,102.77668
1307,102.77668
1308,102.77668
1309,102.77668
1310,102.77668
1311,102.77668
1312,102.77668
1313,102.77668
1314,102.77668
1315,107.77668
1316,102.77668
1317,102.77668
1318,94.97668
1319,94.97668
1320,87.86398
1321,87.86398
1322,87.86398
1323,87.36398
1324,87.86398
1325,94.36398
1326,94.36398
1327,91.36398
1328,91.36398
1329,93.36298
1330,94.36398
1331,124.36398
1332,124.36398
1333,124.36398
1334,124.36398
1335,124.36398
1336,124.36398
1337,94.36398
1338,124.36398
1339,124.36398
1340,124.36398
1341,94.36398
1342,94.36398
1343,91.36398
1344,90.12683
1345,89.62683
1346,89.62683
1347,89.62683
1348,89.62683
1349,90.12683
1350,90.12683
1351,93.12683
1352,93.12683
1353,93.12683
1354,96.59183
1355,101.62683
1356,101.62683
1357,93.12683
1358,93.12683
1359,93.12683
1360,93.12683
1361,93.12683
1362,102.62683
1363,102.62683
1364,102.62683
1365,116.62683
1366,93.12683
1367,93.12683
1368,97.54079
1369,97.54079
1370,97.54079
1371,97.54079
1372,97.54079
1373,97.54079
1374,90.39079
1375,90.39079
1376,91.29179
1377,97.54079
1378,97.54079
1379,97.54079
1380,97.54079
1381,97.54079
1382,97.54079
1383,97.54079
1384,97.54079
1385,97.54079
1386,104.39079
1387,106.39079
1388,105.89079
1389,104.39079
1390,97.54079
1391,91.29179
1392,83.78388
1393,83.78388
1394,83.78388
1395,83.78388
1396,83.78388
1397,86.28388
1398,86.28388
1399,86.28388
1400,96.75388
1401,96.75388
1402,106.28388
1403,107.28388
1404,107.28388
1405,107.28388
1406,107.28388
1407,107.28388
1408,107.28388
1409,106.28388
1410,107.28388
1411,107.28388
1412,107.28388
1413,106.28388
1414,86.28388
1415,85.28388
1416,85.01487
1417,85.01487
1418,85.01487
1419,85.01487
1420,85.01487
1421,85.01487
1422,92.01487
1423,92.01487
1424,85.01487
1425,85.01487
1426,88.51487
1427,93.51487
1428,92.01487
1429,92.01487
1430,88.51487
1431,88.51487
1432,88.51487
1433,92.01487
1434,93.51487
1435,93.51487
1436,93.51487
1437,92.01487
1438,92.01487
1439,85.01487
1440,82.41807
1441,82.41807
1442,82.41807
1443,82.41807
1444,82.41807
1445,82.91807
1446,82.91807
1447,82.91807
1448,89.91807
1449,92.96107
1450,93.91807
1451,93.91807
1452,93.91807
1453,89.91807
1454,89.91807
1455,92.96107
1456,92.96107
1457,89.91807
1458,93.91807
1459,93.91807
1460,93.91807
1461,89.91807
1462,82.91807
1463,82.41807
1464,81.21943
1465,81.21943
1466,81.21943
1467,81.21943
1468,81.21943
1469,86.21943
1470,86.21943
1471,94.21943
1472,98.21943
1473,98.21943
1474,94.21943
1475,94.21943
1476,86.21943
1477,98.21943
1478,98.21943
1479,98.21943
1480,98.21943
1481,98.21943
1482,101.21943
1483,101.21943
1484,101.21943
1485,98.21943
1486,94.21943
1487,83.21943
1488,78.73866
1489,77.73866
1490,77.73866
1491,77.73866
1492,78.73866
1493,80.43866
1494,84.73866
1495,84.73866
1496,84.73866
1497,84.73866
1498,88.23866
1499,88.23866
1500,88.23866
1501,88.23866
1502,88.23866
1503,88.23866
1504,88.23866
1505,88.23866
1506,88.23866
1507,95.73866
1508,88.23866
1509,88.23866
1510,84.73866
1511,80.23866
1512,79.05479
1513,79.05479
1514,79.05479
1515,79.05479
1516,79.05479
1517,79.05479
1518,79.05479
1519,80.55479
1520,80.55479
1521,80.55479
1522,80.55479
1523,82.05479
1524,82.05479
1525,80.55479
1526,80.55479
1527,80.55479
1528,80.55479
1529,80.55479
1530,86.05479
1531,86.05479
1532,86.05479
1533,82.05479
1534,80.55479
1535,79.05479
1536,76.62622
1537,76.62622
1538,76.62622
1539,76.62622
1540,76.62622
1541,76.62622
1542,76.62622
1543,76.62622
1544,76.62622
1545,77.62622
1546,77.62622
1547,84.62622
1548,84.62622
1549,84.62622
1550,77.62622
1551,77.62622
1552,77.62622
1553,84.62622
1554,94.62622
1555,94.62622
1556,94.62622
1557,84.62622
1558,84.62622
1559,76.62622
1560,78.78229
1561,76.78229
1562,76.78229
1563,76.78229
1564,78.78229
1565,79.78229
1566,79.78229
1567,79.78229
1568,87.28229
1569,87.28229
1570,90.78229
1571,90.78229
1572,90.78229
1573,90.78229
1574,90.78229
1575,90.78229
1576,90.78229
1577,90.78229
1578,125.78229
1579,133.34529
1580,110.78229
1581,90.78229
1582,79.78229
1583,76.78229
1584,76.97689
1585,76.97689
1586,76.97689
1587,76.97689
1588,78.97689
1589,82.87689
1590,82.87689
1591,82.87689
1592,82.97689
1593,82.97689
1594,90.97689
1595,90.97689
1596,90.97689
1597,90.97689
1598,90.97689
1599,90.97689
1600,90.97689
1601,90.97689
1602,125.97689
1603,125.97689
1604,100.87689
1605,90.97689
1606,82.97689
1607,82.87689
1608,80.35178
1609,76.35178
1610,76.35178
1611,76.35178
1612,76.35178
1613,80.35178
1614,80.35178
1615,80.35178
1616,81.35178
1617,81.85178
1618,81.85178
1619,93.35178
1620,81.85178
1621,81.85178
1622,93.35178
1623,93.35178
1624,93.35178
1625,81.85178
1626,105.55278
1627,105.55278
1628,100.25178
1629,81.85178
1630,80.35178
1631,80.35178
1632,75.88979
1633,75.88979
1634,75.88979
1635,75.88979
1636,75.88979
1637,81.48979
1638,81.48979
1639,81.48979
1640,81.48979
1641,81.48979
1642,81.48979
1643,82.38979
1644,81.48979
1645,81.48979
1646,82.38979
1647,82.38979
1648,82.38979
1649,81.48979
1650,93.38979
1651,106.38979
1652,104.88979
1653,86.38979
1654,82.38979
1655,81.48979
1656,73.15377
1657,73.15377
1658,73.15377
1659,73.15377
1660,73.15377
1661,73.65377
1662,73.65377
1663,76.15377
1664,81.15377
1665,81.15377
1666,81.15377
1667,81.15377
1668,81.15377
1669,81.15377
1670,81.15377
1671,81.15377
1672,81.15377
1673,81.15377
1674,92.15377
1675,92.15377
1676,92.15377
1677,81.15377
1678,76.15377
1679,73.65377
1680,70.58918
1681,70.58918
1682,70.58918
1683,70.58918
1684,70.58918
1685,70.58918
1686,72.68918
1687,72.68918
1688,79.68918
1689,79.68918
1690,85.68918
1691,85.68918
1692,85.68918
1693,79.68918
1694,79.68918
1695,79.68918
1696,79.68918
1697,79.68918
1698,85.68918
1699,85.68918
1700,85.68918
1701,79.68918
1702,74.68918
1703,72.68918
1704,80.63329
1705,80.63329
1706,80.63329
1707,73.53329
1708,73.53329
1709,80.63329
1710,73.53329
1711,80.63329
1712,81.63329
1713,81.63329
1714,84.63329
1715,84.63329
1716,84.63329
1717,84.63329
1718,84.63329
1719,81.63329
1720,81.63329
1721,84.63329
1722,84.63329
1723,85.63329
1724,85.63329
1725,85.13329
1726,84.63329
1727,81.63329
1728,80.84809
1729,80.84809
1730,80.84809
1731,80.84809
1732,80.84809
1733,84.94809
1734,84.94809
1735,84.94809
1736,84.94809
1737,86.84809
1738,86.84809
1739,86.84809
1740,86.84809
1741,86.84809
1742,86.84809
1743,86.84809
1744,86.84809
1745,86.84809
1746,100.84809
1747,101.84809
1748,101.84809
1749,86.84809
1750,84.94809
1751,84.94809
1752,84.08302
1753,84.08302
1754,81.08302
1755,84.08302
1756,84.08302
1757,84.08302
1758,85.58302
1759,85.58302
1760,86.08302
1761,86.08302
1762,86.08302
1763,86.08302
1764,86.08302
1765,86.08302
1766,86.08302
1767,86.08302
1768,86.08302
1769,86.08302
1770,101.08302
1771,101.08302
1772,92.08302
1773,86.08302
1774,85.58302
1775,84.08302
1776,81.7124
1777,81.7124
1778,79.7124
1779,81.7124
1780,81.7124
1781,81.7124
1782,84.7124
1783,84.7124
1784,84.7124
1785,84.7124
1786,84.7124
1787,84.7124
1788,84.7124
1789,84.7124
1790,84.7124
1791,84.7124
1792,91.7124
1793,84.7124
1794,96.7124
1795,136.7024
1796,96.7124
1797,96.7124
1798,84.7124
1799,81.7124
1800,75.00063
1801,75.00063
1802,75.00063
1803,75.00063
1804,75.00063
1805,78.00063
1806,78.00063
1807,80.00063
1808,80.00063
1809,80.00063
1810,95.00063
1811,95.00063
1812,80.00063
1813,80.00063
1814,95.00063
1815,95.00063
1816,95.00063
1817,80.00063
1818,95.00063
1819,120.00063
1820,95.00063
1821,95.00063
1822,80.00063
1823,78.00063
1824,70.39471
1825,70.39471
1826,70.39471
1827,70.39471
1828,72.59471
1829,78.59471
1830,78.59471
1831,78.59471
1832,78.59471
1833,78.59471
1834,80.49471
1835,80.59471
1836,80.49471
1837,80.49471
1838,80.59471
1839,80.59471
1840,80.49471
1841,80.49471
1842,80.59471
1843,100.59471
1844,80.59471
1845,80.59471
1846,78.59471
1847,75.59471
1848,70.12955
1849,70.12955
1850,70.12955
1851,70.12955
1852,70.12955
1853,72.32955
1854,72.32955
1855,78.22955
1856,78.32955
1857,78.32955
1858,78.32955
1859,78.32955
1860,78.32955
1861,78.32955
1862,78.32955
1863,78.32955
1864,78.32955
1865,78.32955
1866,79.32955
1867,79.32955
1868,79.32955
1869,78.32955
1870,78.22955
1871,78.22955
