,cop_per_kwh
856,286.57031
857,286.57031
858,377.57031
859,377.57031
860,376.57031
861,286.57031
862,286.57031
863,267.57031
864,245.45862
865,245.45862
866,245.45862
867,245.45862
868,245.45862
869,286.45862
870,286.45862
871,294.57262
872,294.57262
873,350.45862
874,350.45862
875,350.45862
876,350.45862
877,350.45862
878,350.45862
879,350.45862
880,350.45862
881,350.45862
882,350.45862
883,350.45862
884,350.45862
885,350.45862
886,294.57262
887,265.45762
888,232.59428
889,232.59428
890,232.59428
891,232.59428
892,232.59428
893,272.59328
894,277.59328
895,280.59428
896,280.59428
897,280.59428
898,280.59428
899,283.59428
900,280.59428
901,283.59428
902,283.59428
903,283.59428
904,280.59428
905,280.59428
906,283.59428
907,332.59428
908,283.59428
909,280.59428
910,280.59428
911,272.59328
912,242.20702
913,242.20702
914,242.20702
915,242.20702
916,242.20702
917,267.20602
918,267.20602
919,277.20602
920,283.20702
921,342.20702
922,342.20702
923,283.20702
924,242.20702
925,267.20602
926,277.20602
927,277.20602
928,267.20602
929,242.20702
930,277.20602
931,283.20702
932,267.20602
933,242.20702
934,242.20702
935,219.20702
936,271.43608
937,271.43608
938,270.31308
939,270.31308
940,270.31308
941,271.43608
942,271.43608
943,271.43608
944,271.43608
945,271.43608
946,281.31208
947,291.31308
948,291.31308
949,281.31208
950,281.31208
951,274.34308
952,271.43608
953,271.43608
954,281.31208
955,291.31308
956,291.31308
957,274.34308
958,271.43608
959,270.31308
960,271.06728
961,271.06728
962,271.06728
963,184.59828
964,198.39428
965,201.07428
966,180.56728
967,217.56728
968,273.56728
969,273.56728
970,273.56728
971,273.56728
972,273.56728
973,289.56528
974,289.56628
975,273.56728
976,273.56728
977,273.56728
978,289.69928
979,301.56728
980,301.56728
981,289.69928
982,289.56628
983,271.06728
984,220.77763
985,220.77763
986,220.77763
987,220.77763
988,220.77763
989,220.77763
990,220.77763
991,231.77763
992,260.77763
993,260.77763
994,265.77763
995,265.77763
996,265.77763
997,265.77763
998,265.77763
999,265.77763
1000,265.77763
1001,265.77763
1002,265.77763
1003,265.77763
1004,265.77763
1005,265.77763
1006,230.77763
1007,220.77763
1008,222.67537
1009,196.67537
1010,196.67537
1011,196.67537
1012,199.64437
1013,246.67537
1014,246.67537
1015,246.67537
1016,256.67537
1017,256.67537
1018,264.20237
1019,264.20237
1020,264.20237
1021,264.20237
1022,264.20237
1023,264.20237
1024,264.20237
1025,256.67537
1026,264.20237
1027,264.20237
1028,264.20237
1029,260.67437
1030,246.67537
1031,246.67537
1032,211.34541
1033,195.34541
1034,195.34541
1035,195.34541
1036,195.34541
1037,225.34541
1038,225.34541
1039,225.34541
1040,235.34541
1041,270.45941
1042,270.45941
1043,270.45941
1044,270.45941
1045,270.45941
1046,294.34541
1047,294.34541
1048,270.45941
1049,270.45941
1050,270.45941
1051,294.34541
1052,272.34441
1053,270.45941
1054,235.34541
1055,225.34541
1056,197.08382
1057,188.08382
1058,188.08382
1059,188.08382
1060,188.08382
1061,212.08382
1062,212.08382
1063,217.08382
1064,217.08382
1065,296.08382
1066,296.08382
1067,296.08382
1068,296.08382
1069,296.08382
1070,296.08382
1071,296.08382
1072,296.08382
1073,296.08382
1074,296.08382
1075,296.08382
1076,296.08382
1077,296.08382
1078,296.08382
1079,217.08382
1080,175.56716
1081,175.56716
1082,175.56716
1083,175.56716
1084,175.56716
1085,230.56716
1086,230.56716
1087,245.56716
1088,290.56716
1089,305.37316
1090,380.56716
1091,450.56716
1092,380.56716
1093,380.56716
1094,450.56716
1095,450.56716
1096,450.56716
1097,380.56716
1098,450.56716
1099,510.56716
1100,450.56716
1101,380.56716
1102,290.56716
1103,245.56716
1104,244.63984
1105,240.13984
1106,231.13984
1107,231.13984
1108,231.13984
1109,240.13984
1110,231.13984
1111,249.13984
1112,249.13984
1113,249.13984
1114,293.38084
1115,380.13984
1116,380.13984
1117,450.13984
1118,259.63984
1119,249.13984
1120,249.13984
1121,249.13984
1122,259.63984
1123,380.13984
1124,293.38084
1125,249.13984
1126,249.13984
1127,240.13984
1128,249.24157
1129,249.24157
1130,245.95257
1131,245.95257
1132,245.95257
1133,245.95257
1134,245.95257
1135,245.95257
1136,249.24157
1137,249.24157
1138,249.24157
1139,259.88257
1140,259.88257
1141,259.88257
1142,249.24157
1143,249.24157
1144,249.24157
1145,249.24157
1146,259.88257
1147,360.24157
1148,300.19157
1149,259.88257
1150,249.24157
1151,249.24157
1152,268.63639
1153,268.63639
1154,265.63639
1155,265.63639
1156,268.63639
1157,361.63639
1158,361.63639
1159,361.63639
1160,361.63639
1161,361.63639
1162,362.63639
1163,362.63639
1164,361.63639
1165,362.63639
1166,362.63639
1167,362.63639
1168,362.63639
1169,361.63639
1170,362.63639
1171,380.63639
1172,380.63639
1173,361.63639
1174,293.87739
1175,265.63639
1176,360.26561
1177,360.26561
1178,291.26561
1179,291.26561
1180,372.26561
1181,362.78661
1182,362.78661
1183,362.78661
1184,360.26561
1185,372.26561
1186,380.26561
1187,393.26561
1188,451.26561
1189,393.26561
1190,393.26561
1191,393.26561
1192,393.26561
1193,372.26561
1194,380.26561
1195,393.26561
1196,380.26561
1197,372.26561
1198,362.78661
1199,360.26561
1200,226.4529
1201,226.4529
1202,226.4529
1203,226.4529
1204,226.4529
1205,381.6839
1206,381.6839
1207,369.4529
1208,226.4529
1209,392.4529
1210,392.4529
1211,398.4529
1212,392.4529
1213,451.4529
1214,398.4529
1215,398.4529
1216,381.6839
1217,381.6839
1218,392.4529
1219,398.4529
1220,398.4529
1221,381.6839
1222,381.6839
1223,371.4529
1224,283.25644
1225,283.25644
1226,283.25644
1227,283.25644
1228,283.25644
1229,293.25644
1230,293.25644
1231,293.25644
1232,384.55644
1233,384.55644
1234,384.55644
1235,384.55644
1236,384.55644
1237,390.25644
1238,390.25644
1239,390.25644
1240,390.25644
1241,383.25644
1242,384.55644
1243,384.55644
1244,384.55644
1245,384.55644
1246,371.25644
1247,283.25644
1248,369.6129
1249,351.6129
1250,351.6129
1251,351.6129
1252,351.6129
1253,376.7129
1254,376.7129
1255,351.6129
1256,369.6129
1257,376.7129
1258,376.7129
1259,388.6129
1260,391.6129
1261,388.6129
1262,391.6129
1263,391.6129
1264,388.6129
1265,391.6129
1266,391.6129
1267,406.6129
1268,391.6129
1269,391.6129
1270,376.7129
1271,351.6129
1272,367.17598
1273,349.17598
1274,349.17598
1275,349.17598
1276,349.17598
1277,349.17598
1278,349.17598
1279,349.17598
1280,376.17598
1281,398.28998
1282,398.28998
1283,398.28998
1284,398.28998
1285,398.28998
1286,398.28998
1287,398.28998
1288,377.17598
1289,376.17598
1290,398.28998
1291,419.17598
1292,398.28998
1293,398.28998
1294,367.17598
1295,367.17598
1296,337.79477
1297,337.79477
1298,352.79477
1299,272.79477
1300,272.79477
1301,307.24277
1302,220.79477
1303,245.95777
1304,272.79477
1305,307.24277
1306,337.79477
1307,352.79477
1308,352.79477
1309,352.79477
1310,337.79477
1311,307.24277
1312,272.79477
1313,272.79477
1314,352.79477
1315,423.09477
1316,423.09477
1317,352.79477
1318,337.79477
1319,337.79477
1320,274.69957
1321,232.61257
1322,232.61257
1323,232.61257
1324,232.61257
1325,362.61257
1326,362.61257
1327,362.61257
1328,362.61257
1329,372.61257
1330,372.61257
1331,421.61257
1332,421.61257
1333,421.61257
1334,422.61257
1335,422.61257
1336,421.61257
1337,372.61257
1338,422.61257
1339,433.31257
1340,422.61257
1341,372.61257
1342,362.61257
1343,362.61257
1344,147.49387
1345,177.52487
1346,149.83887
1347,150.06787
1348,261.33387
1349,278.54487
1350,278.54487
1351,278.54487
1352,278.54487
1353,343.54487
1354,343.54487
1355,343.54487
1356,343.54487
1357,343.54487
1358,343.54487
1359,343.54487
1360,343.54487
1361,343.54487
1362,343.54487
1363,343.54487
1364,343.54487
1365,343.54487
1366,278.54487
1367,264.80487
1368,286.0326
1369,286.0326
1370,286.0326
1371,286.0326
1372,286.0326
1373,331.0326
1374,331.0326
1375,341.7326
1376,341.7326
1377,341.7326
1378,341.7326
1379,341.7326
1380,351.0326
1381,351.0326
1382,376.0326
1383,376.0326
1384,401.0226
1385,341.7326
1386,376.0326
1387,376.0326
1388,401.0126
1389,341.7326
1390,331.0326
1391,297.6326
1392,257.932
1393,217.143
1394,217.143
1395,198.074
1396,216.628
1397,261.143
1398,261.143
1399,261.143
1400,341.141
1401,356.143
1402,356.143
1403,356.143
1404,356.143
1405,356.143
1406,461.143
1407,356.143
1408,356.143
1409,356.143
1410,356.143
1411,375.143
1412,356.143
1413,356.143
1414,261.143
1415,217.143
1416,262.38095
1417,248.38095
1418,248.38095
1419,248.38095
1420,262.38095
1421,262.38095
1422,262.38095
1423,262.38095
1424,353.38095
1425,353.38095
1426,357.49495
1427,357.49495
1428,357.49495
1429,357.49495
1430,357.49495
1431,357.49495
1432,357.49495
1433,357.49495
1434,357.49495
1435,357.49495
1436,357.49495
1437,357.49495
1438,353.38095
1439,262.38095
1440,339.08689
1441,278.08689
1442,278.08689
1443,278.08689
1444,278.08689
1445,338.84389
1446,278.08689
1447,339.08689
1448,354.20089
1449,353.08689
1450,353.08689
1451,353.08689
1452,353.08689
1453,353.08689
1454,353.08689
1455,353.08689
1456,341.08689
1457,341.08689
1458,353.08689
1459,353.08689
1460,353.08689
1461,353.08689
1462,339.08689
1463,338.84389
1464,277.4144
1465,277.4144
1466,277.4144
1467,277.4144
1468,277.4144
1469,277.4144
1470,276.9144
1471,277.4144
1472,282.4144
1473,282.4144
1474,302.4144
1475,302.4144
1476,302.4144
1477,302.4144
1478,302.4144
1479,302.4144
1480,302.4144
1481,302.4144
1482,302.4144
1483,353.5284
1484,353.5284
1485,302.4144
1486,302.4144
1487,302.4144
1488,258.61337
1489,258.61337
1490,222.55737
1491,222.55737
1492,282.55737
1493,304.55737
1494,304.55737
1495,317.67137
1496,317.67137
1497,331.55737
1498,362.55737
1499,362.55737
1500,362.55737
1501,362.55737
1502,362.55737
1503,362.55737
1504,362.55737
1505,331.55737
1506,362.55737
1507,362.55737
1508,362.55737
1509,331.55737
1510,317.67137
1511,304.55737
1512,307.79989
1513,307.79989
1514,258.85589
1515,258.85589
1516,307.79989
1517,322.79989
1518,322.79989
1519,322.79989
1520,322.79989
1521,322.79989
1522,322.79989
1523,322.79989
1524,322.79989
1525,322.79989
1526,338.79989
1527,338.79989
1528,322.79989
1529,322.79989
1530,322.79989
1531,345.79989
1532,338.79989
1533,322.79989
1534,322.79989
1535,307.79989
1536,318.99769
1537,323.99769
1538,300.99769
1539,300.99769
1540,300.99769
1541,318.99769
1542,318.99769
1543,318.99769
1544,323.99769
1545,323.99769
1546,323.99769
1547,325.11169
1548,323.99769
1549,323.99769
1550,325.11169
1551,325.11169
1552,323.99769
1553,323.99769
1554,325.11169
1555,353.99769
1556,325.11169
1557,325.11169
1558,318.99769
1559,300.99769
1560,273.94949
1561,273.94949
1562,273.94949
1563,273.94949
1564,273.94949
1565,307.59949
1566,311.59949
1567,314.09949
1568,314.09949
1569,314.09949
1570,322.83049
1571,322.83049
1572,322.83049
1573,322.83049
1574,322.83049
1575,322.83049
1576,322.83049
1577,314.09949
1578,322.83049
1579,322.83049
1580,322.83049
1581,322.83049
1582,314.09949
1583,273.94949
1584,271.94776
1585,271.94776
1586,271.94776
1587,271.94776
1588,271.94776
1589,271.94776
1590,271.94776
1591,304.39176
1592,304.39176
1593,304.39176
1594,313.49176
1595,317.69076
1596,317.69076
1597,362.39176
1598,362.39176
1599,362.39176
1600,317.69076
1601,304.39176
1602,347.39176
1603,362.39176
1604,347.39176
1605,313.49176
1606,304.39176
1607,271.94776
1608,295.502
1609,267.502
1610,257.409
1611,267.502
1612,267.502
1613,267.502
1614,267.502
1615,295.502
1616,295.502
1617,302.713
1618,302.713
1619,303.502
1620,303.502
1621,303.502
1622,303.502
1623,302.713
1624,302.713
1625,300.502
1626,303.502
1627,303.502
1628,303.502
1629,303.502
1630,295.502
1631,295.502
1632,292.52414
1633,252.52414
1634,252.52414
1635,252.52414
1636,252.52414
1637,252.52414
1638,232.05414
1639,252.52414
1640,252.52414
1641,287.52414
1642,287.52414
1643,287.52414
1644,287.52414
1645,287.52414
1646,287.52414
1647,287.52414
1648,292.52414
1649,253.41714
1650,287.52414
1651,292.52414
1652,292.52414
1653,287.52414
1654,287.52414
1655,252.52414
1656,272.74032
1657,272.74032
1658,202.18832
1659,173.72032
1660,175.72032
1661,272.74032
1662,272.74032
1663,301.39532
1664,290.46232
1665,290.46232
1666,290.46232
1667,301.39532
1668,298.74032
1669,301.39532
1670,302.68132
1671,302.68132
1672,301.39532
1673,290.46232
1674,302.68132
1675,302.68132
1676,301.39532
1677,290.46232
1678,290.46232
1679,272.74032
1680,276.65639
1681,202.11039
1682,202.11039
1683,202.11039
1684,202.11039
1685,276.65639
1686,276.65639
1687,276.65639
1688,297.45639
1689,292.45639
1690,292.45639
1691,297.45639
1692,292.45639
1693,292.45639
1694,297.45639
1695,297.45639
1696,292.45639
1697,292.45639
1698,297.45639
1699,297.45639
1700,297.45639
1701,297.45639
1702,297.45639
1703,276.65639
1704,195.36957
1705,195.36957
1706,176.34957
1707,189.14157
1708,195.36957
1709,195.36957
1710,195.36957
1711,195.36957
1712,262.36957
1713,277.37057
1714,282.36957
1715,292.36957
1716,282.36957
1717,282.36957
1718,292.36957
1719,306.36957
1720,292.36957
1721,282.36957
1722,292.36957
1723,306.36957
1724,306.36957
1725,282.36957
1726,277.37057
1727,275.36957
1728,195.61043
1729,195.61043
1730,195.61043
1731,195.61043
1732,195.61043
1733,198.61043
1734,198.61043
1735,208.90443
1736,253.61043
1737,253.61043
1738,253.61043
1739,253.61043
1740,253.61043
1741,253.61043
1742,272.61043
1743,253.61043
1744,253.61043
1745,253.61043
1746,273.61043
1747,282.61043
1748,282.61043
1749,253.61043
1750,253.61043
1751,252.61043
1752,176.65916
1753,176.65916
1754,176.65916
1755,176.65916
1756,176.65916
1757,213.65916
1758,213.65916
1759,213.65916
1760,213.65916
1761,213.65916
1762,240.65916
1763,240.65916
1764,240.65916
1765,240.65916
1766,252.15916
1767,240.65916
1768,286.65916
1769,240.65916
1770,286.65916
1771,343.65916
1772,298.65916
1773,286.65916
1774,213.65916
1775,213.65916
1776,212.09696
1777,212.09696
1778,212.09696
1779,210.09696
1780,212.09696
1781,212.09696
1782,213.09696
1783,236.09696
1784,276.09696
1785,293.09696
1786,293.09696
1787,293.09696
1788,293.09696
1789,293.09696
1790,293.09696
1791,293.09696
1792,276.09696
1793,276.09696
1794,293.09696
1795,293.09696
1796,293.09696
1797,276.09696
1798,236.09696
1799,236.09696
1800,196.26792
1801,196.26792
1802,182.26792
1803,182.26792
1804,180.31492
1805,182.26792
1806,174.26792
1807,182.26792
1808,196.26792
1809,225.11892
1810,223.26792
1811,223.26792
1812,223.26792
1813,223.26792
1814,223.26792
1815,223.26792
1816,223.26792
1817,223.26792
1818,263.26792
1819,263.26792
1820,263.26792
1821,263.26792
1822,223.26792
1823,223.26792
1824,223.77519
1825,223.77519
1826,209.87519
1827,209.87519
1828,223.77519
1829,223.77519
1830,223.77519
1831,277.87519
1832,282.87519
1833,282.87519
1834,282.87519
1835,282.87519
1836,282.87519
1837,315.87519
1838,315.87519
1839,315.87519
1840,315.87519
1841,305.87519
1842,297.87519
1843,305.87519
1844,297.87519
1845,282.87519
1846,273.87519
1847,272.87519
1848,276.74721
1849,276.74721
1850,240.24721
1851,240.24721
1852,276.74721
1853,276.74721
1854,276.74721
1855,293.24721
1856,293.24721
1857,293.24721
1858,298.24721
1859,306.24721
1860,298.24721
1861,306.24721
1862,293.24721
1863,293.24721
1864,293.24721
1865,278.24721
1866,293.24721
1867,293.24721
1868,293.24721
1869,293.24721
1870,278.24721
1871,276.74721
1872,211.71625
1873,211.71625
1874,211.71625
1875,211.71625
1876,211.71625
1877,219.71625
