,cop_per_kwh
444,636.57087
445,636.57087
446,636.57087
447,636.57087
448,606.62087
449,546.62087
450,636.57087
451,636.57087
452,606.62087
453,606.62087
454,546.62087
455,506.62087
456,495.62087
457,486.62087
458,486.62087
459,486.62087
460,486.62087
461,496.62087
462,496.62087
463,496.62087
464,506.62087
465,546.62087
466,546.62087
467,576.62087
468,586.57087
469,586.57087
470,586.57087
471,586.57087
472,586.57087
473,576.62087
474,586.57087
475,586.57087
476,586.57087
477,586.57087
478,546.62087
479,506.62087
480,487.42087
481,486.62087
482,486.62087
483,486.62087
484,486.62087
485,487.42087
486,487.42087
487,487.42087
488,487.42087
489,491.62087
490,493.62087
491,506.62087
492,506.62087
493,506.62087
494,506.62087
495,506.62087
496,506.62087
497,493.62087
498,516.62087
499,516.62087
500,506.62087
501,506.62087
502,487.42087
503,487.42087
504,472.04708
505,457.04708
506,457.04708
507,457.04708
508,457.04708
509,472.04708
510,472.04708
511,484.04708
512,486.04708
513,492.04708
514,597.04708
515,787.04708
516,597.04708
517,597.04708
518,787.04708
519,787.04708
520,597.04708
521,486.04708
522,492.04708
523,597.04708
524,492.04708
525,865.47708
526,486.04708
527,472.99308
528,451.69979
529,396.69979
530,396.69979
531,396.69979
532,396.69979
533,426.69979
534,451.69979
535,481.79979
536,491.69979
537,786.69979
538,746.69979
539,746.69979
540,746.69979
541,746.69979
542,746.69979
543,586.69979
544,586.69979
545,586.69979
546,746.69979
547,746.69979
548,746.69979
549,586.69979
550,483.69979
551,481.79979
552,451.62278
553,451.62278
554,416.62278
555,451.62278
556,416.62278
557,416.62278
558,416.62278
559,416.62278
560,451.62278
561,861.62278
562,516.62278
563,721.62278
564,721.62278
565,861.62278
566,516.62278
567,516.62278
568,456.62278
569,456.62278
570,721.62278
571,721.62278
572,721.62278
573,721.62278
574,516.62278
575,451.62278
576,446.6302
577,446.6302
578,416.0632
579,416.0632
580,446.6302
581,456.6302
582,456.6302
583,516.6302
584,676.6302
585,676.6302
586,696.6302
587,696.6302
588,696.6302
589,696.6302
590,696.6302
591,696.6302
592,696.6302
593,676.6302
594,696.6302
595,716.6302
596,696.6302
597,676.6302
598,676.6302
599,456.6302
600,466.63861
601,466.63861
602,466.63861
603,466.63861
604,466.63861
605,466.63861
606,466.63861
607,467.63861
608,476.63861
609,481.63861
610,546.63861
611,594.75261
612,546.63861
613,594.75261
614,594.75261
615,594.75261
616,546.63861
617,481.63861
618,594.75261
619,594.75261
620,594.75261
621,546.63861
622,476.63861
623,467.63861
624,420.89702
625,420.89702
626,396.78302
627,396.78302
628,420.89702
629,420.89702
630,431.02202
631,461.78302
632,468.28302
633,468.28302
634,468.28302
635,476.78302
636,476.78302
637,476.78302
638,476.78302
639,546.78302
640,476.78302
641,468.28302
642,476.78302
643,476.78302
644,476.78302
645,468.28302
646,468.28302
647,446.78302
648,421.27526
649,421.27526
650,421.27526
651,421.27526
652,421.27526
653,421.27526
654,447.16126
655,457.16126
656,467.16126
657,469.26126
658,469.26126
659,475.16126
660,475.16126
661,475.16126
662,547.16126
663,478.61626
664,475.16126
665,469.26126
666,475.16126
667,475.16126
668,475.16126
669,469.26126
670,469.26126
671,467.16126
672,446.62485
673,406.62485
674,406.62485
675,406.62485
676,406.62485
677,446.62485
678,456.62485
679,456.62485
680,467.12485
681,467.12485
682,507.62485
683,507.62485
684,507.62485
685,467.12485
686,507.62485
687,507.62485
688,467.12485
689,467.12485
690,467.12485
691,467.12485
692,467.12485
693,467.12485
694,467.12485
695,456.62485
696,446.62087
697,396.62087
698,391.62187
699,391.62187
700,391.62187
701,391.62187
702,391.62187
703,396.62087
704,446.62087
705,461.62087
706,476.62087
707,508.68987
708,476.62087
709,476.62087
710,476.62087
711,476.62087
712,461.62087
713,461.62087
714,476.62087
715,508.68987
716,476.62087
717,476.62087
718,461.62087
719,446.62087
720,397.62728
721,397.62728
722,397.62728
723,397.62728
724,397.62728
725,397.62728
726,351.10428
727,397.62728
728,447.62728
729,452.62828
730,452.62828
731,452.62828
732,452.62828
733,452.62828
734,452.62828
735,452.62828
736,447.62728
737,452.62828
738,452.62828
739,462.62728
740,462.62728
741,452.62828
742,452.62828
743,447.62728
744,431.76412
745,416.76412
746,416.76412
747,416.76412
748,416.76412
749,431.76412
750,431.76412
751,431.76412
752,442.77412
753,442.77412
754,455.76412
755,455.76512
756,455.76412
757,455.76412
758,455.76512
759,455.76512
760,455.76412
761,442.77412
762,455.76512
763,455.76512
764,455.76512
765,455.76512
766,442.77412
767,431.76412
768,407.73732
769,407.73732
770,407.73732
771,407.73732
772,407.73732
773,407.73732
774,407.73732
775,416.73632
776,471.73632
777,472.85232
778,472.85232
779,472.85232
780,472.85232
781,472.85232
782,472.85232
783,472.85232
784,472.85232
785,472.85232
786,472.85232
787,472.85232
788,472.85232
789,471.73632
790,441.73632
791,407.73732
792,391.66899
793,391.66899
794,371.66899
795,371.66899
796,387.28499
797,451.66899
798,456.66899
799,461.66899
800,466.66999
801,466.66999
802,466.66999
803,466.66999
804,466.66999
805,466.66999
806,466.66999
807,466.66999
808,466.66999
809,466.66999
810,466.66999
811,466.66999
812,466.66999
813,466.66999
814,461.66899
815,451.66899
816,431.65519
817,431.65519
818,426.14119
819,421.65519
820,431.65519
821,450.65619
822,450.65619
823,450.65619
824,450.65619
825,450.65619
826,469.65519
827,470.34519
828,469.65519
829,469.65519
830,470.34519
831,470.34519
832,469.65519
833,470.34519
834,470.34519
835,470.34519
836,470.34519
837,470.34519
838,450.65619
839,450.65619
840,441.7003
841,421.7003
842,391.7003
843,391.7003
844,421.7003
845,476.4563
846,451.7003
847,451.7003
848,476.4563
849,476.4563
850,476.4563
851,480.7003
852,476.4563
853,480.7003
854,480.7003
855,476.4563
856,476.4563
857,451.7003
858,476.4563
859,476.4563
860,476.4563
861,476.4563
862,451.7003
863,430.7753
864,442.17303
865,422.17303
866,422.17303
867,422.17303
868,422.17303
869,442.17303
870,442.17303
871,462.17303
872,472.17303
873,479.17303
874,479.17303
875,479.17303
876,479.17303
877,479.17303
878,479.17303
879,479.17303
880,479.17303
881,472.17303
882,479.17303
883,479.17303
884,479.17303
885,557.31903
886,479.17303
887,479.17303
888,441.65409
889,441.65409
890,431.65409
891,431.65409
892,431.65409
893,431.65409
894,421.65409
895,431.65409
896,441.65409
897,441.65409
898,441.65409
899,441.65409
900,441.65409
901,441.65409
902,441.65409
903,441.65409
904,441.65409
905,441.65409
906,441.65409
907,470.15409
908,470.15409
909,470.15409
910,441.65409
911,441.65409
912,336.27726
913,342.08926
914,342.08926
915,338.69126
916,359.90926
917,431.16426
918,422.08926
919,442.08926
920,452.08926
921,457.08926
922,457.08926
923,458.08926
924,457.08926
925,457.08926
926,458.08926
927,457.08926
928,457.08926
929,452.08926
930,458.08926
931,470.58926
932,458.08926
933,457.08926
934,452.08926
935,422.08926
936,359.82275
937,355.87375
938,359.64275
939,355.87375
940,359.82275
941,359.82275
942,359.82275
943,359.82275
944,421.82275
945,446.82275
946,446.82275
947,446.82275
948,446.82275
949,446.82275
950,446.82275
951,446.82275
952,441.82275
953,430.89775
954,446.82275
955,446.82275
956,446.82275
957,456.82275
958,359.82275
959,359.82275
960,349.74416
961,349.74416
962,349.74416
963,349.74416
964,349.74416
965,421.74416
966,421.74416
967,421.74416
968,431.74416
969,431.74416
970,451.74416
971,451.74416
972,451.74416
973,451.74416
974,452.74416
975,452.74416
976,451.74416
977,452.74416
978,452.74416
979,464.43316
980,452.74416
981,452.74416
982,421.74416
983,357.44316
984,436.64637
985,436.64637
986,436.64637
987,436.64637
988,436.64637
989,442.64637
990,442.64637
991,442.64637
992,442.64637
993,446.64637
994,451.64637
995,451.64637
996,451.64637
997,451.64637
998,451.64637
999,452.64637
1000,451.64637
1001,446.64637
1002,451.64637
1003,466.64637
1004,452.64637
1005,452.64637
1006,442.64637
1007,442.64637
1008,431.70308
1009,430.77808
1010,391.70308
1011,391.70308
1012,431.70308
1013,449.70308
1014,449.70308
1015,449.70308
1016,449.70308
1017,456.70308
1018,476.70308
1019,476.70308
1020,456.70308
1021,476.70308
1022,496.80308
1023,496.80308
1024,476.70308
1025,456.70308
1026,476.70308
1027,496.80308
1028,496.80308
1029,456.70308
1030,449.70308
1031,449.70308
1032,461.64818
1033,461.64818
1034,461.64818
1035,441.64818
1036,461.64818
1037,461.64818
1038,461.64818
1039,461.64818
1040,501.64818
1041,501.64818
1042,527.74818
1043,527.74818
1044,527.74818
1045,527.74818
1046,527.74818
1047,521.64818
1048,521.64818
1049,527.74818
1050,527.74818
1051,527.74818
1052,527.74818
1053,521.64818
1054,501.64818
1055,461.64818
1056,516.64752
1057,516.64752
1058,516.64752
1059,516.64752
1060,516.64752
1061,516.64752
1062,516.64752
1063,516.64752
1064,516.64752
1065,523.64752
1066,523.64752
1067,551.64752
1068,574.74752
1069,574.74752
1070,551.64752
1071,551.64752
1072,523.64752
1073,523.64752
1074,574.74752
1075,596.64752
1076,574.74752
1077,574.74752
1078,551.64752
1079,516.64752
1080,426.70301
1081,391.70301
1082,391.70301
1083,391.70301
1084,411.70301
1085,426.70301
1086,551.70301
1087,571.70301
1088,662.40301
1089,662.40301
1090,681.70301
1091,691.70301
1092,681.70301
1093,691.70301
1094,691.70301
1095,691.70301
1096,691.70301
1097,681.70301
1098,691.70301
1099,791.70301
1100,868.30801
1101,681.70301
1102,662.40301
1103,551.70301
1104,509.6472
1105,509.6472
1106,509.6472
1107,509.6472
1108,509.6472
1109,509.6472
1110,581.6472
1111,611.6472
1112,651.6472
1113,651.6472
1114,651.6472
1115,831.6472
1116,831.6472
1117,841.6472
1118,841.6472
1119,841.6472
1120,831.6472
1121,831.6472
1122,841.6472
1123,841.6472
1124,841.6472
1125,831.6472
1126,651.6472
1127,611.6472
1128,836.64637
1129,831.64637
1130,831.64637
1131,831.64637
1132,831.64637
1133,836.64637
1134,836.64637
1135,836.64637
1136,868.14637
1137,868.24537
1138,868.24537
1139,868.24537
1140,868.24537
1141,868.24537
1142,868.24537
1143,868.24537
1144,868.24537
1145,868.24537
1146,868.24537
1147,868.24537
1148,868.24537
1149,868.24537
1150,836.64637
1151,836.64637
1152,851.64637
1153,851.64637
1154,841.64637
1155,841.64637
1156,851.64637
1157,868.24537
1158,868.24537
1159,868.24537
1160,868.24537
1161,868.24537
1162,868.24837
1163,868.24837
1164,868.24837
1165,868.24837
1166,868.24837
1167,868.24837
1168,868.24837
1169,868.24837
1170,868.24837
1171,868.24837
1172,868.24837
1173,868.24837
1174,868.24537
1175,868.24537
1176,861.64637
1177,841.64637
1178,866.64637
1179,866.64637
1180,861.64637
1181,866.64637
1182,868.24737
1183,868.24737
1184,868.24837
1185,868.25137
1186,868.25237
1187,868.25337
1188,868.25237
1189,868.25237
1190,868.25337
1191,868.25337
1192,868.25237
1193,868.25137
1194,868.25237
1195,868.25337
1196,868.25237
1197,868.25137
1198,868.24737
1199,868.24737
1200,868.24837
1201,868.24537
1202,868.24537
1203,868.24537
1204,868.24537
1205,868.24837
1206,868.24837
1207,868.24837
1208,868.25037
1209,868.25237
1210,868.25337
1211,868.25337
1212,868.25237
1213,868.25237
1214,868.25137
1215,868.25037
1216,868.24837
1217,868.24837
1218,868.25237
1219,868.25337
1220,868.25237
1221,868.25137
1222,868.24837
1223,868.24737
1224,868.24837
1225,868.24837
1226,868.14637
1227,868.14637
1228,868.14637
1229,868.14637
1230,868.14637
1231,868.14637
1232,868.14637
1233,868.24837
1234,868.24837
1235,868.24837
1236,868.24837
1237,868.25037
1238,868.24837
1239,868.24837
1240,868.24837
1241,868.24837
1242,868.25137
1243,868.25337
1244,868.25337
1245,868.25237
1246,868.24837
1247,868.24837
1248,772.5106
1249,405.1966
1250,330.2466
1251,330.2466
1252,383.9666
1253,869.1006
1254,869.1126
1255,869.1126
1256,869.1146
1257,869.1156
1258,869.1166
1259,869.1176
1260,869.1156
1261,869.1166
1262,869.1166
1263,869.1166
1264,869.1166
1265,869.1156
1266,869.1166
1267,869.1176
1268,869.1166
1269,869.1156
1270,869.1126
1271,869.1006
1272,328.57102
1273,328.57102
1274,329.20202
1275,328.57102
1276,362.83502
1277,868.33502
1278,868.33502
1279,868.83502
1280,869.33502
1281,869.43702
1282,869.43902
1283,869.44002
1284,869.44002
1285,869.44002
1286,869.44102
1287,869.44102
1288,869.44102
1289,869.43702
1290,869.44002
1291,869.44202
1292,869.44102
1293,869.43902
1294,868.83502
1295,868.33502
1296,868.24737
1297,868.24737
1298,868.24737
1299,868.24737
1300,868.24737
1301,868.24837
1302,868.24837
1303,868.25037
1304,868.25137
1305,868.25237
1306,868.25337
1307,868.25337
1308,868.25237
1309,868.25237
1310,868.25337
1311,868.25337
1312,868.25337
1313,868.25137
1314,868.25337
1315,868.25337
1316,868.25337
1317,868.25137
1318,868.25037
1319,868.24737
1320,868.24837
1321,868.24737
1322,868.24737
1323,868.24737
1324,868.24737
1325,868.24837
1326,868.24837
1327,868.25037
1328,868.25137
1329,868.25237
1330,868.25237
1331,868.25337
1332,868.25337
1333,868.25337
1334,868.25237
1335,868.25337
1336,868.25337
1337,868.25237
1338,868.25237
1339,868.25437
1340,868.25237
1341,868.25237
1342,868.24937
1343,868.24837
1344,868.24737
1345,868.24737
1346,868.24737
1347,868.24737
1348,868.24737
1349,868.24937
1350,868.25037
1351,868.25137
1352,868.25237
1353,868.25237
1354,868.25437
1355,868.25437
1356,868.25337
1357,868.25337
1358,868.25437
1359,868.25437
1360,868.25437
1361,868.25337
1362,868.25437
1363,868.25437
1364,868.25437
1365,868.25337
1366,868.25237
1367,868.24937
1368,868.73529
1369,868.73529
1370,868.73529
1371,868.73529
1372,868.73529
1373,868.73529
1374,868.73529
1375,868.73529
1376,868.73729
1377,868.73729
1378,868.73829
1379,868.73829
1380,868.73829
1381,868.73729
1382,868.73729
1383,868.73729
1384,868.73729
1385,868.73729
1386,868.73829
1387,868.74029
1388,868.73929
1389,868.73729
1390,868.73729
1391,868.73529
1392,868.24737
1393,868.24837
1394,868.23637
1395,868.23637
1396,868.23637
1397,868.23637
1398,868.23637
1399,868.23637
1400,868.24737
1401,868.24737
1402,868.24737
1403,868.24837
1404,868.24837
1405,868.24837
1406,868.24737
1407,868.24937
1408,868.24837
1409,868.24837
1410,868.25137
1411,868.25237
1412,868.25237
1413,868.25137
1414,868.25037
1415,868.24737
1416,867.67194
1417,867.67194
1418,867.67194
1419,867.67894
1420,867.67194
1421,867.67194
1422,867.67794
1423,867.67894
1424,867.68094
1425,867.68194
1426,867.68294
1427,867.68294
1428,867.68194
1429,867.68294
1430,867.68294
1431,867.68294
1432,867.68194
1433,867.68194
1434,867.68294
1435,867.68294
1436,867.68294
1437,867.68194
1438,867.67994
1439,867.67794
1440,867.67794
1441,867.07694
1442,705.81694
1443,691.07694
1444,867.07694
1445,867.67794
1446,867.67894
1447,867.67994
1448,867.68094
1449,867.68194
1450,867.68294
1451,867.68794
1452,867.68294
1453,867.68294
1454,867.68294
1455,867.68294
1456,867.68294
1457,867.68094
1458,867.68194
1459,867.68394
1460,867.68194
1461,867.68094
1462,867.67994
1463,867.67794
1464,867.67594
1465,867.67594
1466,867.67594
1467,867.67594
1468,867.67594
1469,867.67594
1470,867.67594
1471,867.67794
1472,867.67794
1473,867.67894
1474,867.68094
1475,867.68194
1476,867.68094
1477,867.68094
1478,867.68194
1479,867.68194
1480,867.68194
1481,867.67894
1482,867.68194
1483,867.68294
1484,867.68194
1485,867.68094
1486,867.67794
1487,867.67594
1488,841.07694
1489,867.67894
1490,691.07694
1491,682.75394
1492,867.67894
1493,841.07694
1494,841.07694
1495,867.67894
1496,867.67794
1497,867.67794
1498,867.67994
1499,867.67994
1500,867.67994
1501,867.67994
1502,867.67994
1503,867.67994
1504,867.68094
1505,867.67794
1506,867.67994
1507,867.68094
1508,867.67994
1509,867.67794
1510,867.67794
1511,841.07694
1512,867.67794
1513,867.67894
1514,867.07694
1515,867.67894
1516,867.67894
1517,867.67894
1518,867.67794
1519,867.67794
1520,867.67994
1521,867.67994
1522,867.68094
1523,867.68194
1524,867.68194
1525,867.68194
1526,867.68094
1527,867.68094
1528,867.67994
1529,867.67894
1530,867.68094
1531,867.68194
1532,867.68094
1533,867.67994
1534,867.67994
1535,867.67794
1536,867.67594
1537,867.67594
1538,867.67594
1539,867.67594
1540,867.67594
1541,867.67594
1542,867.67594
1543,867.67594
1544,867.67594
1545,867.67594
1546,867.67794
1547,867.67794
1548,867.67794
1549,867.67794
1550,867.67794
1551,867.67594
1552,867.67594
1553,867.67594
1554,867.67794
1555,867.68094
1556,867.68194
1557,867.67794
1558,867.67794
1559,867.67594
1560,741.07694
1561,741.07694
1562,741.07694
1563,741.07694
1564,741.07694
1565,867.67794
1566,867.67794
1567,867.67794
1568,867.68094
1569,867.68194
1570,867.68294
1571,867.68394
1572,867.68294
1573,867.68294
1574,867.68294
1575,867.68294
1576,867.68194
1577,867.68194
1578,867.68194
1579,867.68494
1580,867.68194
1581,867.68194
1582,867.67794
1583,867.67794
1584,840.57694
1585,840.57694
1586,840.57694
1587,840.57694
1588,840.57694
1589,867.67194
1590,867.67194
1591,867.67794
1592,867.67794
1593,867.67994
1594,867.68194
1595,867.68294
1596,867.68194
1597,867.68194
1598,867.68294
1599,867.68294
1600,867.68194
1601,867.68094
1602,867.68194
1603,867.68194
1604,867.68194
1605,867.68094
1606,867.67794
1607,867.67194
1608,443.60353
1609,443.60353
1610,443.60353
1611,384.43153
1612,359.95553
1613,868.59653
1614,868.60753
1615,868.59653
1616,868.60753
1617,868.60753
1618,868.60753
1619,868.60953
1620,868.60753
1621,868.60853
1622,868.60953
1623,868.61053
1624,868.60953
1625,868.60753
1626,868.60953
1627,868.61153
1628,868.61053
1629,868.60753
1630,868.59653
1631,868.60853
1632,884.38194
1633,884.27694
1634,884.27694
1635,884.27694
1636,884.27694
1637,884.37994
1638,884.37994
1639,884.38094
1640,884.38194
1641,884.38294
1642,884.38494
1643,884.38594
1644,884.38494
1645,884.38494
1646,884.38594
1647,884.38594
1648,884.38494
1649,884.38394
1650,884.38494
1651,884.38594
1652,884.38494
1653,884.38294
1654,884.38094
1655,884.37994
1656,884.37694
1657,884.27694
1658,884.27694
1659,884.27694
1660,884.27694
1661,884.37694
1662,884.38394
1663,884.37994
1664,884.38194
1665,884.38194
1666,884.38194
1667,884.38394
1668,884.38194
1669,884.38294
1670,884.38394
1671,884.38394
1672,884.38294
1673,884.38194
1674,884.38294
1675,884.38494
1676,884.38394
1677,884.38194
1678,884.38194
1679,884.37994
1680,884.27694
1681,871.07694
1682,871.07694
1683,871.07694
1684,871.07694
1685,884.37894
1686,884.37894
1687,884.27694
1688,884.37894
1689,884.37994
1690,884.38094
1691,884.38094
1692,884.38094
1693,884.38094
1694,884.37994
1695,884.37994
1696,884.37994
1697,884.37994
1698,884.38094
1699,884.38094
1700,884.38094
1701,884.37994
1702,884.37894
1703,884.27694
1704,884.37794
1705,884.17694
1706,884.17694
1707,884.07694
1708,884.07694
1709,884.07694
1710,884.07694
1711,884.07694
1712,884.17694
1713,884.17694
1714,884.37794
1715,884.17694
1716,884.17694
1717,884.17694
1718,884.17694
1719,884.17694
1720,884.17694
1721,884.17694
1722,884.37994
1723,884.37994
1724,884.37994
1725,884.37994
1726,884.37894
1727,884.17694
1728,883.07694
1729,881.07694
1730,883.07694
1731,881.07694
1732,883.07694
1733,883.07694
1734,884.37794
1735,884.07694
1736,884.17694
1737,884.37794
1738,884.37794
1739,884.37994
1740,884.37794
1741,884.37994
1742,884.37994
1743,884.37994
1744,884.37994
1745,884.37694
1746,884.37994
1747,884.37994
1748,884.37994
1749,884.37994
1750,884.17694
1751,884.07694
1752,881.57694
1753,881.57694
1754,881.57694
1755,881.57694
1756,881.57694
1757,881.57694
1758,881.57694
1759,884.07694
1760,884.38094
1761,884.27694
1762,884.38094
1763,884.37994
1764,884.38094
1765,884.38094
1766,884.37994
1767,884.37994
1768,884.37994
1769,884.27694
1770,884.37994
1771,884.37994
1772,884.37994
1773,884.37694
1774,884.07694
1775,881.57694
1776,884.07694
1777,883.17694
1778,883.07694
1779,876.07694
1780,883.17694
1781,884.07694
1782,884.07694
1783,884.27694
1784,884.37594
1785,884.37594
1786,884.37594
1787,884.37894
1788,884.37594
1789,884.37894
1790,884.38094
1791,884.37994
1792,884.37894
1793,884.37594
1794,884.37994
1795,884.37994
1796,884.37994
1797,884.37894
1798,884.37594
1799,884.27694
1800,883.53266
1801,873.53266
1802,873.53266
1803,873.53266
1804,873.53266
1805,883.53266
1806,883.53266
1807,883.58266
1808,883.58266
1809,884.03266
1810,884.03266
1811,884.53266
1812,884.53266
1813,884.53266
1814,884.53266
1815,884.53266
1816,884.53266
1817,884.83666
1818,884.53266
1819,884.53266
1820,884.53266
1821,883.58266
1822,883.58266
1823,883.53266
1824,871.07694
1825,871.07694
1826,871.07694
1827,871.07694
1828,871.07694
1829,871.07694
1830,871.07694
1831,871.07694
1832,872.07694
1833,873.07694
1834,876.07694
1835,881.07694
1836,876.07694
1837,876.07694
1838,881.07694
1839,881.07694
1840,876.07694
1841,872.07694
1842,876.07694
1843,881.07694
1844,876.07694
1845,873.07694
1846,871.07694
1847,871.07694
1848,791.07694
1849,791.07594
1850,791.07594
1851,791.07594
1852,791.07594
1853,791.07594
1854,791.07594
1855,791.07594
1856,869.07694
1857,869.07694
1858,871.97694
1859,871.97694
1860,871.97694
1861,869.07694
1862,869.07694
1863,869.07694
1864,866.07694
1865,863.07694
1866,871.97694
1867,872.57694
1868,872.07694
1869,869.07694
1870,869.07694
1871,863.07694
