,cop_per_kwh
411,79.49987
412,79.49987
413,79.49987
414,79.49987
415,80.49987
416,82.49987
417,127.49987
418,127.49987
419,155.49987
420,127.49987
421,127.49987
422,155.49987
423,155.49987
424,127.49987
425,127.49987
426,155.49987
427,155.49987
428,127.49987
429,127.49987
430,80.49987
431,79.49987
432,87.28849
433,87.28849
434,80.28849
435,80.28849
436,87.28849
437,87.28849
438,87.28849
439,87.28849
440,115.28849
441,115.28849
442,115.28849
443,115.28849
444,115.28849
445,115.28849
446,115.28849
447,115.28849
448,115.28849
449,115.28849
450,154.28849
451,154.28849
452,115.28849
453,115.28849
454,87.28849
455,87.28849
456,62.68141
457,62.68141
458,62.68141
459,62.68141
460,62.68141
461,62.68141
462,77.43541
463,77.43541
464,80.43541
465,111.43541
466,150.43541
467,154.43541
468,150.43541
469,150.43541
470,150.43541
471,150.43541
472,150.43541
473,111.43541
474,154.43541
475,154.43541
476,154.43541
477,150.43541
478,77.43541
479,62.68141
480,76.44118
481,61.68718
482,61.68718
483,61.68718
484,61.68718
485,61.68718
486,61.68718
487,65.44118
488,76.44118
489,148.44118
490,148.44118
491,148.44118
492,148.44118
493,148.44118
494,148.44118
495,76.44118
496,76.44118
497,76.44118
498,148.44118
499,148.44118
500,148.44118
501,148.44118
502,76.44118
503,61.68718
504,61.49326
505,61.49326
506,61.49326
507,61.49326
508,61.49326
509,61.49326
510,61.49326
511,61.49326
512,61.49326
513,61.49326
514,61.49326
515,76.24726
516,76.24726
517,61.49326
518,61.49326
519,61.49326
520,61.49326
521,61.49326
522,109.24726
523,164.24726
524,149.24726
525,109.24726
526,76.24726
527,61.49326
528,66.73323
529,66.73323
530,66.73323
531,66.73323
532,66.73323
533,66.73323
534,77.73323
535,77.73323
536,111.73323
537,111.73323
538,165.73323
539,185.73323
540,158.97723
541,125.21323
542,165.73323
543,165.73323
544,111.73323
545,105.73323
546,165.73323
547,185.73323
548,185.73323
549,111.73323
550,105.73323
551,66.73323
552,120.68924
553,125.16924
554,66.68924
555,62.93524
556,66.68924
557,120.68924
558,120.68924
559,120.68924
560,180.68924
561,180.68924
562,180.68924
563,180.68924
564,180.68924
565,180.68924
566,180.68924
567,180.68924
568,180.68924
569,180.68924
570,180.68924
571,180.68924
572,180.68924
573,180.68924
574,120.68924
575,120.68924
576,62.30673
577,62.30673
578,62.30673
579,62.30673
580,62.30673
581,62.30673
582,62.30673
583,101.06073
584,119.04073
585,180.06073
586,180.06073
587,182.06073
588,180.06073
589,180.06073
590,182.06073
591,182.06073
592,225.06073
593,128.80173
594,180.06073
595,201.06073
596,128.80173
597,180.06073
598,101.06073
599,62.30673
600,100.36093
601,99.36093
602,67.36093
603,112.06093
604,100.36093
605,112.06093
606,100.36093
607,121.46093
608,128.10193
609,128.10193
610,176.36093
611,176.36093
612,176.36093
613,176.36093
614,176.36093
615,176.36093
616,176.36093
617,176.36093
618,194.26093
619,194.26093
620,194.26093
621,176.36093
622,121.46093
623,100.36093
624,65.57462
625,65.57462
626,65.57462
627,65.57462
628,65.57462
629,114.57462
630,114.57462
631,118.55462
632,126.97462
633,154.57462
634,154.57462
635,194.57462
636,154.57462
637,154.57462
638,154.57462
639,154.57462
640,154.57462
641,154.57462
642,196.57462
643,195.57462
644,154.57462
645,154.57462
646,126.97462
647,114.57462
648,99.55241
649,99.55241
650,99.55241
651,99.55241
652,99.55241
653,99.55241
654,99.55241
655,103.55241
656,124.30241
657,124.30241
658,149.55241
659,149.55241
660,149.55241
661,124.30241
662,124.30241
663,124.30241
664,124.30241
665,118.53241
666,149.55241
667,195.55241
668,149.55241
669,124.30241
670,99.55241
671,99.55241
672,110.25142
673,110.25142
674,110.25142
675,109.25142
676,109.25142
677,109.25142
678,109.25142
679,109.25142
680,110.25142
681,110.25142
682,174.25142
683,150.75142
684,150.75142
685,150.75142
686,150.75142
687,150.75142
688,118.23142
689,118.23142
690,150.75142
691,174.25142
692,174.25142
693,150.75142
694,150.75142
695,118.81642
696,106.52442
697,106.52442
698,106.52442
699,106.52442
700,106.52442
701,113.02442
702,113.02442
703,113.02442
704,120.50442
705,146.52442
706,146.62442
707,146.62442
708,146.62442
709,146.62442
710,146.62442
711,146.62442
712,146.62442
713,146.62442
714,146.62442
715,201.52442
716,174.52442
717,146.62442
718,114.22442
719,113.02442
720,87.33649
721,87.33649
722,87.33649
723,87.33649
724,87.33649
725,119.63649
726,119.63649
727,119.63649
728,119.63649
729,125.33649
730,125.33649
731,143.33649
732,125.33649
733,143.33649
734,143.33649
735,143.33649
736,125.33649
737,119.63649
738,143.33649
739,195.33649
740,125.33649
741,125.33649
742,119.63649
743,119.63649
744,79.16775
745,79.16775
746,79.16775
747,79.16775
748,79.16775
749,85.16775
750,85.16775
751,85.16775
752,114.16775
753,114.16775
754,129.46775
755,123.16775
756,123.16775
757,123.16775
758,123.16775
759,123.16775
760,129.46775
761,114.16775
762,123.16775
763,129.46775
764,129.46775
765,129.46775
766,85.16775
767,85.16775
768,83.28782
769,83.28782
770,79.28782
771,79.28782
772,83.28782
773,84.78782
774,84.78782
775,84.78782
776,127.28782
777,113.28782
778,127.28782
779,127.28782
780,127.28782
781,127.28782
782,144.28782
783,144.28782
784,127.28782
785,84.78782
786,144.28782
787,224.28782
788,144.28782
789,127.28782
790,84.78782
791,84.78782
792,84.16443
793,84.16443
794,84.16443
795,84.16443
796,84.16443
797,84.16443
798,85.16443
799,114.16443
800,114.16443
801,125.16443
802,125.16443
803,125.16443
804,125.16443
805,125.16443
806,125.16443
807,125.16443
808,125.16443
809,114.16443
810,125.16443
811,200.16443
812,125.16443
813,125.16443
814,114.16443
815,85.16443
816,113.45601
817,113.45601
818,108.95601
819,108.95601
820,108.95601
821,113.45601
822,113.45601
823,113.45601
824,113.45601
825,113.95601
826,183.95601
827,183.95601
828,183.95601
829,113.95601
830,113.95601
831,113.45601
832,113.45601
833,113.45601
834,183.95601
835,183.95601
836,183.95601
837,113.95601
838,113.45601
839,113.45601
840,86.58807
841,85.08807
842,85.08807
843,85.08807
844,85.08807
845,85.08807
846,85.08807
847,85.08807
848,85.08807
849,86.58807
850,86.58807
851,104.58807
852,104.58807
853,104.58807
854,86.58807
855,86.58807
856,86.58807
857,86.58807
858,104.58807
859,114.08807
860,114.08807
861,104.58807
862,104.58807
863,86.58807
864,106.64962
865,88.14962
866,88.14962
867,88.14962
868,88.64962
869,101.14962
870,101.14962
871,101.14962
872,119.14962
873,119.14962
874,119.14962
875,119.14962
876,119.14962
877,119.14962
878,176.14962
879,176.14962
880,119.14962
881,119.14962
882,176.14962
883,176.14962
884,176.14962
885,119.14962
886,119.14962
887,101.14962
888,119.25127
889,119.25127
890,105.75127
891,105.75127
892,105.75127
893,119.25127
894,119.25127
895,119.25127
896,123.25127
897,123.25127
898,153.75027
899,193.75127
900,204.75127
901,153.75027
902,204.75127
903,204.75127
904,153.75027
905,153.75027
906,193.75127
907,199.75127
908,223.75127
909,153.75027
910,119.25127
911,119.25127
912,118.87787
913,118.87787
914,118.87787
915,118.87787
916,118.87787
917,118.87787
918,121.87787
919,121.87787
920,129.37787
921,129.37787
922,129.37787
923,144.37787
924,129.37787
925,129.37787
926,144.37787
927,144.37787
928,129.37787
929,129.37787
930,144.37787
931,252.02287
932,153.87787
933,129.37787
934,129.37787
935,118.87787
936,120.69525
937,128.69425
938,113.69525
939,113.69525
940,118.67525
941,128.69425
942,128.69425
943,128.69425
944,128.69525
945,130.19525
946,130.19525
947,135.19525
948,130.19525
949,135.19525
950,135.19525
951,135.19525
952,130.19525
953,128.69525
954,205.69525
955,209.69525
956,185.19525
957,128.69525
958,128.69425
959,120.69525
960,136.60657
961,136.60657
962,120.60657
963,120.60657
964,128.50657
965,136.60657
966,136.60657
967,136.60657
968,164.60557
969,164.60557
970,224.60557
971,209.60657
972,224.60557
973,164.60557
974,209.60657
975,209.60657
976,164.60557
977,164.60557
978,224.60557
979,209.60657
980,224.60657
981,164.60557
982,164.60557
983,136.60657
984,135.45348
985,134.45448
986,134.45448
987,134.45448
988,134.45448
989,134.45448
990,135.45348
991,135.45348
992,135.45348
993,165.45448
994,165.45448
995,165.95448
996,166.35448
997,165.95448
998,165.45448
999,165.45448
1000,165.45448
1001,165.45448
1002,166.35448
1003,210.45448
1004,165.95448
1005,165.45448
1006,165.45448
1007,135.45348
1008,143.91704
1009,143.91704
1010,143.91704
1011,142.41804
1012,130.91804
1013,164.81804
1014,130.91804
1015,130.91804
1016,143.91704
1017,143.91704
1018,143.91704
1019,143.91704
1020,143.91704
1021,143.91704
1022,143.91704
1023,143.91704
1024,143.91704
1025,143.91704
1026,153.91804
1027,164.81804
1028,153.91804
1029,153.91804
1030,143.91704
1031,143.91704
1032,153.45367
1033,130.45367
1034,130.45367
1035,130.45367
1036,153.45367
1037,158.15367
1038,158.15367
1039,158.15367
1040,193.95367
1041,204.35367
1042,203.45367
1043,204.35367
1044,203.45367
1045,204.35367
1046,204.35367
1047,204.35367
1048,203.45367
1049,193.95367
1050,208.45367
1051,383.45367
1052,208.45367
1053,203.45367
1054,158.15367
1055,158.15367
1056,164.07546
1057,164.07546
1058,164.07546
1059,164.07546
1060,164.07546
1061,164.07546
1062,164.07546
1063,183.37446
1064,204.27546
1065,204.37546
1066,204.37546
1067,208.37546
1068,204.37546
1069,204.37546
1070,208.37546
1071,208.37546
1072,208.37546
1073,204.37546
1074,208.37546
1075,303.37546
1076,223.37546
1077,208.37546
1078,204.37546
1079,183.37446
1080,160.23219
1081,160.23219
1082,160.23219
1083,160.23219
1084,160.23219
1085,176.13219
1086,176.13219
1087,187.13219
1088,209.13019
1089,209.13019
1090,211.03219
1091,218.13219
1092,209.13019
1093,209.13019
1094,211.03219
1095,218.13219
1096,209.13019
1097,195.63219
1098,218.13219
1099,264.13219
1100,218.13219
1101,209.13019
1102,187.13219
1103,176.13219
1104,153.06397
1105,153.06397
1106,153.06397
1107,153.06397
1108,153.06397
1109,154.36397
1110,154.36397
1111,160.36397
1112,174.36397
1113,174.36397
1114,174.36397
1115,174.36397
1116,209.26397
1117,174.36397
1118,174.36397
1119,174.36397
1120,174.36397
1121,160.36397
1122,174.36397
1123,213.36297
1124,174.36397
1125,174.36397
1126,160.36397
1127,154.36397
1128,144.1859
1129,144.1859
1130,144.1859
1131,144.1859
1132,144.1859
1133,156.8859
1134,156.8859
1135,156.8859
1136,156.8859
1137,156.8859
1138,177.3859
1139,177.3859
1140,177.3859
1141,177.3859
1142,177.3859
1143,177.3859
1144,177.3859
1145,156.8859
1146,177.3859
1147,177.3859
1148,177.3859
1149,156.8859
1150,156.8859
1151,145.3859
1152,142.00897
1153,142.00897
1154,136.00897
1155,136.00897
1156,136.00897
1157,142.00897
1158,142.00897
1159,152.00897
1160,196.00897
1161,196.00897
1162,210.90897
1163,210.90897
1164,206.00897
1165,206.00897
1166,206.00897
1167,196.00897
1168,196.00897
1169,196.00897
1170,210.90897
1171,210.90897
1172,206.00897
1173,196.00897
1174,152.00897
1175,152.00897
1176,144.40813
1177,144.40813
1178,134.40813
1179,123.40813
1180,123.40813
1181,123.40813
1182,123.40813
1183,123.40813
1184,134.40813
1185,144.40813
1186,144.40813
1187,154.40813
1188,193.40813
1189,154.40813
1190,154.40813
1191,154.40813
1192,144.40813
1193,154.40813
1194,194.40813
1195,209.40813
1196,209.30813
1197,194.40813
1198,193.40813
1199,154.40813
1200,134.36929
1201,134.36929
1202,134.36929
1203,134.36929
1204,134.36929
1205,142.16929
1206,142.16929
1207,146.16929
1208,158.16929
1209,158.16929
1210,176.16929
1211,192.06929
1212,176.16929
1213,176.16929
1214,192.06929
1215,192.06929
1216,176.16929
1217,158.16929
1218,192.06929
1219,192.06929
1220,176.16929
1221,176.16929
1222,146.16929
1223,142.16929
1224,142.73326
1225,142.73326
1226,142.73326
1227,142.73326
1228,142.73326
1229,183.73326
1230,183.73326
1231,184.73326
1232,184.73326
1233,191.73226
1234,191.73226
1235,194.73326
1236,191.73226
1237,191.73226
1238,192.63326
1239,192.63326
1240,191.73226
1241,184.73326
1242,191.73226
1243,194.73326
1244,191.73226
1245,191.73226
1246,191.73226
1247,148.73326
1248,145.65378
1249,145.65378
1250,145.65378
1251,145.65378
1252,185.65278
1253,164.65378
1254,171.65378
1255,171.65378
1256,195.65378
1257,195.65378
1258,214.65378
1259,215.65378
1260,214.65378
1261,214.65378
1262,215.65378
1263,204.65278
1264,214.65378
1265,195.65378
1266,214.65378
1267,254.65378
1268,284.65378
1269,185.65278
1270,171.65378
1271,164.65378
1272,177.58748
1273,177.58748
1274,173.58748
1275,173.58748
1276,177.58748
1277,185.58648
1278,185.58648
1279,177.58748
1280,185.58648
1281,185.58648
1282,214.58748
1283,224.58748
1284,209.58748
1285,209.58748
1286,214.58748
1287,224.58748
1288,224.58748
1289,185.58648
1290,224.58748
1291,224.58748
1292,224.58748
1293,209.58748
1294,177.58748
1295,172.58748
1296,175.30555
1297,175.30555
1298,158.80555
1299,158.80555
1300,175.30555
1301,185.30455
1302,205.30555
1303,175.30555
1304,185.30455
1305,205.30555
1306,185.30455
1307,211.30555
1308,205.30555
1309,185.30455
1310,211.30555
1311,211.30555
1312,205.30555
1313,185.30455
1314,211.30555
1315,211.30555
1316,211.30555
1317,179.30555
1318,179.30555
1319,175.30555
1320,171.06955
1321,171.06955
1322,163.06955
1323,163.06955
1324,163.06955
1325,171.06955
1326,171.06955
1327,173.06955
1328,204.06955
1329,213.06955
1330,213.06955
1331,213.06955
1332,213.06955
1333,213.06955
1334,208.06955
1335,204.06955
1336,204.06955
1337,204.06955
1338,213.06955
1339,213.06955
1340,213.06955
1341,204.06955
1342,173.06955
1343,171.06955
1344,160.14766
1345,160.14766
1346,132.94766
1347,132.94766
1348,132.94766
1349,132.94766
1350,132.94766
1351,132.94766
1352,132.94766
1353,158.14766
1354,160.14766
1355,163.14766
1356,163.14766
1357,163.14766
1358,160.14766
1359,160.14766
1360,160.14766
1361,160.14766
1362,169.64766
1363,169.64766
1364,169.64766
1365,169.64766
1366,163.14766
1367,158.14766
1368,157.35555
1369,157.35555
1370,123.25555
1371,158.25555
1372,157.35555
1373,157.35555
1374,157.35555
1375,157.35555
1376,159.75555
1377,163.25555
1378,163.25555
1379,165.25555
1380,163.25555
1381,159.75555
1382,165.25555
1383,165.25555
1384,159.75555
1385,159.75555
1386,170.25555
1387,170.25555
1388,170.25555
1389,163.25555
1390,158.25555
1391,157.35555
1392,132.4109
1393,132.4109
1394,118.2599
1395,118.2599
1396,132.4109
1397,132.4109
1398,148.3109
1399,148.3109
1400,158.3109
1401,158.3109
1402,159.8109
1403,170.3109
1404,159.8109
1405,159.8109
1406,159.8109
1407,159.8109
1408,159.8109
1409,158.3109
1410,170.3109
1411,195.8109
1412,170.3109
1413,163.3109
1414,158.3109
1415,148.3109
1416,160.41961
1417,160.41961
1418,160.41961
1419,160.41961
1420,160.41961
1421,160.41961
1422,160.41961
1423,160.41961
1424,171.71961
1425,171.21961
1426,171.21961
1427,171.21961
1428,171.21961
1429,171.21961
1430,171.21961
1431,171.21961
1432,171.21961
1433,171.21961
1434,171.21961
1435,171.21961
1436,171.21961
1437,164.71961
1438,162.71961
1439,160.41961
1440,159.30123
1441,157.80123
1442,159.30123
1443,150.30123
1444,157.80123
1445,162.05123
1446,162.05123
1447,162.05123
1448,162.05123
1449,162.05123
1450,162.05123
1451,171.30123
1452,162.05123
1453,162.05123
1454,171.30123
1455,171.30123
1456,164.80123
1457,164.80123
1458,205.30123
1459,209.80123
1460,205.30123
1461,164.80123
1462,162.05123
1463,162.05123
1464,154.74804
1465,154.74804
1466,154.74804
1467,154.74804
1468,154.74804
1469,160.34804
1470,160.34804
1471,160.34804
1472,160.34804
1473,161.04804
1474,161.04804
1475,161.04804
1476,161.04804
1477,161.04804
1478,161.04804
1479,161.04804
1480,161.04804
1481,160.34804
1482,161.04804
1483,162.84804
1484,161.04804
1485,161.04804
1486,160.34804
1487,160.34804
1488,148.90174
1489,148.90174
1490,148.90174
1491,148.90174
1492,148.90174
1493,148.90174
1494,148.90174
1495,148.90174
1496,154.90174
1497,160.40174
1498,160.40174
1499,160.40174
1500,160.40174
1501,160.40174
1502,160.40174
1503,160.40174
1504,154.90174
1505,154.90174
1506,160.40174
1507,160.40174
1508,160.40174
1509,160.40174
1510,154.90174
1511,148.90174
1512,146.73477
1513,146.73477
1514,127.73477
1515,127.73477
1516,127.73477
1517,127.73477
1518,127.73477
1519,146.73477
1520,146.73477
1521,146.73477
1522,146.73477
1523,149.73477
1524,149.73477
1525,149.73477
1526,149.73477
1527,149.73477
1528,146.73477
1529,146.73477
1530,149.73477
1531,149.73477
1532,149.73477
1533,149.73477
1534,149.73477
1535,146.73477
1536,120.55119
1537,120.55119
1538,117.55119
1539,117.55119
1540,120.55119
1541,130.55119
1542,130.55119
1543,148.55119
1544,148.55119
1545,148.55119
1546,148.55119
1547,148.55119
1548,148.55119
1549,148.55119
1550,161.55119
1551,161.55119
1552,148.55119
1553,148.55119
1554,161.55119
1555,165.55119
1556,148.55119
1557,148.55119
1558,148.55119
1559,120.55119
1560,125.08505
1561,124.25005
1562,124.08505
1563,124.08505
1564,124.08505
1565,126.08505
1566,126.08505
1567,126.08505
1568,126.08505
1569,126.08505
1570,135.08505
1571,135.08505
1572,135.08505
1573,135.08505
1574,155.08505
1575,155.08505
1576,135.08505
1577,135.08505
1578,155.08505
1579,155.08505
1580,155.08505
1581,135.08505
1582,126.08505
1583,124.08505
1584,114.5337
1585,114.5337
1586,114.5337
1587,114.5337
1588,114.5337
1589,119.6337
1590,119.6337
1591,126.6337
1592,130.6337
1593,130.6337
1594,130.6337
1595,130.6337
1596,130.6337
1597,130.6337
1598,148.6337
1599,148.6337
1600,130.6337
1601,126.6337
1602,130.6337
1603,189.6337
1604,130.6337
1605,126.6337
1606,119.6337
1607,114.5337
1608,116.98054
1609,116.98054
1610,118.00054
1611,118.00054
1612,118.00054
1613,118.00054
1614,118.00054
1615,118.00054
1616,125.00054
1617,135.00054
1618,135.00054
1619,149.00054
1620,125.00054
1621,135.00054
1622,149.00054
1623,375.00054
1624,149.00054
1625,120.00054
1626,149.00054
1627,149.00054
1628,135.00054
1629,120.00054
1630,118.00054
1631,118.00054
1632,61.3922
1633,105.4672
1634,61.3922
1635,61.3922
1636,105.4672
1637,117.4472
1638,117.4472
1639,123.4672
1640,123.4672
1641,123.4672
1642,148.4672
1643,148.4672
1644,135.4672
1645,148.4672
1646,148.4672
1647,148.4672
1648,148.4672
1649,123.4672
1650,148.4672
1651,148.4672
1652,148.4672
1653,148.4672
1654,123.4672
1655,105.4672
1656,133.41494
1657,133.41494
1658,133.41494
1659,62.41494
1660,111.39494
1661,133.41494
1662,133.41494
1663,133.41494
1664,133.41494
1665,133.41494
1666,133.41494
1667,145.41494
1668,133.41494
1669,133.41494
1670,133.41494
1671,133.41494
1672,133.41494
1673,133.41494
1674,145.41494
1675,145.41494
1676,145.41494
1677,133.41494
1678,62.41494
1679,133.41494
1680,140.95645
1681,112.58645
1682,112.58645
1683,112.58645
1684,76.65645
1685,76.65645
1686,76.60645
1687,76.65645
1688,76.65645
1689,140.95645
1690,140.95645
1691,140.95645
1692,140.95645
1693,140.95645
1694,140.95645
1695,140.95645
1696,140.95645
1697,140.95645
1698,145.60645
1699,285.60645
1700,145.60645
1701,145.60645
1702,140.95645
1703,140.95645
1704,122.62402
1705,122.62402
1706,122.62402
1707,122.62402
1708,122.62402
1709,127.72402
1710,127.72402
1711,127.72402
1712,134.62402
1713,134.62402
1714,134.62402
1715,134.62402
1716,134.62402
1717,134.62402
1718,134.62402
1719,159.62402
1720,134.62402
1721,134.62402
1722,134.62402
1723,152.62402
1724,159.62402
1725,134.62402
1726,127.72402
1727,127.72402
1728,87.60179
1729,87.60179
1730,82.60179
1731,82.60179
1732,87.60179
1733,97.60179
1734,97.60179
1735,117.58179
1736,125.10179
1737,125.10179
1738,125.10179
1739,125.10179
1740,125.10179
1741,125.10179
1742,125.10179
1743,125.10179
1744,125.10179
1745,125.10179
1746,134.10179
1747,136.60179
1748,125.10179
1749,125.10179
1750,97.60179
1751,97.60179
1752,115.52952
1753,65.04952
1754,63.97452
1755,63.97452
1756,63.97452
1757,98.04952
1758,98.04952
1759,98.04952
1760,127.04952
1761,127.04952
1762,134.54952
1763,134.54952
1764,127.04952
1765,134.54952
1766,162.04952
1767,162.04952
1768,162.04952
1769,127.04952
1770,162.04952
1771,162.04952
1772,162.04952
1773,134.54952
1774,118.02952
1775,98.04952
1776,96.26696
1777,97.16696
1778,64.16696
1779,64.16696
1780,96.26696
1781,96.26696
1782,97.16696
1783,97.16696
1784,125.66696
1785,125.66696
1786,125.66696
1787,182.16696
1788,125.66696
1789,133.66696
1790,182.16696
1791,182.16696
1792,133.66696
1793,125.66696
1794,125.66696
1795,182.16696
1796,125.66696
1797,125.66696
1798,114.64696
1799,96.26696
1800,91.67662
1801,91.67662
1802,91.67662
1803,91.67662
1804,91.67662
1805,103.95162
1806,103.95162
1807,103.95162
1808,103.95162
1809,103.95162
1810,132.25162
1811,121.67662
1812,103.95162
1813,132.25162
1814,121.67662
1815,132.25162
1816,103.95162
1817,103.95162
1818,121.67662
1819,180.75162
1820,132.25162
1821,103.95162
1822,103.95162
1823,112.36662
1824,95.71659
1825,95.71659
1826,95.71659
1827,95.71659
1828,95.71659
1829,95.71659
1830,95.71659
1831,95.71659
1832,132.71659
1833,132.71659
1834,136.21659
1835,136.21659
1836,136.21659
1837,136.21659
1838,116.19659
1839,132.71659
1840,132.71659
1841,95.71659
1842,136.21659
1843,180.21659
1844,180.21659
1845,136.21659
1846,95.71659
1847,95.71659
1848,106.84239
1849,66.85239
1850,66.85239
1851,66.85239
1852,66.85239
1853,66.85239
1854,66.85239
1855,66.85239
1856,106.84239
1857,106.84239
1858,106.84239
1859,106.84239
1860,106.84239
1861,106.84239
1862,106.84239
1863,106.84239
1864,106.84239
1865,106.84239
1866,106.84239
1867,133.34239
1868,116.84239
1869,106.84239
1870,106.84239
1871,106.84239
